Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
training @ iter =  277100 , cost =  0.00177137088031
training @ iter =  277200 , cost =  0.0538146868348
training @ iter =  277300 , cost =  0.0263631492853
training @ iter =  277400 , cost =  0.00329588958994
training @ iter =  277500 , cost =  0.0389159172773
training @ iter =  277600 , cost =  0.0893198847771
training @ iter =  277700 , cost =  0.0171210635453
training @ iter =  277800 , cost =  0.0123560354114
training @ iter =  277900 , cost =  0.00090631202329
iter  277999  validation
epoch 12, iter 278000, validation error 0.850000 %
epoch 12, iter 278000, train minibatch error 2.000000 %
epoch 12, iter 278000, train buffer error 0.800000 %
training @ iter =  278000 , cost =  0.00570434797555
training @ iter =  278100 , cost =  0.013998565264
training @ iter =  278200 , cost =  0.13180847466
training @ iter =  278300 , cost =  0.00216567446478
training @ iter =  278400 , cost =  0.101457059383
training @ iter =  278500 , cost =  0.0311149209738
training @ iter =  278600 , cost =  0.00129601208027
training @ iter =  278700 , cost =  0.003450112883
training @ iter =  278800 , cost =  0.00452985381708
training @ iter =  278900 , cost =  0.00460065621883
training @ iter =  279000 , cost =  0.000440808391431
training @ iter =  279100 , cost =  0.00582751259208
training @ iter =  279200 , cost =  0.12500718236
training @ iter =  279300 , cost =  0.0019878167659
training @ iter =  279400 , cost =  0.00896360911429
training @ iter =  279500 , cost =  0.000346818909748
training @ iter =  279600 , cost =  0.00638001970947
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  279700 , cost =  0.0237132404
training @ iter =  279800 , cost =  0.0188334900886
training @ iter =  279900 , cost =  0.0618576444685
iter  279999  validation
epoch 12, iter 280000, validation error 0.822000 %
epoch 12, iter 280000, train minibatch error 2.000000 %
epoch 12, iter 280000, train buffer error 0.800000 %
training @ iter =  280000 , cost =  0.135660707951
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  280100 , cost =  0.00449411384761
training @ iter =  280200 , cost =  0.00476050423458
training @ iter =  280300 , cost =  0.00689546391368
training @ iter =  280400 , cost =  0.0170066785067
training @ iter =  280500 , cost =  0.0218659918755
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  280600 , cost =  0.00642973789945
training @ iter =  280700 , cost =  0.00331961596385
training @ iter =  280800 , cost =  0.00411023804918
training @ iter =  280900 , cost =  0.0450708530843
training @ iter =  281000 , cost =  0.0116146029904
training @ iter =  281100 , cost =  0.00398905202746
training @ iter =  281200 , cost =  0.178089335561
training @ iter =  281300 , cost =  0.000545747636352
training @ iter =  281400 , cost =  0.0245376564562
training @ iter =  281500 , cost =  0.249892801046
training @ iter =  281600 , cost =  0.181706473231
training @ iter =  281700 , cost =  0.0433146841824
training @ iter =  281800 , cost =  0.00316624552943
training @ iter =  281900 , cost =  0.00942322146147
iter  281999  validation
epoch 12, iter 282000, validation error 0.816000 %
epoch 12, iter 282000, train minibatch error 0.000000 %
epoch 12, iter 282000, train buffer error 0.400000 %
training @ iter =  282000 , cost =  0.0198953878134
training @ iter =  282100 , cost =  0.0111614475027
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  282200 , cost =  0.0222495030612
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  282300 , cost =  0.0698208734393
training @ iter =  282400 , cost =  0.012094697915
training @ iter =  282500 , cost =  0.00232458044775
training @ iter =  282600 , cost =  0.0121712973341
training @ iter =  282700 , cost =  0.0118617936969
training @ iter =  282800 , cost =  0.0756813213229
training @ iter =  282900 , cost =  0.000360253092367
training @ iter =  283000 , cost =  0.00336332106963
training @ iter =  283100 , cost =  0.0145045146346
training @ iter =  283200 , cost =  0.00144189561252
training @ iter =  283300 , cost =  0.0720125213265
training @ iter =  283400 , cost =  0.0017850860022
training @ iter =  283500 , cost =  0.00377378705889
--> train minibatch error =  0.12
-->  11 30150 chunk_21_50000.pkl
training @ iter =  283600 , cost =  0.0401230379939
training @ iter =  283700 , cost =  0.0123218372464
--> train minibatch error =  0.14
-->  11 41250 chunk_21_50000.pkl
training @ iter =  283800 , cost =  0.00131982262246
training @ iter =  283900 , cost =  0.136796489358
iter  283999  validation
epoch 12, iter 284000, validation error 0.820000 %
epoch 12, iter 284000, train minibatch error 0.000000 %
epoch 12, iter 284000, train buffer error 0.400000 %
training @ iter =  284000 , cost =  0.000328938214807
training @ iter =  284100 , cost =  0.0055086016655
training @ iter =  284200 , cost =  0.00167490704916
training @ iter =  284300 , cost =  0.0277664158493
training @ iter =  284400 , cost =  0.00352508807555
training @ iter =  284500 , cost =  0.0198368802667
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  284600 , cost =  0.0309455413371
training @ iter =  284700 , cost =  0.0308745857328
training @ iter =  284800 , cost =  0.0241891201586
training @ iter =  284900 , cost =  0.0455592051148
training @ iter =  285000 , cost =  0.028229041025
training @ iter =  285100 , cost =  0.0437201112509
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  285200 , cost =  0.00746720470488
training @ iter =  285300 , cost =  0.0133134350181
training @ iter =  285400 , cost =  0.0476561300457
training @ iter =  285500 , cost =  0.00426903506741
training @ iter =  285600 , cost =  0.0117327952757
training @ iter =  285700 , cost =  0.0177838411182
training @ iter =  285800 , cost =  0.00234127230942
training @ iter =  285900 , cost =  0.00431245751679
iter  285999  validation
epoch 12, iter 286000, validation error 0.859000 %
epoch 12, iter 286000, train minibatch error 0.000000 %
epoch 12, iter 286000, train buffer error 1.000000 %
training @ iter =  286000 , cost =  0.0014950617915
training @ iter =  286100 , cost =  0.00201469636522
training @ iter =  286200 , cost =  0.138999521732
training @ iter =  286300 , cost =  0.0081945490092
training @ iter =  286400 , cost =  0.00369285489433
training @ iter =  286500 , cost =  0.0683847889304
training @ iter =  286600 , cost =  0.00409948220477
training @ iter =  286700 , cost =  0.00113629596308
training @ iter =  286800 , cost =  0.00304571143351
training @ iter =  286900 , cost =  0.00496797123924
training @ iter =  287000 , cost =  0.00862039159983
training @ iter =  287100 , cost =  0.0279425866902
training @ iter =  287200 , cost =  0.0013954496244
training @ iter =  287300 , cost =  0.0141635108739
training @ iter =  287400 , cost =  0.000913513009436
training @ iter =  287500 , cost =  0.000548099807929
training @ iter =  287600 , cost =  0.00327340792865
training @ iter =  287700 , cost =  0.00153956143185
training @ iter =  287800 , cost =  0.106842972338
training @ iter =  287900 , cost =  0.0289626270533
iter  287999  validation
epoch 12, iter 288000, validation error 0.813000 %
epoch 12, iter 288000, train minibatch error 0.000000 %
epoch 12, iter 288000, train buffer error 0.600000 %
FPR, FNR =  0.00943427928165 0.00679971603025
training @ iter =  288000 , cost =  0.00943518895656
training @ iter =  288100 , cost =  0.0313561335206
training @ iter =  288200 , cost =  0.088963508606
training @ iter =  288300 , cost =  0.0592343062162
training @ iter =  288400 , cost =  0.0131242033094
training @ iter =  288500 , cost =  0.133121177554
training @ iter =  288600 , cost =  0.00740152457729
training @ iter =  288700 , cost =  0.0362431704998
training @ iter =  288800 , cost =  0.00422016344965
training @ iter =  288900 , cost =  0.0669985488057
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  289000 , cost =  0.0309359785169
training @ iter =  289100 , cost =  0.00893372576684
training @ iter =  289200 , cost =  0.00309303752147
training @ iter =  289300 , cost =  0.0124905798584
training @ iter =  289400 , cost =  0.153176769614
training @ iter =  289500 , cost =  0.0533343367279
training @ iter =  289600 , cost =  0.0551481284201
training @ iter =  289700 , cost =  0.000721094605979
training @ iter =  289800 , cost =  0.0110252313316
--> train minibatch error =  0.12
-->  17 42950 chunk_27_50000.pkl
training @ iter =  289900 , cost =  0.0284058451653
iter  289999  validation
epoch 12, iter 290000, validation error 0.825000 %
epoch 12, iter 290000, train minibatch error 0.000000 %
epoch 12, iter 290000, train buffer error 0.500000 %
training @ iter =  290000 , cost =  0.0651597380638
training @ iter =  290100 , cost =  0.0180444773287
training @ iter =  290200 , cost =  0.00865903869271
training @ iter =  290300 , cost =  0.00643337331712
training @ iter =  290400 , cost =  0.0160003062338
training @ iter =  290500 , cost =  0.000468950485811
training @ iter =  290600 , cost =  0.00297709577717
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  290700 , cost =  0.00351273478009
training @ iter =  290800 , cost =  0.00773047935218
training @ iter =  290900 , cost =  0.0485682487488
training @ iter =  291000 , cost =  0.00449286494404
training @ iter =  291100 , cost =  0.0455441251397
training @ iter =  291200 , cost =  0.0712436661124
training @ iter =  291300 , cost =  0.0058213416487
training @ iter =  291400 , cost =  0.00559221673757
training @ iter =  291500 , cost =  0.0231381412596
training @ iter =  291600 , cost =  0.0149742104113
training @ iter =  291700 , cost =  0.00332934060134
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  291800 , cost =  0.00331021752208
training @ iter =  291900 , cost =  0.0170785561204
iter  291999  validation
epoch 12, iter 292000, validation error 0.838000 %
epoch 12, iter 292000, train minibatch error 0.000000 %
epoch 12, iter 292000, train buffer error 0.800000 %
training @ iter =  292000 , cost =  0.00567508442327
training @ iter =  292100 , cost =  0.00227973377332
training @ iter =  292200 , cost =  0.0745994672179
training @ iter =  292300 , cost =  0.0362504348159
training @ iter =  292400 , cost =  0.0337096489966
training @ iter =  292500 , cost =  0.018024187535
training @ iter =  292600 , cost =  0.00697194039822
training @ iter =  292700 , cost =  0.0486138015985
training @ iter =  292800 , cost =  0.00506036542356
training @ iter =  292900 , cost =  0.00940272118896
training @ iter =  293000 , cost =  0.106618188322
training @ iter =  293100 , cost =  0.0200280565768
training @ iter =  293200 , cost =  0.0112781021744
training @ iter =  293300 , cost =  0.0614539347589
training @ iter =  293400 , cost =  0.00846410915256
training @ iter =  293500 , cost =  0.00337620940991
training @ iter =  293600 , cost =  0.011879700236
training @ iter =  293700 , cost =  0.041732378304
training @ iter =  293800 , cost =  0.00117519288324
training @ iter =  293900 , cost =  0.050002425909
iter  293999  validation
epoch 12, iter 294000, validation error 0.856000 %
epoch 12, iter 294000, train minibatch error 2.000000 %
epoch 12, iter 294000, train buffer error 0.700000 %
training @ iter =  294000 , cost =  0.040042437613
training @ iter =  294100 , cost =  0.00103275326546
training @ iter =  294200 , cost =  0.00107023632154
training @ iter =  294300 , cost =  0.00271093542688
training @ iter =  294400 , cost =  0.0895440131426
training @ iter =  294500 , cost =  0.00325487437658
training @ iter =  294600 , cost =  0.01123317983
training @ iter =  294700 , cost =  0.00128354807384
training @ iter =  294800 , cost =  0.0209900736809
training @ iter =  294900 , cost =  0.00102439057082
training @ iter =  295000 , cost =  0.0610669478774
training @ iter =  295100 , cost =  0.0746189802885
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  295200 , cost =  0.0271798279136
training @ iter =  295300 , cost =  0.00718277040869
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 31950 chunk_8_50000.pkl
training @ iter =  295400 , cost =  0.00606370810419
training @ iter =  295500 , cost =  0.0319004766643
training @ iter =  295600 , cost =  0.0302933808416
training @ iter =  295700 , cost =  0.159108817577
training @ iter =  295800 , cost =  0.00636493507773
training @ iter =  295900 , cost =  0.00137483025901
iter  295999  validation
epoch 12, iter 296000, validation error 0.803000 %
epoch 12, iter 296000, train minibatch error 0.000000 %
epoch 12, iter 296000, train buffer error 0.300000 %
patience =  395999 0.99 591998
FPR, FNR =  0.0087448656857 0.00729842616711
training @ iter =  296000 , cost =  0.0156971514225
training @ iter =  296100 , cost =  0.00234615523368
training @ iter =  296200 , cost =  0.0850444287062
training @ iter =  296300 , cost =  0.0130217848346
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.28
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  296400 , cost =  0.00219918321818
training @ iter =  296500 , cost =  0.0680413097143
training @ iter =  296600 , cost =  0.00408248556778
training @ iter =  296700 , cost =  0.0302928257734
training @ iter =  296800 , cost =  0.00169510440901
training @ iter =  296900 , cost =  0.00152561545838
training @ iter =  297000 , cost =  0.0376408323646
training @ iter =  297100 , cost =  0.00357402744703
training @ iter =  297200 , cost =  0.0923873335123
training @ iter =  297300 , cost =  0.111969746649
training @ iter =  297400 , cost =  0.000994391040877
training @ iter =  297500 , cost =  0.00374085805379
training @ iter =  297600 , cost =  0.00459165824577
training @ iter =  297700 , cost =  0.000760136113968
--> train minibatch error =  0.12
-->  1 5400 chunk_11_50000.pkl
training @ iter =  297800 , cost =  0.00545653142035
training @ iter =  297900 , cost =  0.0451491549611
iter  297999  validation
epoch 13, iter 298000, validation error 0.820000 %
epoch 13, iter 298000, train minibatch error 8.000000 %
epoch 13, iter 298000, train buffer error 1.000000 %
training @ iter =  298000 , cost =  0.00267998455092
training @ iter =  298100 , cost =  0.0152881983668
training @ iter =  298200 , cost =  0.00853979866952
training @ iter =  298300 , cost =  0.0236284062266
training @ iter =  298400 , cost =  0.0201612263918
training @ iter =  298500 , cost =  0.00127383857034
training @ iter =  298600 , cost =  0.0713235512376
training @ iter =  298700 , cost =  0.0141125284135
training @ iter =  298800 , cost =  0.031491894275
training @ iter =  298900 , cost =  0.00211972394027
training @ iter =  299000 , cost =  0.306343644857
training @ iter =  299100 , cost =  0.00282790372148
training @ iter =  299200 , cost =  0.0441137030721
training @ iter =  299300 , cost =  0.00797387957573
training @ iter =  299400 , cost =  0.0170876327902
training @ iter =  299500 , cost =  0.0078416345641
--> train minibatch error =  0.16
-->  2 44550 chunk_12_50000.pkl
training @ iter =  299600 , cost =  0.0338781364262
training @ iter =  299700 , cost =  0.0109209325165
training @ iter =  299800 , cost =  0.0348008684814
training @ iter =  299900 , cost =  0.00616597989574
Learning rate:  0.0015625
iter  299999  validation
epoch 13, iter 300000, validation error 0.815000 %
epoch 13, iter 300000, train minibatch error 2.000000 %
epoch 13, iter 300000, train buffer error 0.800000 %
training @ iter =  300000 , cost =  0.014143561013
training @ iter =  300100 , cost =  0.00339676626027
training @ iter =  300200 , cost =  0.0331858694553
training @ iter =  300300 , cost =  0.00734598003328
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  300400 , cost =  0.0035053032916
training @ iter =  300500 , cost =  0.00281229638495
training @ iter =  300600 , cost =  0.0283883139491
training @ iter =  300700 , cost =  0.00314951990731
training @ iter =  300800 , cost =  0.0200359113514
training @ iter =  300900 , cost =  0.00121824408416
training @ iter =  301000 , cost =  0.0117817334831
training @ iter =  301100 , cost =  0.00420980807394
training @ iter =  301200 , cost =  0.00725353322923
training @ iter =  301300 , cost =  0.0315981023014
training @ iter =  301400 , cost =  0.019748929888
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  301500 , cost =  0.00307172467001
training @ iter =  301600 , cost =  0.34852039814
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  301700 , cost =  0.00530419591814
training @ iter =  301800 , cost =  0.00365636195056
training @ iter =  301900 , cost =  0.00525234267116
iter  301999  validation
epoch 13, iter 302000, validation error 0.820000 %
epoch 13, iter 302000, train minibatch error 0.000000 %
epoch 13, iter 302000, train buffer error 0.500000 %
training @ iter =  302000 , cost =  0.00549016706645
training @ iter =  302100 , cost =  0.00672647636384
training @ iter =  302200 , cost =  0.251670539379
training @ iter =  302300 , cost =  0.00125149218366
training @ iter =  302400 , cost =  0.00904216337949
training @ iter =  302500 , cost =  0.133589699864
training @ iter =  302600 , cost =  0.0570942908525
training @ iter =  302700 , cost =  0.00469508906826
training @ iter =  302800 , cost =  0.0210430640727
training @ iter =  302900 , cost =  0.0749287903309
training @ iter =  303000 , cost =  0.0291303619742
training @ iter =  303100 , cost =  0.000578322797082
training @ iter =  303200 , cost =  0.14727525413
training @ iter =  303300 , cost =  0.00160279718693
training @ iter =  303400 , cost =  0.0240014772862
training @ iter =  303500 , cost =  0.00357766170055
training @ iter =  303600 , cost =  0.042395375669
training @ iter =  303700 , cost =  0.00251999380998
training @ iter =  303800 , cost =  0.00338828144595
training @ iter =  303900 , cost =  0.000288131064735
iter  303999  validation
epoch 13, iter 304000, validation error 0.821000 %
epoch 13, iter 304000, train minibatch error 2.000000 %
epoch 13, iter 304000, train buffer error 1.000000 %
training @ iter =  304000 , cost =  0.000204544587177
training @ iter =  304100 , cost =  0.00801874604076
training @ iter =  304200 , cost =  0.0680552795529
training @ iter =  304300 , cost =  0.0474150925875
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  304400 , cost =  0.0349110662937
training @ iter =  304500 , cost =  0.128573700786
training @ iter =  304600 , cost =  0.0266229398549
training @ iter =  304700 , cost =  0.015384843573
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  304800 , cost =  0.000543810718227
training @ iter =  304900 , cost =  0.0052555273287
training @ iter =  305000 , cost =  0.0435696691275
training @ iter =  305100 , cost =  0.0862400755286
training @ iter =  305200 , cost =  0.0329114496708
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  305300 , cost =  0.0020403645467
training @ iter =  305400 , cost =  0.00758979516104
training @ iter =  305500 , cost =  0.00470971129835
training @ iter =  305600 , cost =  0.0146791264415
training @ iter =  305700 , cost =  0.185862407088
training @ iter =  305800 , cost =  0.0108330063522
training @ iter =  305900 , cost =  0.0297117400914
iter  305999  validation
epoch 13, iter 306000, validation error 0.823000 %
epoch 13, iter 306000, train minibatch error 0.000000 %
epoch 13, iter 306000, train buffer error 1.300000 %
training @ iter =  306000 , cost =  0.0112174041569
training @ iter =  306100 , cost =  0.0012315842323
training @ iter =  306200 , cost =  0.049339260906
training @ iter =  306300 , cost =  0.0403300300241
training @ iter =  306400 , cost =  0.00284893624485
training @ iter =  306500 , cost =  0.00056591356406
training @ iter =  306600 , cost =  0.0997908115387
training @ iter =  306700 , cost =  0.0358620323241
training @ iter =  306800 , cost =  0.0762166902423
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  306900 , cost =  0.0032072304748
training @ iter =  307000 , cost =  0.00482169818133
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  307100 , cost =  0.00824572425336
training @ iter =  307200 , cost =  0.00469202175736
training @ iter =  307300 , cost =  0.0111895129085
training @ iter =  307400 , cost =  0.0172145627439
training @ iter =  307500 , cost =  0.0294055175036
training @ iter =  307600 , cost =  0.0107387723401
training @ iter =  307700 , cost =  0.00716541288421
training @ iter =  307800 , cost =  0.0237587187439
training @ iter =  307900 , cost =  0.00781488511711
iter  307999  validation
epoch 13, iter 308000, validation error 0.811000 %
epoch 13, iter 308000, train minibatch error 0.000000 %
epoch 13, iter 308000, train buffer error 0.300000 %
training @ iter =  308000 , cost =  0.00348929828033
training @ iter =  308100 , cost =  0.0060575241223
training @ iter =  308200 , cost =  0.0277942474931
--> train minibatch error =  0.12
-->  11 30150 chunk_21_50000.pkl
training @ iter =  308300 , cost =  0.0159536153078
training @ iter =  308400 , cost =  0.00351664726622
training @ iter =  308500 , cost =  0.044003162533
--> train minibatch error =  0.14
-->  11 41250 chunk_21_50000.pkl
training @ iter =  308600 , cost =  0.0384808145463
training @ iter =  308700 , cost =  0.00262936763465
training @ iter =  308800 , cost =  0.380015403032
training @ iter =  308900 , cost =  0.0218445044011
training @ iter =  309000 , cost =  0.102011337876
training @ iter =  309100 , cost =  0.00284100230783
training @ iter =  309200 , cost =  0.0152136432007
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  309300 , cost =  0.0747337564826
training @ iter =  309400 , cost =  0.000186579898582
training @ iter =  309500 , cost =  0.0649408996105
training @ iter =  309600 , cost =  0.0607257075608
training @ iter =  309700 , cost =  0.11142360419
training @ iter =  309800 , cost =  0.0120752546936
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  309900 , cost =  0.00849905237556
iter  309999  validation
epoch 13, iter 310000, validation error 0.817000 %
epoch 13, iter 310000, train minibatch error 0.000000 %
epoch 13, iter 310000, train buffer error 0.700000 %
training @ iter =  310000 , cost =  0.0116156302392
training @ iter =  310100 , cost =  0.0112840076908
training @ iter =  310200 , cost =  0.0484362617135
training @ iter =  310300 , cost =  0.0588748119771
training @ iter =  310400 , cost =  0.0301289893687
training @ iter =  310500 , cost =  0.00447074044496
training @ iter =  310600 , cost =  0.0446596443653
training @ iter =  310700 , cost =  0.0118820713833
training @ iter =  310800 , cost =  0.00651824939996
training @ iter =  310900 , cost =  0.00178414618131
training @ iter =  311000 , cost =  0.0897395685315
training @ iter =  311100 , cost =  0.0058572338894
training @ iter =  311200 , cost =  0.00409609498456
training @ iter =  311300 , cost =  0.0019782751333
training @ iter =  311400 , cost =  0.106846541166
training @ iter =  311500 , cost =  0.00388392922468
training @ iter =  311600 , cost =  0.0438707582653
training @ iter =  311700 , cost =  0.00997942779213
training @ iter =  311800 , cost =  0.156621098518
training @ iter =  311900 , cost =  0.0137263918296
iter  311999  validation
epoch 13, iter 312000, validation error 0.812000 %
epoch 13, iter 312000, train minibatch error 0.000000 %
epoch 13, iter 312000, train buffer error 0.400000 %
training @ iter =  312000 , cost =  0.00148650433403
training @ iter =  312100 , cost =  0.00451380573213
training @ iter =  312200 , cost =  0.00541520258412
training @ iter =  312300 , cost =  0.0174756012857
training @ iter =  312400 , cost =  0.0432948209345
training @ iter =  312500 , cost =  0.00181713444181
training @ iter =  312600 , cost =  0.00144800217822
training @ iter =  312700 , cost =  0.0407248623669
training @ iter =  312800 , cost =  0.0348075777292
training @ iter =  312900 , cost =  0.0358081161976
training @ iter =  313000 , cost =  0.0113107813522
training @ iter =  313100 , cost =  0.00968590285629
training @ iter =  313200 , cost =  0.00392638752237
training @ iter =  313300 , cost =  0.00925650447607
training @ iter =  313400 , cost =  0.161134183407
training @ iter =  313500 , cost =  0.00570903951302
training @ iter =  313600 , cost =  0.000740247080103
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  313700 , cost =  0.0441327281296
training @ iter =  313800 , cost =  0.000519036257174
training @ iter =  313900 , cost =  0.000771247083321
iter  313999  validation
epoch 13, iter 314000, validation error 0.816000 %
epoch 13, iter 314000, train minibatch error 0.000000 %
epoch 13, iter 314000, train buffer error 1.400000 %
training @ iter =  314000 , cost =  0.0250943675637
training @ iter =  314100 , cost =  0.0198454018682
training @ iter =  314200 , cost =  0.008021148853
training @ iter =  314300 , cost =  0.00289050466381
training @ iter =  314400 , cost =  0.0516377985477
training @ iter =  314500 , cost =  0.0145386550575
training @ iter =  314600 , cost =  0.000708422681782
training @ iter =  314700 , cost =  0.108312912285
training @ iter =  314800 , cost =  0.00299722608179
training @ iter =  314900 , cost =  0.0353105813265
training @ iter =  315000 , cost =  0.00267135212198
training @ iter =  315100 , cost =  0.00575363775715
training @ iter =  315200 , cost =  0.00129156466573
training @ iter =  315300 , cost =  0.000993121997453
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  315400 , cost =  0.0542134493589
training @ iter =  315500 , cost =  0.0450037419796
training @ iter =  315600 , cost =  0.00219547725283
training @ iter =  315700 , cost =  0.0109388986602
training @ iter =  315800 , cost =  0.00718769291416
training @ iter =  315900 , cost =  0.0467187725008
iter  315999  validation
epoch 13, iter 316000, validation error 0.827000 %
epoch 13, iter 316000, train minibatch error 0.000000 %
epoch 13, iter 316000, train buffer error 1.100000 %
training @ iter =  316000 , cost =  0.0117756910622
training @ iter =  316100 , cost =  0.136867776513
training @ iter =  316200 , cost =  0.00393373053521
training @ iter =  316300 , cost =  0.00397747196257
training @ iter =  316400 , cost =  0.0484161488712
training @ iter =  316500 , cost =  0.0200916100293
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  316600 , cost =  0.00085801834939
training @ iter =  316700 , cost =  0.0186116341501
training @ iter =  316800 , cost =  0.153757870197
training @ iter =  316900 , cost =  0.084449402988
training @ iter =  317000 , cost =  0.000584727502428
training @ iter =  317100 , cost =  0.00485952058807
training @ iter =  317200 , cost =  0.0116896210238
training @ iter =  317300 , cost =  0.0572375804186
training @ iter =  317400 , cost =  0.00547933811322
training @ iter =  317500 , cost =  0.0744085013866
training @ iter =  317600 , cost =  0.0230073984712
training @ iter =  317700 , cost =  0.0117323258892
training @ iter =  317800 , cost =  0.000603465305176
training @ iter =  317900 , cost =  0.0521168597043
iter  317999  validation
epoch 13, iter 318000, validation error 0.807000 %
epoch 13, iter 318000, train minibatch error 0.000000 %
epoch 13, iter 318000, train buffer error 0.600000 %
training @ iter =  318000 , cost =  0.0138291893527
training @ iter =  318100 , cost =  0.00611743191257
training @ iter =  318200 , cost =  0.000868104223628
training @ iter =  318300 , cost =  0.00640846509486
training @ iter =  318400 , cost =  0.0699276700616
training @ iter =  318500 , cost =  0.00443768734112
training @ iter =  318600 , cost =  0.000672943308018
training @ iter =  318700 , cost =  0.00916387327015
training @ iter =  318800 , cost =  0.0168747082353
training @ iter =  318900 , cost =  0.0154047831893
training @ iter =  319000 , cost =  0.0197110977024
training @ iter =  319100 , cost =  0.00593741424382
training @ iter =  319200 , cost =  0.00172615167685
training @ iter =  319300 , cost =  0.0266802739352
training @ iter =  319400 , cost =  0.0111685050651
training @ iter =  319500 , cost =  0.010450899601
training @ iter =  319600 , cost =  0.0846457034349
training @ iter =  319700 , cost =  0.0598486885428
training @ iter =  319800 , cost =  0.00108395644929
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  319900 , cost =  0.00459080608562
iter  319999  validation
epoch 13, iter 320000, validation error 0.814000 %
epoch 13, iter 320000, train minibatch error 4.000000 %
epoch 13, iter 320000, train buffer error 0.600000 %
training @ iter =  320000 , cost =  0.000746948353481
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31950 chunk_8_50000.pkl
training @ iter =  320100 , cost =  0.00369055103511
training @ iter =  320200 , cost =  0.0767596885562
training @ iter =  320300 , cost =  0.00323390308768
training @ iter =  320400 , cost =  0.07305110991
training @ iter =  320500 , cost =  0.010279731825
training @ iter =  320600 , cost =  0.0260081738234
training @ iter =  320700 , cost =  0.0018074773252
training @ iter =  320800 , cost =  0.00111300079152
training @ iter =  320900 , cost =  0.000679902557749
training @ iter =  321000 , cost =  0.03525435552
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.28
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.22
-->  24 34800 chunk_9_50000.pkl
training @ iter =  321100 , cost =  0.00138923665509
training @ iter =  321200 , cost =  0.0150822661817
training @ iter =  321300 , cost =  0.00250118877739
training @ iter =  321400 , cost =  0.00320021482185
training @ iter =  321500 , cost =  0.00590386567637
training @ iter =  321600 , cost =  0.0192401260138
training @ iter =  321700 , cost =  0.0636997520924
training @ iter =  321800 , cost =  0.0137587273493
training @ iter =  321900 , cost =  0.0709615722299
iter  321999  validation
epoch 14, iter 322000, validation error 0.818000 %
epoch 14, iter 322000, train minibatch error 0.000000 %
epoch 14, iter 322000, train buffer error 0.700000 %
training @ iter =  322000 , cost =  0.00877507776022
training @ iter =  322100 , cost =  0.00553884496912
training @ iter =  322200 , cost =  0.00502713210881
