Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
training @ iter =  358800 , cost =  0.0336812548339
training @ iter =  358900 , cost =  0.037526704371
training @ iter =  359000 , cost =  0.00176601752173
training @ iter =  359100 , cost =  0.000839220127091
training @ iter =  359200 , cost =  0.0658709779382
training @ iter =  359300 , cost =  0.0155655695125
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  359400 , cost =  0.0053669186309
training @ iter =  359500 , cost =  0.0505569651723
training @ iter =  359600 , cost =  0.143983244896
training @ iter =  359700 , cost =  0.0208038277924
training @ iter =  359800 , cost =  0.00489697512239
training @ iter =  359900 , cost =  0.0160004850477
iter  359999  validation
epoch 15, iter 360000, validation loss 0.019771
epoch 15, iter 360000, validation error 0.624000 %
epoch 15, iter 360000, train minibatch error 0.000000 %
epoch 15, iter 360000, train buffer error 0.500000 %
training @ iter =  360000 , cost =  0.00354264560156
training @ iter =  360100 , cost =  0.0418801307678
training @ iter =  360200 , cost =  0.0117563167587
training @ iter =  360300 , cost =  0.175495490432
training @ iter =  360400 , cost =  0.00389107502997
training @ iter =  360500 , cost =  0.0975191667676
training @ iter =  360600 , cost =  0.0465551614761
training @ iter =  360700 , cost =  0.000901115359738
training @ iter =  360800 , cost =  0.00095004751347
training @ iter =  360900 , cost =  0.0169035624713
training @ iter =  361000 , cost =  0.011084407568
training @ iter =  361100 , cost =  0.00163832237013
training @ iter =  361200 , cost =  0.00051634805277
training @ iter =  361300 , cost =  0.00591424573213
training @ iter =  361400 , cost =  0.00423500500619
training @ iter =  361500 , cost =  0.0295940581709
training @ iter =  361600 , cost =  0.00252037518658
training @ iter =  361700 , cost =  0.000927428132854
training @ iter =  361800 , cost =  0.000380410550861
training @ iter =  361900 , cost =  0.000659565615933
iter  361999  validation
epoch 15, iter 362000, validation loss 0.020414
epoch 15, iter 362000, validation error 0.622000 %
epoch 15, iter 362000, train minibatch error 0.000000 %
epoch 15, iter 362000, train buffer error 0.200000 %
training @ iter =  362000 , cost =  0.00921191554517
training @ iter =  362100 , cost =  0.00142215576489
training @ iter =  362200 , cost =  0.00423457799479
training @ iter =  362300 , cost =  0.00289769168012
training @ iter =  362400 , cost =  0.00080462358892
training @ iter =  362500 , cost =  0.00203321850859
training @ iter =  362600 , cost =  0.0128949023783
training @ iter =  362700 , cost =  0.00397532340139
training @ iter =  362800 , cost =  0.00629909150302
training @ iter =  362900 , cost =  0.00174618291203
training @ iter =  363000 , cost =  0.00523875467479
training @ iter =  363100 , cost =  0.0664156675339
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  363200 , cost =  0.00210764445364
training @ iter =  363300 , cost =  0.0110781332478
training @ iter =  363400 , cost =  0.0441123619676
training @ iter =  363500 , cost =  0.00584297161549
training @ iter =  363600 , cost =  0.000492527382448
training @ iter =  363700 , cost =  0.00117299566045
training @ iter =  363800 , cost =  0.0238312743604
training @ iter =  363900 , cost =  0.00502836843953
iter  363999  validation
epoch 15, iter 364000, validation loss 0.019888
epoch 15, iter 364000, validation error 0.628000 %
epoch 15, iter 364000, train minibatch error 0.000000 %
epoch 15, iter 364000, train buffer error 0.200000 %
training @ iter =  364000 , cost =  0.116732031107
training @ iter =  364100 , cost =  0.00264052976854
training @ iter =  364200 , cost =  0.0311610884964
training @ iter =  364300 , cost =  0.00402783043683
training @ iter =  364400 , cost =  0.00841716770083
training @ iter =  364500 , cost =  0.00949931889772
training @ iter =  364600 , cost =  0.0522890202701
training @ iter =  364700 , cost =  0.0129063129425
training @ iter =  364800 , cost =  0.0592092052102
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  364900 , cost =  0.000606199202593
training @ iter =  365000 , cost =  0.00315675023012
training @ iter =  365100 , cost =  0.0444436445832
training @ iter =  365200 , cost =  0.000982475699857
training @ iter =  365300 , cost =  0.00088493747171
training @ iter =  365400 , cost =  0.00337029481307
training @ iter =  365500 , cost =  0.00645150290802
training @ iter =  365600 , cost =  0.00060522055719
training @ iter =  365700 , cost =  0.110650040209
training @ iter =  365800 , cost =  0.00319848535582
training @ iter =  365900 , cost =  0.00170741369948
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
iter  365999  validation
epoch 15, iter 366000, validation loss 0.020242
epoch 15, iter 366000, validation error 0.629000 %
epoch 15, iter 366000, train minibatch error 0.000000 %
epoch 15, iter 366000, train buffer error 0.500000 %
training @ iter =  366000 , cost =  0.0176577083766
training @ iter =  366100 , cost =  0.00176779483445
training @ iter =  366200 , cost =  0.00585732003674
training @ iter =  366300 , cost =  0.000908195914235
training @ iter =  366400 , cost =  0.00931758992374
training @ iter =  366500 , cost =  0.0054041352123
training @ iter =  366600 , cost =  0.000389528955566
training @ iter =  366700 , cost =  0.00384442741051
training @ iter =  366800 , cost =  0.0191286187619
training @ iter =  366900 , cost =  0.00309596443549
training @ iter =  367000 , cost =  0.00148721423466
training @ iter =  367100 , cost =  0.0100170103833
training @ iter =  367200 , cost =  0.0723709836602
training @ iter =  367300 , cost =  0.000894223456271
training @ iter =  367400 , cost =  0.00120273302309
training @ iter =  367500 , cost =  0.00165742950048
training @ iter =  367600 , cost =  0.00741312047467
training @ iter =  367700 , cost =  0.000953205104452
training @ iter =  367800 , cost =  0.00181520765182
training @ iter =  367900 , cost =  0.000882204796653
iter  367999  validation
epoch 15, iter 368000, validation loss 0.019523
epoch 15, iter 368000, validation error 0.627000 %
epoch 15, iter 368000, train minibatch error 0.000000 %
epoch 15, iter 368000, train buffer error 0.400000 %
training @ iter =  368000 , cost =  0.0261802859604
training @ iter =  368100 , cost =  0.19439548254
training @ iter =  368200 , cost =  0.126605734229
training @ iter =  368300 , cost =  0.0023235483095
training @ iter =  368400 , cost =  0.00101551075932
training @ iter =  368500 , cost =  0.0931637734175
training @ iter =  368600 , cost =  0.0167881194502
training @ iter =  368700 , cost =  0.0171208735555
training @ iter =  368800 , cost =  0.0387454852462
training @ iter =  368900 , cost =  0.0906950384378
training @ iter =  369000 , cost =  0.000786893069744
training @ iter =  369100 , cost =  0.0173274129629
training @ iter =  369200 , cost =  0.0260426346213
--> train minibatch error =  0.12
-->  23 21400 chunk_8_50000.pkl
training @ iter =  369300 , cost =  0.00668297894299
training @ iter =  369400 , cost =  0.0769968554378
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
training @ iter =  369500 , cost =  0.00189984147437
training @ iter =  369600 , cost =  0.0106737073511
training @ iter =  369700 , cost =  0.00147855002433
training @ iter =  369800 , cost =  0.0244610160589
training @ iter =  369900 , cost =  0.000588036025874
iter  369999  validation
epoch 15, iter 370000, validation loss 0.020271
epoch 15, iter 370000, validation error 0.643000 %
epoch 15, iter 370000, train minibatch error 0.000000 %
epoch 15, iter 370000, train buffer error 0.200000 %
training @ iter =  370000 , cost =  0.000837484665681
training @ iter =  370100 , cost =  0.000874110730365
training @ iter =  370200 , cost =  0.00632447563112
training @ iter =  370300 , cost =  0.0175089295954
training @ iter =  370400 , cost =  0.00337849208154
training @ iter =  370500 , cost =  0.00121708109509
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
training @ iter =  370600 , cost =  0.0430758856237
training @ iter =  370700 , cost =  0.0101576857269
training @ iter =  370800 , cost =  0.0170103367418
training @ iter =  370900 , cost =  0.00620316108689
training @ iter =  371000 , cost =  0.0322817601264
training @ iter =  371100 , cost =  0.00215728068724
training @ iter =  371200 , cost =  0.000598469749093
training @ iter =  371300 , cost =  0.0094489781186
training @ iter =  371400 , cost =  0.0479458384216
training @ iter =  371500 , cost =  0.0537737719715
training @ iter =  371600 , cost =  0.0229882579297
training @ iter =  371700 , cost =  0.00052058219444
training @ iter =  371800 , cost =  0.00108640943654
training @ iter =  371900 , cost =  0.00157788710203
iter  371999  validation
epoch 16, iter 372000, validation loss 0.019745
epoch 16, iter 372000, validation error 0.621000 %
epoch 16, iter 372000, train minibatch error 2.000000 %
epoch 16, iter 372000, train buffer error 0.300000 %
training @ iter =  372000 , cost =  0.00122871587519
training @ iter =  372100 , cost =  0.0511620379984
training @ iter =  372200 , cost =  0.0138777028769
training @ iter =  372300 , cost =  0.0288914795965
training @ iter =  372400 , cost =  0.00854727718979
training @ iter =  372500 , cost =  0.000677477102727
training @ iter =  372600 , cost =  0.00644962210208
training @ iter =  372700 , cost =  0.178476601839
training @ iter =  372800 , cost =  0.000707138096914
training @ iter =  372900 , cost =  0.0113093806431
training @ iter =  373000 , cost =  0.00127666385379
training @ iter =  373100 , cost =  0.014042949304
training @ iter =  373200 , cost =  0.0315785370767
training @ iter =  373300 , cost =  0.00349850603379
training @ iter =  373400 , cost =  0.00481710769236
training @ iter =  373500 , cost =  0.00788550172001
training @ iter =  373600 , cost =  0.0487526096404
training @ iter =  373700 , cost =  0.00751132378355
training @ iter =  373800 , cost =  0.000411094457377
training @ iter =  373900 , cost =  0.0395192280412
iter  373999  validation
epoch 16, iter 374000, validation loss 0.019871
epoch 16, iter 374000, validation error 0.614000 %
epoch 16, iter 374000, train minibatch error 6.000000 %
epoch 16, iter 374000, train buffer error 1.000000 %
training @ iter =  374000 , cost =  0.0593456141651
training @ iter =  374100 , cost =  0.0507327653468
training @ iter =  374200 , cost =  0.0465222299099
training @ iter =  374300 , cost =  0.0237036403269
training @ iter =  374400 , cost =  0.000626138178632
training @ iter =  374500 , cost =  0.00182764872443
training @ iter =  374600 , cost =  0.00271702418104
training @ iter =  374700 , cost =  0.0615829192102
training @ iter =  374800 , cost =  0.00140085828025
training @ iter =  374900 , cost =  0.0014154901728
training @ iter =  375000 , cost =  0.0026365139056
training @ iter =  375100 , cost =  0.0114402044564
training @ iter =  375200 , cost =  0.0499426834285
training @ iter =  375300 , cost =  0.111632615328
training @ iter =  375400 , cost =  0.00299056619406
training @ iter =  375500 , cost =  0.0518488548696
training @ iter =  375600 , cost =  0.225054517388
training @ iter =  375700 , cost =  0.00135065044742
training @ iter =  375800 , cost =  0.0203248877078
training @ iter =  375900 , cost =  0.0311181712896
iter  375999  validation
epoch 16, iter 376000, validation loss 0.020888
epoch 16, iter 376000, validation error 0.629000 %
epoch 16, iter 376000, train minibatch error 0.000000 %
epoch 16, iter 376000, train buffer error 0.500000 %
training @ iter =  376000 , cost =  0.0376326479018
training @ iter =  376100 , cost =  0.0557634159923
training @ iter =  376200 , cost =  0.013510087505
training @ iter =  376300 , cost =  0.0177692733705
training @ iter =  376400 , cost =  0.0188927594572
training @ iter =  376500 , cost =  0.0871300622821
training @ iter =  376600 , cost =  0.0473734177649
training @ iter =  376700 , cost =  0.0260762032121
training @ iter =  376800 , cost =  0.0492191165686
training @ iter =  376900 , cost =  0.0726714730263
training @ iter =  377000 , cost =  0.00165517558344
training @ iter =  377100 , cost =  0.0718907341361
training @ iter =  377200 , cost =  0.00264810095541
training @ iter =  377300 , cost =  0.00126929953694
training @ iter =  377400 , cost =  0.0421418808401
training @ iter =  377500 , cost =  0.0311983916909
training @ iter =  377600 , cost =  0.00322526413947
training @ iter =  377700 , cost =  0.00124787713867
training @ iter =  377800 , cost =  0.00925785209984
training @ iter =  377900 , cost =  0.0176876764745
iter  377999  validation
epoch 16, iter 378000, validation loss 0.019649
epoch 16, iter 378000, validation error 0.611000 %
epoch 16, iter 378000, train minibatch error 0.000000 %
epoch 16, iter 378000, train buffer error 0.800000 %
patience =  477999 0.99 755998
training @ iter =  378000 , cost =  0.000702529971022
training @ iter =  378100 , cost =  0.00486244447529
training @ iter =  378200 , cost =  0.021265745163
training @ iter =  378300 , cost =  0.0190788414329
training @ iter =  378400 , cost =  0.000993827707134
training @ iter =  378500 , cost =  0.00395307131112
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  378600 , cost =  0.00726795010269
training @ iter =  378700 , cost =  0.0706691145897
training @ iter =  378800 , cost =  0.00134044000879
training @ iter =  378900 , cost =  0.00539086107165
training @ iter =  379000 , cost =  0.0142186107114
training @ iter =  379100 , cost =  0.00395937729627
training @ iter =  379200 , cost =  0.0273400638252
training @ iter =  379300 , cost =  0.00596433179453
training @ iter =  379400 , cost =  0.0270121321082
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.26
-->  8 30350 chunk_18_50000.pkl
training @ iter =  379500 , cost =  0.0116367889568
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  379600 , cost =  0.00147753034253
training @ iter =  379700 , cost =  0.12814489007
training @ iter =  379800 , cost =  0.00137569115032
training @ iter =  379900 , cost =  0.00109022122342
iter  379999  validation
epoch 16, iter 380000, validation loss 0.019628
epoch 16, iter 380000, validation error 0.626000 %
epoch 16, iter 380000, train minibatch error 2.000000 %
epoch 16, iter 380000, train buffer error 0.500000 %
training @ iter =  380000 , cost =  0.00967134255916
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  380100 , cost =  0.00123482989147
training @ iter =  380200 , cost =  0.00796028599143
training @ iter =  380300 , cost =  0.0188196841627
training @ iter =  380400 , cost =  0.00147504953202
training @ iter =  380500 , cost =  0.00439789332449
training @ iter =  380600 , cost =  0.00235139159486
training @ iter =  380700 , cost =  0.00146004324779
training @ iter =  380800 , cost =  0.0138922547922
training @ iter =  380900 , cost =  0.000505720032379
training @ iter =  381000 , cost =  0.000485517986817
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  381100 , cost =  0.00579890143126
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  381200 , cost =  0.0011143834563
training @ iter =  381300 , cost =  0.037330377847
training @ iter =  381400 , cost =  0.169203206897
training @ iter =  381500 , cost =  0.00152661371976
training @ iter =  381600 , cost =  0.00118588597979
training @ iter =  381700 , cost =  0.0288833267987
training @ iter =  381800 , cost =  0.00937209837139
training @ iter =  381900 , cost =  0.00272149057128
iter  381999  validation
epoch 16, iter 382000, validation loss 0.020323
epoch 16, iter 382000, validation error 0.627000 %
epoch 16, iter 382000, train minibatch error 0.000000 %
epoch 16, iter 382000, train buffer error 0.100000 %
training @ iter =  382000 , cost =  0.0418422408402
training @ iter =  382100 , cost =  0.000443701661425
training @ iter =  382200 , cost =  0.00148311699741
training @ iter =  382300 , cost =  0.00248350878246
training @ iter =  382400 , cost =  0.00557021144778
training @ iter =  382500 , cost =  0.00262193079107
training @ iter =  382600 , cost =  0.00436749402434
training @ iter =  382700 , cost =  0.0319159850478
training @ iter =  382800 , cost =  0.00399872707203
training @ iter =  382900 , cost =  0.00503005692735
training @ iter =  383000 , cost =  0.0644498169422
training @ iter =  383100 , cost =  0.00705778598785
training @ iter =  383200 , cost =  0.000604051630944
training @ iter =  383300 , cost =  0.0217225793749
training @ iter =  383400 , cost =  0.0954910740256
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
training @ iter =  383500 , cost =  0.0293666366488
training @ iter =  383600 , cost =  0.0209930799901
training @ iter =  383700 , cost =  0.00608072709292
training @ iter =  383800 , cost =  0.00166302488651
training @ iter =  383900 , cost =  0.0562997311354
iter  383999  validation
epoch 16, iter 384000, validation loss 0.020496
epoch 16, iter 384000, validation error 0.624000 %
epoch 16, iter 384000, train minibatch error 0.000000 %
epoch 16, iter 384000, train buffer error 0.800000 %
training @ iter =  384000 , cost =  0.000796845240984
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  384100 , cost =  0.0257099419832
training @ iter =  384200 , cost =  0.00228987121955
training @ iter =  384300 , cost =  0.00277093332261
training @ iter =  384400 , cost =  0.00336597627029
training @ iter =  384500 , cost =  0.0181702431291
training @ iter =  384600 , cost =  0.00676896143705
training @ iter =  384700 , cost =  0.000480302260257
training @ iter =  384800 , cost =  0.00185919494834
training @ iter =  384900 , cost =  0.000920502527151
training @ iter =  385000 , cost =  0.126913279295
training @ iter =  385100 , cost =  0.00745961489156
training @ iter =  385200 , cost =  0.00387817318551
training @ iter =  385300 , cost =  0.0131421387196
training @ iter =  385400 , cost =  0.000554992351681
training @ iter =  385500 , cost =  0.00667407270521
training @ iter =  385600 , cost =  0.00383934518322
training @ iter =  385700 , cost =  0.00388887827285
training @ iter =  385800 , cost =  0.011958476156
training @ iter =  385900 , cost =  0.00554217258468
iter  385999  validation
epoch 16, iter 386000, validation loss 0.019438
epoch 16, iter 386000, validation error 0.620000 %
epoch 16, iter 386000, train minibatch error 0.000000 %
epoch 16, iter 386000, train buffer error 0.500000 %
training @ iter =  386000 , cost =  0.00224430556409
training @ iter =  386100 , cost =  0.0665230229497
training @ iter =  386200 , cost =  0.0129298064858
training @ iter =  386300 , cost =  0.00115524232388
training @ iter =  386400 , cost =  0.000984070356935
training @ iter =  386500 , cost =  0.0185408052057
training @ iter =  386600 , cost =  0.0124223502353
training @ iter =  386700 , cost =  0.00680168252438
training @ iter =  386800 , cost =  0.00113749189768
training @ iter =  386900 , cost =  0.0106586785987
training @ iter =  387000 , cost =  0.000501097762026
training @ iter =  387100 , cost =  0.000845011556521
training @ iter =  387200 , cost =  0.00149627227802
training @ iter =  387300 , cost =  0.00122048985213
training @ iter =  387400 , cost =  0.00941098574549
training @ iter =  387500 , cost =  0.0421476364136
training @ iter =  387600 , cost =  0.00475617311895
training @ iter =  387700 , cost =  0.00131999223959
training @ iter =  387800 , cost =  0.0239508431405
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  387900 , cost =  0.0223442725837
iter  387999  validation
epoch 16, iter 388000, validation loss 0.020132
epoch 16, iter 388000, validation error 0.626000 %
epoch 16, iter 388000, train minibatch error 0.000000 %
epoch 16, iter 388000, train buffer error 0.400000 %
training @ iter =  388000 , cost =  0.000904042739421
training @ iter =  388100 , cost =  0.00124272226822
training @ iter =  388200 , cost =  0.00128126190975
training @ iter =  388300 , cost =  0.00101267953869
training @ iter =  388400 , cost =  0.0159207861871
training @ iter =  388500 , cost =  0.00857965555042
training @ iter =  388600 , cost =  0.00111206807196
training @ iter =  388700 , cost =  0.14127984643
training @ iter =  388800 , cost =  0.0360127575696
training @ iter =  388900 , cost =  0.00115267618094
training @ iter =  389000 , cost =  0.00655876658857
training @ iter =  389100 , cost =  0.00135771976784
training @ iter =  389200 , cost =  0.00187742873095
training @ iter =  389300 , cost =  0.0155706433579
training @ iter =  389400 , cost =  0.000892282056157
training @ iter =  389500 , cost =  0.00988951697946
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  389600 , cost =  0.0106422593817
training @ iter =  389700 , cost =  0.00999582931399
training @ iter =  389800 , cost =  0.00233998056501
training @ iter =  389900 , cost =  0.00170038966462
iter  389999  validation
epoch 16, iter 390000, validation loss 0.020091
epoch 16, iter 390000, validation error 0.608000 %
epoch 16, iter 390000, train minibatch error 0.000000 %
epoch 16, iter 390000, train buffer error 0.200000 %
training @ iter =  390000 , cost =  0.00118869810831
training @ iter =  390100 , cost =  0.127676099539
training @ iter =  390200 , cost =  0.0373431108892
training @ iter =  390300 , cost =  0.0365478247404
training @ iter =  390400 , cost =  0.00394078763202
training @ iter =  390500 , cost =  0.003672497347
training @ iter =  390600 , cost =  0.0554758012295
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  390700 , cost =  0.00380588253029
training @ iter =  390800 , cost =  0.0245808884501
training @ iter =  390900 , cost =  0.00369844771922
training @ iter =  391000 , cost =  0.000894069147762
training @ iter =  391100 , cost =  0.00383241288364
training @ iter =  391200 , cost =  0.00301046879031
training @ iter =  391300 , cost =  0.0794524475932
training @ iter =  391400 , cost =  0.148610919714
training @ iter =  391500 , cost =  0.029544768855
training @ iter =  391600 , cost =  0.000615198165178
--> train minibatch error =  0.12
-->  21 4300 chunk_6_50000.pkl
training @ iter =  391700 , cost =  0.0229102876037
training @ iter =  391800 , cost =  0.0116932978854
training @ iter =  391900 , cost =  0.000497758446727
iter  391999  validation
epoch 16, iter 392000, validation loss 0.019841
epoch 16, iter 392000, validation error 0.617000 %
epoch 16, iter 392000, train minibatch error 0.000000 %
epoch 16, iter 392000, train buffer error 0.400000 %
training @ iter =  392000 , cost =  0.014100193046
training @ iter =  392100 , cost =  0.013023850508
training @ iter =  392200 , cost =  0.00309708993882
training @ iter =  392300 , cost =  0.0510051250458
training @ iter =  392400 , cost =  0.0024878506083
training @ iter =  392500 , cost =  0.0251402705908
training @ iter =  392600 , cost =  0.0217821858823
training @ iter =  392700 , cost =  0.023198723793
training @ iter =  392800 , cost =  0.00416503567249
training @ iter =  392900 , cost =  0.0482043847442
training @ iter =  393000 , cost =  0.00160086888354
training @ iter =  393100 , cost =  0.00337168644182
--> train minibatch error =  0.12
-->  22 30950 chunk_7_50000.pkl
training @ iter =  393200 , cost =  0.00771965552121
training @ iter =  393300 , cost =  0.000511037011165
training @ iter =  393400 , cost =  0.00213528308086
training @ iter =  393500 , cost =  0.000997802126221
training @ iter =  393600 , cost =  0.00524396728724
training @ iter =  393700 , cost =  0.00113716791384
training @ iter =  393800 , cost =  0.00168720807415
training @ iter =  393900 , cost =  0.0259377807379
--> train minibatch error =  0.12
-->  23 21400 chunk_8_50000.pkl
iter  393999  validation
epoch 16, iter 394000, validation loss 0.020590
epoch 16, iter 394000, validation error 0.644000 %
epoch 16, iter 394000, train minibatch error 2.000000 %
epoch 16, iter 394000, train buffer error 1.500000 %
training @ iter =  394000 , cost =  0.00185103877448
training @ iter =  394100 , cost =  0.0257352013141
training @ iter =  394200 , cost =  0.000758543901611
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
training @ iter =  394300 , cost =  0.00792102422565
training @ iter =  394400 , cost =  0.011349119246
training @ iter =  394500 , cost =  0.00135253625922
training @ iter =  394600 , cost =  0.103135406971
training @ iter =  394700 , cost =  0.00205209851265
training @ iter =  394800 , cost =  0.0485930256546
training @ iter =  394900 , cost =  0.00311306468211
training @ iter =  395000 , cost =  0.0303977355361
training @ iter =  395100 , cost =  0.000979377422482
training @ iter =  395200 , cost =  0.00774356490001
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.22
-->  24 34750 chunk_9_50000.pkl
training @ iter =  395300 , cost =  0.00818919576705
training @ iter =  395400 , cost =  0.0198943354189
training @ iter =  395500 , cost =  0.130779311061
training @ iter =  395600 , cost =  0.00372918485664
training @ iter =  395700 , cost =  0.00113104400225
training @ iter =  395800 , cost =  0.00171936571132
training @ iter =  395900 , cost =  0.00275157717988
iter  395999  validation
epoch 17, iter 396000, validation loss 0.019523
epoch 17, iter 396000, validation error 0.628000 %
epoch 17, iter 396000, train minibatch error 0.000000 %
epoch 17, iter 396000, train buffer error 0.200000 %
training @ iter =  396000 , cost =  0.00148393760901
training @ iter =  396100 , cost =  0.0365939214826
training @ iter =  396200 , cost =  0.0362525619566
training @ iter =  396300 , cost =  0.00113984977361
training @ iter =  396400 , cost =  0.00362255936489
training @ iter =  396500 , cost =  0.0152914728969
training @ iter =  396600 , cost =  0.120480082929
training @ iter =  396700 , cost =  0.00324423843995
training @ iter =  396800 , cost =  0.00112596689723
training @ iter =  396900 , cost =  0.148044064641
training @ iter =  397000 , cost =  0.000417752860812
training @ iter =  397100 , cost =  0.00129100540653
training @ iter =  397200 , cost =  0.000947710883338
training @ iter =  397300 , cost =  0.0129006812349
training @ iter =  397400 , cost =  0.000884691020474
training @ iter =  397500 , cost =  0.00951724592596
training @ iter =  397600 , cost =  0.000701968150679
training @ iter =  397700 , cost =  0.201075986028
training @ iter =  397800 , cost =  0.0177234169096
training @ iter =  397900 , cost =  0.0248634237796
iter  397999  validation
epoch 17, iter 398000, validation loss 0.019552
epoch 17, iter 398000, validation error 0.615000 %
epoch 17, iter 398000, train minibatch error 0.000000 %
epoch 17, iter 398000, train buffer error 0.300000 %
training @ iter =  398000 , cost =  0.00130286905915
training @ iter =  398100 , cost =  0.0182217806578
training @ iter =  398200 , cost =  0.0163620170206
training @ iter =  398300 , cost =  0.00232721073553
training @ iter =  398400 , cost =  0.0185929462314
training @ iter =  398500 , cost =  0.0209988169372
training @ iter =  398600 , cost =  0.00223251129501
training @ iter =  398700 , cost =  0.012742722407
training @ iter =  398800 , cost =  0.00594239495695
training @ iter =  398900 , cost =  0.00234197382815
training @ iter =  399000 , cost =  0.00170238467399
training @ iter =  399100 , cost =  0.000974427151959
training @ iter =  399200 , cost =  0.0197519436479
training @ iter =  399300 , cost =  0.0219139736146
training @ iter =  399400 , cost =  0.113553136587
training @ iter =  399500 , cost =  0.0111173205078
training @ iter =  399600 , cost =  0.00596972089261
training @ iter =  399700 , cost =  0.106078408659
training @ iter =  399800 , cost =  0.00947957485914
training @ iter =  399900 , cost =  0.00089897797443
Learning rate:  0.0025
iter  399999  validation
epoch 17, iter 400000, validation loss 0.019848
epoch 17, iter 400000, validation error 0.628000 %
epoch 17, iter 400000, train minibatch error 2.000000 %
epoch 17, iter 400000, train buffer error 0.500000 %
training @ iter =  400000 , cost =  0.00375623698346
training @ iter =  400100 , cost =  0.000979947973974
training @ iter =  400200 , cost =  0.00266544520855
training @ iter =  400300 , cost =  0.00781405437738
training @ iter =  400400 , cost =  0.149765685201
training @ iter =  400500 , cost =  0.00127005088143
training @ iter =  400600 , cost =  0.0326862223446
training @ iter =  400700 , cost =  0.00449028331786
training @ iter =  400800 , cost =  0.00260301795788
training @ iter =  400900 , cost =  0.00113927479833
training @ iter =  401000 , cost =  0.00303101004101
training @ iter =  401100 , cost =  0.00063380174106
training @ iter =  401200 , cost =  0.00104349304456
training @ iter =  401300 , cost =  0.001952021732
training @ iter =  401400 , cost =  0.0473148114979
training @ iter =  401500 , cost =  0.00894868280739
training @ iter =  401600 , cost =  0.00152840197552
training @ iter =  401700 , cost =  0.025453787297
training @ iter =  401800 , cost =  0.000850282784086
training @ iter =  401900 , cost =  0.015198064968
iter  401999  validation
epoch 17, iter 402000, validation loss 0.019668
epoch 17, iter 402000, validation error 0.617000 %
epoch 17, iter 402000, train minibatch error 0.000000 %
epoch 17, iter 402000, train buffer error 0.600000 %
training @ iter =  402000 , cost =  0.0406952947378
training @ iter =  402100 , cost =  0.0112688252702
training @ iter =  402200 , cost =  0.0200035888702
training @ iter =  402300 , cost =  0.00440755672753
training @ iter =  402400 , cost =  0.00187338073738
training @ iter =  402500 , cost =  0.00179056194611
training @ iter =  402600 , cost =  0.0444837324321
training @ iter =  402700 , cost =  0.00652779825032
training @ iter =  402800 , cost =  0.00536633376032
training @ iter =  402900 , cost =  0.00158570450731
training @ iter =  403000 , cost =  0.00878359563649
training @ iter =  403100 , cost =  0.0479388982058
training @ iter =  403200 , cost =  0.00110046647023
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  403300 , cost =  0.0277288388461
training @ iter =  403400 , cost =  0.0036812024191
training @ iter =  403500 , cost =  0.00187279819511
training @ iter =  403600 , cost =  0.00400197785348
--> train minibatch error =  0.14
-->  8 4750 chunk_18_50000.pkl
training @ iter =  403700 , cost =  0.0111904963851
training @ iter =  403800 , cost =  0.00144864071626
training @ iter =  403900 , cost =  0.00153163867071
iter  403999  validation
epoch 17, iter 404000, validation loss 0.019938
epoch 17, iter 404000, validation error 0.618000 %
epoch 17, iter 404000, train minibatch error 0.000000 %
epoch 17, iter 404000, train buffer error 0.400000 %
training @ iter =  404000 , cost =  0.00175274524372
training @ iter =  404100 , cost =  0.0925590246916
--> train minibatch error =  0.12
