Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
iter  265999  validation
epoch 11, iter 266000, validation loss 0.020026
epoch 11, iter 266000, validation error 0.618000 %
epoch 11, iter 266000, train minibatch error 2.000000 %
epoch 11, iter 266000, train buffer error 0.900000 %
training @ iter =  266000 , cost =  0.109249874949
training @ iter =  266100 , cost =  0.0335091128945
training @ iter =  266200 , cost =  0.00739182252437
training @ iter =  266300 , cost =  0.0014307340607
training @ iter =  266400 , cost =  0.00750896148384
training @ iter =  266500 , cost =  0.0035659193527
training @ iter =  266600 , cost =  0.0132792778313
training @ iter =  266700 , cost =  0.00499628856778
training @ iter =  266800 , cost =  0.0325369872153
training @ iter =  266900 , cost =  0.120986267924
training @ iter =  267000 , cost =  0.0145043563098
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  267100 , cost =  0.0277353599668
training @ iter =  267200 , cost =  0.0323937311769
training @ iter =  267300 , cost =  0.00115241389722
training @ iter =  267400 , cost =  0.0268516391516
training @ iter =  267500 , cost =  0.00235087028705
training @ iter =  267600 , cost =  0.00076819374226
training @ iter =  267700 , cost =  0.00159192283172
training @ iter =  267800 , cost =  0.0500048398972
training @ iter =  267900 , cost =  0.00265078130178
iter  267999  validation
epoch 11, iter 268000, validation loss 0.020328
epoch 11, iter 268000, validation error 0.607000 %
epoch 11, iter 268000, train minibatch error 0.000000 %
epoch 11, iter 268000, train buffer error 0.500000 %
training @ iter =  268000 , cost =  0.00269732903689
training @ iter =  268100 , cost =  0.0108161624521
training @ iter =  268200 , cost =  0.0287569258362
training @ iter =  268300 , cost =  0.00135194626637
training @ iter =  268400 , cost =  0.00752033945173
training @ iter =  268500 , cost =  0.116567283869
training @ iter =  268600 , cost =  0.0027182335034
training @ iter =  268700 , cost =  0.000701074372046
training @ iter =  268800 , cost =  0.0005990130594
training @ iter =  268900 , cost =  0.0327282659709
training @ iter =  269000 , cost =  0.00964221451432
training @ iter =  269100 , cost =  0.104687102139
training @ iter =  269200 , cost =  0.0322533398867
training @ iter =  269300 , cost =  0.0274857040495
training @ iter =  269400 , cost =  0.0987111479044
training @ iter =  269500 , cost =  0.0591544248164
training @ iter =  269600 , cost =  0.010440081358
training @ iter =  269700 , cost =  0.00891148485243
training @ iter =  269800 , cost =  0.0027610855177
training @ iter =  269900 , cost =  0.139676377177
iter  269999  validation
epoch 11, iter 270000, validation loss 0.019418
epoch 11, iter 270000, validation error 0.608000 %
epoch 11, iter 270000, train minibatch error 0.000000 %
epoch 11, iter 270000, train buffer error 0.200000 %
training @ iter =  270000 , cost =  0.000506959448103
training @ iter =  270100 , cost =  0.00140128668863
training @ iter =  270200 , cost =  0.0102815376595
training @ iter =  270300 , cost =  0.00683566369116
training @ iter =  270400 , cost =  0.000688997970428
training @ iter =  270500 , cost =  0.00465603591874
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31950 chunk_8_50000.pkl
training @ iter =  270600 , cost =  0.0656807199121
training @ iter =  270700 , cost =  0.00489890761673
training @ iter =  270800 , cost =  0.00211422960274
training @ iter =  270900 , cost =  0.00138350250199
training @ iter =  271000 , cost =  0.00402201525867
training @ iter =  271100 , cost =  0.0012366179144
training @ iter =  271200 , cost =  0.00419132225215
training @ iter =  271300 , cost =  0.016486544162
training @ iter =  271400 , cost =  0.0150106819347
training @ iter =  271500 , cost =  0.069939263165
training @ iter =  271600 , cost =  0.0127375079319
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.22
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34800 chunk_9_50000.pkl
training @ iter =  271700 , cost =  0.00472958665341
training @ iter =  271800 , cost =  0.0248815137893
training @ iter =  271900 , cost =  0.00496293185279
iter  271999  validation
epoch 12, iter 272000, validation loss 0.019377
epoch 12, iter 272000, validation error 0.614000 %
epoch 12, iter 272000, train minibatch error 2.000000 %
epoch 12, iter 272000, train buffer error 1.400000 %
training @ iter =  272000 , cost =  0.00951154809445
training @ iter =  272100 , cost =  0.00484010390937
training @ iter =  272200 , cost =  0.00694028660655
training @ iter =  272300 , cost =  0.00215660920367
training @ iter =  272400 , cost =  0.0424629896879
training @ iter =  272500 , cost =  0.000367820641259
training @ iter =  272600 , cost =  0.00306262681261
training @ iter =  272700 , cost =  0.00133072363678
training @ iter =  272800 , cost =  0.00120758183766
training @ iter =  272900 , cost =  0.00217512599193
training @ iter =  273000 , cost =  0.00982612837106
training @ iter =  273100 , cost =  0.0102290101349
training @ iter =  273200 , cost =  0.00272634346038
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  273300 , cost =  0.0773710981011
training @ iter =  273400 , cost =  0.00549574894831
training @ iter =  273500 , cost =  0.0422141104937
training @ iter =  273600 , cost =  0.0743982121348
training @ iter =  273700 , cost =  0.0276536997408
training @ iter =  273800 , cost =  0.0143453953788
training @ iter =  273900 , cost =  0.00334912445396
iter  273999  validation
epoch 12, iter 274000, validation loss 0.019617
epoch 12, iter 274000, validation error 0.604000 %
epoch 12, iter 274000, train minibatch error 0.000000 %
epoch 12, iter 274000, train buffer error 0.600000 %
training @ iter =  274000 , cost =  0.000661372439936
training @ iter =  274100 , cost =  0.0328395403922
training @ iter =  274200 , cost =  0.00287923659198
training @ iter =  274300 , cost =  0.0442236438394
training @ iter =  274400 , cost =  0.0331119932234
training @ iter =  274500 , cost =  0.0101072443649
training @ iter =  274600 , cost =  0.00324589968659
training @ iter =  274700 , cost =  0.00164235208649
training @ iter =  274800 , cost =  0.00145340943709
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  274900 , cost =  0.00233763596043
training @ iter =  275000 , cost =  0.000588255061302
training @ iter =  275100 , cost =  0.0906725376844
training @ iter =  275200 , cost =  0.0302198845893
training @ iter =  275300 , cost =  0.119395054877
training @ iter =  275400 , cost =  0.000731866981369
training @ iter =  275500 , cost =  0.00129321170971
training @ iter =  275600 , cost =  0.00318253459409
training @ iter =  275700 , cost =  0.00759395537898
training @ iter =  275800 , cost =  0.0109022669494
training @ iter =  275900 , cost =  0.082871876657
iter  275999  validation
epoch 12, iter 276000, validation loss 0.019604
epoch 12, iter 276000, validation error 0.598000 %
epoch 12, iter 276000, train minibatch error 0.000000 %
epoch 12, iter 276000, train buffer error 0.200000 %
training @ iter =  276000 , cost =  0.00364898215048
training @ iter =  276100 , cost =  0.0739075690508
training @ iter =  276200 , cost =  0.00201122788712
training @ iter =  276300 , cost =  0.00112100574188
training @ iter =  276400 , cost =  0.00467558670789
training @ iter =  276500 , cost =  0.00476589612663
training @ iter =  276600 , cost =  0.0428829416633
training @ iter =  276700 , cost =  0.000972585519776
training @ iter =  276800 , cost =  0.0270596798509
training @ iter =  276900 , cost =  0.100491076708
training @ iter =  277000 , cost =  0.00461112055928
training @ iter =  277100 , cost =  0.000715323316399
training @ iter =  277200 , cost =  0.0194362457842
training @ iter =  277300 , cost =  0.00158902374096
training @ iter =  277400 , cost =  0.000942685001064
training @ iter =  277500 , cost =  0.0350428894162
training @ iter =  277600 , cost =  0.0991715043783
training @ iter =  277700 , cost =  0.0066349064
training @ iter =  277800 , cost =  0.00509385112673
training @ iter =  277900 , cost =  0.00202474999242
iter  277999  validation
epoch 12, iter 278000, validation loss 0.019471
epoch 12, iter 278000, validation error 0.619000 %
epoch 12, iter 278000, train minibatch error 0.000000 %
epoch 12, iter 278000, train buffer error 0.300000 %
training @ iter =  278000 , cost =  0.00858587864786
training @ iter =  278100 , cost =  0.00261036213487
training @ iter =  278200 , cost =  0.0546284168959
training @ iter =  278300 , cost =  0.00903832074255
training @ iter =  278400 , cost =  0.188406214118
training @ iter =  278500 , cost =  0.00470294198021
training @ iter =  278600 , cost =  0.000570684438571
training @ iter =  278700 , cost =  0.0022161481902
training @ iter =  278800 , cost =  0.00188125949353
training @ iter =  278900 , cost =  0.00174538267311
training @ iter =  279000 , cost =  0.000470153405331
training @ iter =  279100 , cost =  0.00156871613581
training @ iter =  279200 , cost =  0.107619971037
training @ iter =  279300 , cost =  0.00238305423409
training @ iter =  279400 , cost =  0.00092597247567
training @ iter =  279500 , cost =  0.000428668048698
training @ iter =  279600 , cost =  0.00166155432817
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  279700 , cost =  0.0311935599893
training @ iter =  279800 , cost =  0.00684116221964
training @ iter =  279900 , cost =  0.0551744736731
iter  279999  validation
epoch 12, iter 280000, validation loss 0.019433
epoch 12, iter 280000, validation error 0.612000 %
epoch 12, iter 280000, train minibatch error 2.000000 %
epoch 12, iter 280000, train buffer error 0.600000 %
training @ iter =  280000 , cost =  0.0535942539573
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  280100 , cost =  0.0087004005909
training @ iter =  280200 , cost =  0.00248126336373
training @ iter =  280300 , cost =  0.036188621074
training @ iter =  280400 , cost =  0.0126277841628
training @ iter =  280500 , cost =  0.0101015232503
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.2
-->  8 30350 chunk_18_50000.pkl
training @ iter =  280600 , cost =  0.00446339976043
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  280700 , cost =  0.00112355907913
training @ iter =  280800 , cost =  0.012747939676
training @ iter =  280900 , cost =  0.00997360609472
training @ iter =  281000 , cost =  0.0163939706981
training @ iter =  281100 , cost =  0.000923872750718
training @ iter =  281200 , cost =  0.140835568309
training @ iter =  281300 , cost =  0.00099411723204
training @ iter =  281400 , cost =  0.0339473448694
training @ iter =  281500 , cost =  0.213933050632
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
training @ iter =  281600 , cost =  0.142950490117
training @ iter =  281700 , cost =  0.0664265230298
training @ iter =  281800 , cost =  0.00501737790182
training @ iter =  281900 , cost =  0.00285761803389
iter  281999  validation
epoch 12, iter 282000, validation loss 0.019544
epoch 12, iter 282000, validation error 0.612000 %
epoch 12, iter 282000, train minibatch error 0.000000 %
epoch 12, iter 282000, train buffer error 0.300000 %
training @ iter =  282000 , cost =  0.0350581109524
training @ iter =  282100 , cost =  0.00610317662358
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  282200 , cost =  0.00489378208295
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  282300 , cost =  0.0861071795225
training @ iter =  282400 , cost =  0.0119937174022
training @ iter =  282500 , cost =  0.000813080463558
training @ iter =  282600 , cost =  0.032337103039
training @ iter =  282700 , cost =  0.00403533037752
training @ iter =  282800 , cost =  0.0877960845828
training @ iter =  282900 , cost =  0.000759261311032
training @ iter =  283000 , cost =  0.00727667566389
training @ iter =  283100 , cost =  0.0120701706037
training @ iter =  283200 , cost =  0.00300833350047
training @ iter =  283300 , cost =  0.0363290123641
training @ iter =  283400 , cost =  0.00104755861685
training @ iter =  283500 , cost =  0.00231277407147
training @ iter =  283600 , cost =  0.10824611783
training @ iter =  283700 , cost =  0.00452295131981
training @ iter =  283800 , cost =  0.00102287705522
training @ iter =  283900 , cost =  0.125598713756
iter  283999  validation
epoch 12, iter 284000, validation loss 0.019573
epoch 12, iter 284000, validation error 0.613000 %
epoch 12, iter 284000, train minibatch error 0.000000 %
epoch 12, iter 284000, train buffer error 0.000000 %
training @ iter =  284000 , cost =  0.000550789467525
training @ iter =  284100 , cost =  0.00134651269764
training @ iter =  284200 , cost =  0.00199971883558
training @ iter =  284300 , cost =  0.0152078708634
training @ iter =  284400 , cost =  0.00520074926317
training @ iter =  284500 , cost =  0.0135491974652
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  284600 , cost =  0.110274620354
training @ iter =  284700 , cost =  0.020837623626
training @ iter =  284800 , cost =  0.00520275812596
training @ iter =  284900 , cost =  0.054468870163
training @ iter =  285000 , cost =  0.0146143659949
training @ iter =  285100 , cost =  0.0233621411026
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  285200 , cost =  0.00278114108369
training @ iter =  285300 , cost =  0.0087007349357
training @ iter =  285400 , cost =  0.0309301298112
training @ iter =  285500 , cost =  0.00464873248711
training @ iter =  285600 , cost =  0.00207007769495
training @ iter =  285700 , cost =  0.0196279156953
training @ iter =  285800 , cost =  0.000547199742869
training @ iter =  285900 , cost =  0.00128998165019
iter  285999  validation
epoch 12, iter 286000, validation loss 0.019476
epoch 12, iter 286000, validation error 0.613000 %
epoch 12, iter 286000, train minibatch error 0.000000 %
epoch 12, iter 286000, train buffer error 0.700000 %
training @ iter =  286000 , cost =  0.0109042050317
training @ iter =  286100 , cost =  0.00353965931572
training @ iter =  286200 , cost =  0.104191496968
training @ iter =  286300 , cost =  0.0246311686933
training @ iter =  286400 , cost =  0.0188238117844
training @ iter =  286500 , cost =  0.0605530440807
training @ iter =  286600 , cost =  0.00428906222805
training @ iter =  286700 , cost =  0.000801490794402
training @ iter =  286800 , cost =  0.00150960171595
training @ iter =  286900 , cost =  0.0012151512783
training @ iter =  287000 , cost =  0.00928813125938
training @ iter =  287100 , cost =  0.0053627518937
training @ iter =  287200 , cost =  0.00202182028443
training @ iter =  287300 , cost =  0.0174246449023
training @ iter =  287400 , cost =  0.00153509085067
training @ iter =  287500 , cost =  0.000615104683675
training @ iter =  287600 , cost =  0.00271306908689
training @ iter =  287700 , cost =  0.00184460403398
training @ iter =  287800 , cost =  0.102986805141
training @ iter =  287900 , cost =  0.0172597113997
iter  287999  validation
epoch 12, iter 288000, validation loss 0.019356
epoch 12, iter 288000, validation error 0.603000 %
epoch 12, iter 288000, train minibatch error 0.000000 %
epoch 12, iter 288000, train buffer error 0.400000 %
training @ iter =  288000 , cost =  0.0254617687315
training @ iter =  288100 , cost =  0.00774397235364
training @ iter =  288200 , cost =  0.00674419058487
training @ iter =  288300 , cost =  0.0348069742322
training @ iter =  288400 , cost =  0.00416375510395
training @ iter =  288500 , cost =  0.0248568039387
training @ iter =  288600 , cost =  0.00327025633305
training @ iter =  288700 , cost =  0.00993113219738
training @ iter =  288800 , cost =  0.00259565655142
training @ iter =  288900 , cost =  0.0176639985293
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  289000 , cost =  0.0604375638068
training @ iter =  289100 , cost =  0.00736593594775
training @ iter =  289200 , cost =  0.00230155396275
training @ iter =  289300 , cost =  0.017118120566
training @ iter =  289400 , cost =  0.139056652784
training @ iter =  289500 , cost =  0.0679658651352
training @ iter =  289600 , cost =  0.091338083148
training @ iter =  289700 , cost =  0.000656771357171
training @ iter =  289800 , cost =  0.0056364829652
training @ iter =  289900 , cost =  0.00278226472437
iter  289999  validation
epoch 12, iter 290000, validation loss 0.019517
epoch 12, iter 290000, validation error 0.596000 %
epoch 12, iter 290000, train minibatch error 0.000000 %
epoch 12, iter 290000, train buffer error 0.500000 %
training @ iter =  290000 , cost =  0.00440088333562
training @ iter =  290100 , cost =  0.0286815837026
training @ iter =  290200 , cost =  0.0368065312505
training @ iter =  290300 , cost =  0.005792489741
training @ iter =  290400 , cost =  0.00117259891704
training @ iter =  290500 , cost =  0.000558775442187
training @ iter =  290600 , cost =  0.000889948452823
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  290700 , cost =  0.000869244511705
training @ iter =  290800 , cost =  0.00176019547507
training @ iter =  290900 , cost =  0.0279402881861
training @ iter =  291000 , cost =  0.00238835485652
training @ iter =  291100 , cost =  0.0325052365661
training @ iter =  291200 , cost =  0.0820485129952
training @ iter =  291300 , cost =  0.000765361066442
training @ iter =  291400 , cost =  0.00806840136647
training @ iter =  291500 , cost =  0.013538217172
training @ iter =  291600 , cost =  0.00384326744825
training @ iter =  291700 , cost =  0.00132306432351
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  291800 , cost =  0.00238683610223
training @ iter =  291900 , cost =  0.00696612847969
iter  291999  validation
epoch 12, iter 292000, validation loss 0.019402
epoch 12, iter 292000, validation error 0.592000 %
epoch 12, iter 292000, train minibatch error 0.000000 %
epoch 12, iter 292000, train buffer error 0.200000 %
training @ iter =  292000 , cost =  0.00202641868964
training @ iter =  292100 , cost =  0.00283052353188
training @ iter =  292200 , cost =  0.111865252256
training @ iter =  292300 , cost =  0.0356599465013
training @ iter =  292400 , cost =  0.0473262891173
training @ iter =  292500 , cost =  0.00327627826482
training @ iter =  292600 , cost =  0.0121093187481
training @ iter =  292700 , cost =  0.0626816153526
training @ iter =  292800 , cost =  0.0054641449824
training @ iter =  292900 , cost =  0.0277904123068
training @ iter =  293000 , cost =  0.0877918079495
training @ iter =  293100 , cost =  0.0130462897941
training @ iter =  293200 , cost =  0.00289927003905
training @ iter =  293300 , cost =  0.041152831167
training @ iter =  293400 , cost =  0.00405389955267
training @ iter =  293500 , cost =  0.00159393681679
training @ iter =  293600 , cost =  0.00251868669875
training @ iter =  293700 , cost =  0.0468693636358
training @ iter =  293800 , cost =  0.00228426675312
training @ iter =  293900 , cost =  0.0569233223796
iter  293999  validation
epoch 12, iter 294000, validation loss 0.019798
epoch 12, iter 294000, validation error 0.613000 %
epoch 12, iter 294000, train minibatch error 2.000000 %
epoch 12, iter 294000, train buffer error 0.600000 %
training @ iter =  294000 , cost =  0.0387252122164
training @ iter =  294100 , cost =  0.00162727234419
training @ iter =  294200 , cost =  0.000907448178623
training @ iter =  294300 , cost =  0.00227621593513
training @ iter =  294400 , cost =  0.0347068458796
training @ iter =  294500 , cost =  0.00900814309716
training @ iter =  294600 , cost =  0.0033811586909
training @ iter =  294700 , cost =  0.000853157194797
training @ iter =  294800 , cost =  0.0306639764458
training @ iter =  294900 , cost =  0.00126967171673
training @ iter =  295000 , cost =  0.105038739741
training @ iter =  295100 , cost =  0.0223481841385
training @ iter =  295200 , cost =  0.044141817838
training @ iter =  295300 , cost =  0.00447216071188
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31950 chunk_8_50000.pkl
training @ iter =  295400 , cost =  0.00155957520474
training @ iter =  295500 , cost =  0.00202244822867
training @ iter =  295600 , cost =  0.0229288488626
training @ iter =  295700 , cost =  0.0270643234253
training @ iter =  295800 , cost =  0.00341347698122
training @ iter =  295900 , cost =  0.000574167934246
iter  295999  validation
epoch 12, iter 296000, validation loss 0.019331
epoch 12, iter 296000, validation error 0.603000 %
epoch 12, iter 296000, train minibatch error 0.000000 %
epoch 12, iter 296000, train buffer error 0.200000 %
training @ iter =  296000 , cost =  0.00175965612289
training @ iter =  296100 , cost =  0.00159557582811
training @ iter =  296200 , cost =  0.110435396433
training @ iter =  296300 , cost =  0.0311005935073
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.22
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34800 chunk_9_50000.pkl
training @ iter =  296400 , cost =  0.00120793399401
training @ iter =  296500 , cost =  0.0323478616774
training @ iter =  296600 , cost =  0.00201611360535
training @ iter =  296700 , cost =  0.00372703094035
training @ iter =  296800 , cost =  0.00171391514596
training @ iter =  296900 , cost =  0.0026281895116
training @ iter =  297000 , cost =  0.0412113703787
training @ iter =  297100 , cost =  0.0030150602106
training @ iter =  297200 , cost =  0.0403986126184
training @ iter =  297300 , cost =  0.119761832058
training @ iter =  297400 , cost =  0.00129673909396
training @ iter =  297500 , cost =  0.0071751428768
training @ iter =  297600 , cost =  0.00094478711253
training @ iter =  297700 , cost =  0.000620883831289
training @ iter =  297800 , cost =  0.00297177978791
training @ iter =  297900 , cost =  0.166462600231
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
iter  297999  validation
epoch 13, iter 298000, validation loss 0.019462
epoch 13, iter 298000, validation error 0.611000 %
epoch 13, iter 298000, train minibatch error 12.000000 %
epoch 13, iter 298000, train buffer error 0.600000 %
training @ iter =  298000 , cost =  0.00318612228148
training @ iter =  298100 , cost =  0.0522753298283
training @ iter =  298200 , cost =  0.00370796304196
training @ iter =  298300 , cost =  0.0197177547961
training @ iter =  298400 , cost =  0.0106771495193
training @ iter =  298500 , cost =  0.00325398053974
training @ iter =  298600 , cost =  0.0467921644449
training @ iter =  298700 , cost =  0.055444970727
training @ iter =  298800 , cost =  0.00358482962474
training @ iter =  298900 , cost =  0.00287040672265
training @ iter =  299000 , cost =  0.225741907954
training @ iter =  299100 , cost =  0.00157563318498
training @ iter =  299200 , cost =  0.0423494465649
training @ iter =  299300 , cost =  0.00841009989381
training @ iter =  299400 , cost =  0.00821002572775
training @ iter =  299500 , cost =  0.00353237148374
training @ iter =  299600 , cost =  0.0216035861522
training @ iter =  299700 , cost =  0.00540235778317
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  299800 , cost =  0.0057957675308
training @ iter =  299900 , cost =  0.0121038174257
Learning rate:  0.0015625
iter  299999  validation
epoch 13, iter 300000, validation loss 0.019366
epoch 13, iter 300000, validation error 0.606000 %
epoch 13, iter 300000, train minibatch error 0.000000 %
epoch 13, iter 300000, train buffer error 0.500000 %
training @ iter =  300000 , cost =  0.008769614622
--> train minibatch error =  0.12
-->  3 18900 chunk_13_50000.pkl
training @ iter =  300100 , cost =  0.00679108686745
training @ iter =  300200 , cost =  0.00623945705593
training @ iter =  300300 , cost =  0.000990571919829
training @ iter =  300400 , cost =  0.00225290236995
training @ iter =  300500 , cost =  0.00229619303718
training @ iter =  300600 , cost =  0.00635083205998
training @ iter =  300700 , cost =  0.00468652881682
training @ iter =  300800 , cost =  0.00790453329682
training @ iter =  300900 , cost =  0.00256490404718
training @ iter =  301000 , cost =  0.0142374094576
training @ iter =  301100 , cost =  0.0043680309318
training @ iter =  301200 , cost =  0.00198542629369
training @ iter =  301300 , cost =  0.00581561261788
training @ iter =  301400 , cost =  0.0231272950768
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  301500 , cost =  0.00249310047366
training @ iter =  301600 , cost =  0.415305316448
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  301700 , cost =  0.00135206663981
training @ iter =  301800 , cost =  0.0015130698448
training @ iter =  301900 , cost =  0.00623069843277
iter  301999  validation
epoch 13, iter 302000, validation loss 0.019427
epoch 13, iter 302000, validation error 0.599000 %
epoch 13, iter 302000, train minibatch error 0.000000 %
epoch 13, iter 302000, train buffer error 0.100000 %
training @ iter =  302000 , cost =  0.00214531878009
training @ iter =  302100 , cost =  0.00550778256729
training @ iter =  302200 , cost =  0.246913224459
training @ iter =  302300 , cost =  0.001204493572
training @ iter =  302400 , cost =  0.00240260362625
training @ iter =  302500 , cost =  0.0954279825091
training @ iter =  302600 , cost =  0.00874588638544
training @ iter =  302700 , cost =  0.00161800766364
training @ iter =  302800 , cost =  0.00773690221831
training @ iter =  302900 , cost =  0.0273747332394
training @ iter =  303000 , cost =  0.0395406298339
training @ iter =  303100 , cost =  0.0014543463476
training @ iter =  303200 , cost =  0.0877004265785
training @ iter =  303300 , cost =  0.00355544616468
training @ iter =  303400 , cost =  0.00343588669784
training @ iter =  303500 , cost =  0.00103905855212
training @ iter =  303600 , cost =  0.00629042973742
training @ iter =  303700 , cost =  0.0016217342345
training @ iter =  303800 , cost =  0.00394499162212
training @ iter =  303900 , cost =  0.000478628935525
iter  303999  validation
epoch 13, iter 304000, validation loss 0.019252
epoch 13, iter 304000, validation error 0.597000 %
epoch 13, iter 304000, train minibatch error 0.000000 %
epoch 13, iter 304000, train buffer error 0.700000 %
training @ iter =  304000 , cost =  0.00077476183651
training @ iter =  304100 , cost =  0.0055390810594
training @ iter =  304200 , cost =  0.0386166423559
training @ iter =  304300 , cost =  0.0775632932782
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  304400 , cost =  0.0170338451862
training @ iter =  304500 , cost =  0.144171670079
training @ iter =  304600 , cost =  0.0173108037561
training @ iter =  304700 , cost =  0.0255481097847
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  304800 , cost =  0.000897581339814
training @ iter =  304900 , cost =  0.00347612728365
training @ iter =  305000 , cost =  0.0302627086639
training @ iter =  305100 , cost =  0.00552838109434
training @ iter =  305200 , cost =  0.042817402631
--> train minibatch error =  0.2
-->  8 30350 chunk_18_50000.pkl
training @ iter =  305300 , cost =  0.00163105723914
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  305400 , cost =  0.00170289247762
training @ iter =  305500 , cost =  0.00205284985714
training @ iter =  305600 , cost =  0.00676723942161
training @ iter =  305700 , cost =  0.156401857734
training @ iter =  305800 , cost =  0.00300961965695
training @ iter =  305900 , cost =  0.0215806849301
iter  305999  validation
epoch 13, iter 306000, validation loss 0.019261
epoch 13, iter 306000, validation error 0.596000 %
epoch 13, iter 306000, train minibatch error 0.000000 %
epoch 13, iter 306000, train buffer error 1.000000 %
training @ iter =  306000 , cost =  0.00131048914045
training @ iter =  306100 , cost =  0.00118775526062
training @ iter =  306200 , cost =  0.00566801195964
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
training @ iter =  306300 , cost =  0.0213156342506
training @ iter =  306400 , cost =  0.0130114164203
training @ iter =  306500 , cost =  0.00165270338766
training @ iter =  306600 , cost =  0.131246179342
training @ iter =  306700 , cost =  0.00643026037142
training @ iter =  306800 , cost =  0.0728384107351
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  306900 , cost =  0.00213308539242
training @ iter =  307000 , cost =  0.00940693635494
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  307100 , cost =  0.00300994119607
training @ iter =  307200 , cost =  0.00240278476849
training @ iter =  307300 , cost =  0.00487984344363
training @ iter =  307400 , cost =  0.00407127151266
training @ iter =  307500 , cost =  0.00156770495232
training @ iter =  307600 , cost =  0.089138366282
training @ iter =  307700 , cost =  0.0812210664153
training @ iter =  307800 , cost =  0.00498294038698
training @ iter =  307900 , cost =  0.00228246999905
iter  307999  validation
epoch 13, iter 308000, validation loss 0.019230
epoch 13, iter 308000, validation error 0.595000 %
epoch 13, iter 308000, train minibatch error 0.000000 %
epoch 13, iter 308000, train buffer error 0.300000 %
training @ iter =  308000 , cost =  0.014941544272
training @ iter =  308100 , cost =  0.0320681892335
training @ iter =  308200 , cost =  0.0146791907027
training @ iter =  308300 , cost =  0.018069172278
training @ iter =  308400 , cost =  0.001927220379
training @ iter =  308500 , cost =  0.037635307759
training @ iter =  308600 , cost =  0.0071958177723
training @ iter =  308700 , cost =  0.000469726131996
training @ iter =  308800 , cost =  0.320232689381
training @ iter =  308900 , cost =  0.00221569673158
training @ iter =  309000 , cost =  0.102674819529
training @ iter =  309100 , cost =  0.0054335501045
training @ iter =  309200 , cost =  0.00234583974816
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  309300 , cost =  0.139677390456
training @ iter =  309400 , cost =  0.000667467422318
training @ iter =  309500 , cost =  0.0719127953053
training @ iter =  309600 , cost =  0.11492767185
training @ iter =  309700 , cost =  0.0937259793282
training @ iter =  309800 , cost =  0.00857177469879
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  309900 , cost =  0.00180097250268
iter  309999  validation
epoch 13, iter 310000, validation loss 0.019412
epoch 13, iter 310000, validation error 0.602000 %
