nkerns =  [16 32 48 64] (4,)
training @ iter =  314400 , cost =  0.0250788554549
training @ iter =  314500 , cost =  0.0268154814839
training @ iter =  314600 , cost =  0.00163522327784
training @ iter =  314700 , cost =  0.212294965982
training @ iter =  314800 , cost =  0.00468378374353
training @ iter =  314900 , cost =  0.00930644664913
training @ iter =  315000 , cost =  0.00544372666627
training @ iter =  315100 , cost =  0.00230829208158
training @ iter =  315200 , cost =  0.00308800046332
training @ iter =  315300 , cost =  0.00213691755198
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  315400 , cost =  0.0211492031813
training @ iter =  315500 , cost =  0.00804270245135
--> train minibatch error =  0.12
-->  19 8950 chunk_4_50000.pkl
training @ iter =  315600 , cost =  0.00588262360543
training @ iter =  315700 , cost =  0.00890693161637
training @ iter =  315800 , cost =  0.00326906144619
training @ iter =  315900 , cost =  0.0440294928849
iter  315999  validation
epoch 13, iter 316000, validation error 0.684000 %
epoch 13, iter 316000, train minibatch error 0.000000 %
epoch 13, iter 316000, train buffer error 0.500000 %
training @ iter =  316000 , cost =  0.00896252319217
training @ iter =  316100 , cost =  0.131407007575
training @ iter =  316200 , cost =  0.0196704789996
training @ iter =  316300 , cost =  0.00142414704897
training @ iter =  316400 , cost =  0.0252869129181
training @ iter =  316500 , cost =  0.00288894888945
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  316600 , cost =  0.00493085803464
training @ iter =  316700 , cost =  0.0167939160019
training @ iter =  316800 , cost =  0.136802002788
training @ iter =  316900 , cost =  0.132358282804
training @ iter =  317000 , cost =  0.00661150692031
training @ iter =  317100 , cost =  0.00133281724993
training @ iter =  317200 , cost =  0.0304668117315
training @ iter =  317300 , cost =  0.0317012034357
training @ iter =  317400 , cost =  0.00425747409463
training @ iter =  317500 , cost =  0.053572755307
training @ iter =  317600 , cost =  0.0215383339673
training @ iter =  317700 , cost =  0.00674343388528
training @ iter =  317800 , cost =  0.00151723017916
training @ iter =  317900 , cost =  0.00896819960326
iter  317999  validation
epoch 13, iter 318000, validation error 0.672000 %
epoch 13, iter 318000, train minibatch error 0.000000 %
epoch 13, iter 318000, train buffer error 0.700000 %
training @ iter =  318000 , cost =  0.00323558505625
training @ iter =  318100 , cost =  0.00232225796208
training @ iter =  318200 , cost =  0.0175020545721
training @ iter =  318300 , cost =  0.00792758073658
training @ iter =  318400 , cost =  0.0507474467158
training @ iter =  318500 , cost =  0.00170998065732
training @ iter =  318600 , cost =  0.00172629626468
training @ iter =  318700 , cost =  0.00782818812877
training @ iter =  318800 , cost =  0.0138062369078
training @ iter =  318900 , cost =  0.00929032545537
training @ iter =  319000 , cost =  0.0300417356193
training @ iter =  319100 , cost =  0.00698175560683
training @ iter =  319200 , cost =  0.000629726448096
training @ iter =  319300 , cost =  0.00127378967591
training @ iter =  319400 , cost =  0.00514756003395
training @ iter =  319500 , cost =  0.0126970438287
training @ iter =  319600 , cost =  0.0053730327636
training @ iter =  319700 , cost =  0.0150842443109
training @ iter =  319800 , cost =  0.00060990662314
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  319900 , cost =  0.00355708389543
iter  319999  validation
epoch 13, iter 320000, validation error 0.663000 %
epoch 13, iter 320000, train minibatch error 4.000000 %
epoch 13, iter 320000, train buffer error 0.400000 %
training @ iter =  320000 , cost =  0.000820155721158
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.24
-->  23 31950 chunk_8_50000.pkl
training @ iter =  320100 , cost =  0.00291619310156
training @ iter =  320200 , cost =  0.036110073328
training @ iter =  320300 , cost =  0.00318672624417
training @ iter =  320400 , cost =  0.113568373024
training @ iter =  320500 , cost =  0.0128703881055
training @ iter =  320600 , cost =  7.13136105333e-05
training @ iter =  320700 , cost =  0.000520986446645
training @ iter =  320800 , cost =  0.00112733640708
training @ iter =  320900 , cost =  0.000536109379027
training @ iter =  321000 , cost =  0.00321435905062
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  321100 , cost =  0.00299783470109
training @ iter =  321200 , cost =  0.00867038127035
training @ iter =  321300 , cost =  0.002312727971
training @ iter =  321400 , cost =  0.00307747442275
training @ iter =  321500 , cost =  0.00579060800374
training @ iter =  321600 , cost =  0.00199963082559
training @ iter =  321700 , cost =  0.0664250925183
training @ iter =  321800 , cost =  0.0201992578804
training @ iter =  321900 , cost =  0.0780721306801
iter  321999  validation
epoch 14, iter 322000, validation error 0.653000 %
epoch 14, iter 322000, train minibatch error 4.000000 %
epoch 14, iter 322000, train buffer error 0.800000 %
training @ iter =  322000 , cost =  0.0147703923285
training @ iter =  322100 , cost =  0.00190820510034
training @ iter =  322200 , cost =  0.00362436915748
training @ iter =  322300 , cost =  0.060259886086
training @ iter =  322400 , cost =  0.00427252100781
training @ iter =  322500 , cost =  0.00173509959131
training @ iter =  322600 , cost =  0.00214444031008
training @ iter =  322700 , cost =  0.00478626322001
training @ iter =  322800 , cost =  0.0337421111763
training @ iter =  322900 , cost =  0.0360957235098
training @ iter =  323000 , cost =  0.0179565716535
training @ iter =  323100 , cost =  0.024857128039
training @ iter =  323200 , cost =  0.0756319835782
training @ iter =  323300 , cost =  0.146532014012
training @ iter =  323400 , cost =  0.0657082796097
training @ iter =  323500 , cost =  0.0171469133347
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 6650 chunk_12_50000.pkl
training @ iter =  323600 , cost =  0.00255213328637
training @ iter =  323700 , cost =  0.00022627422004
training @ iter =  323800 , cost =  0.00176231469959
training @ iter =  323900 , cost =  0.00644574221224
iter  323999  validation
epoch 14, iter 324000, validation error 0.650000 %
epoch 14, iter 324000, train minibatch error 0.000000 %
epoch 14, iter 324000, train buffer error 0.800000 %
patience =  423999 0.99 647998
training @ iter =  324000 , cost =  0.187655091286
training @ iter =  324100 , cost =  0.00586999999359
training @ iter =  324200 , cost =  0.0155580453575
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  324300 , cost =  0.01386970561
training @ iter =  324400 , cost =  0.00271759694442
training @ iter =  324500 , cost =  0.00125038903207
training @ iter =  324600 , cost =  0.103865690529
--> train minibatch error =  0.12
-->  3 10200 chunk_13_50000.pkl
training @ iter =  324700 , cost =  0.00995038729161
training @ iter =  324800 , cost =  0.00355727202259
training @ iter =  324900 , cost =  0.00335009093396
training @ iter =  325000 , cost =  0.00120467215311
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  325100 , cost =  0.00711296964437
training @ iter =  325200 , cost =  0.125932127237
training @ iter =  325300 , cost =  0.0636811479926
training @ iter =  325400 , cost =  0.0305579546839
training @ iter =  325500 , cost =  0.0169271565974
training @ iter =  325600 , cost =  0.016927883029
training @ iter =  325700 , cost =  0.00173230934888
training @ iter =  325800 , cost =  0.00969875138253
training @ iter =  325900 , cost =  0.00192357075866
iter  325999  validation
epoch 14, iter 326000, validation error 0.656000 %
epoch 14, iter 326000, train minibatch error 0.000000 %
epoch 14, iter 326000, train buffer error 0.900000 %
training @ iter =  326000 , cost =  0.00271998951212
training @ iter =  326100 , cost =  0.00476042367518
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  326200 , cost =  0.00190261926036
training @ iter =  326300 , cost =  0.00646711932495
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  326400 , cost =  0.0108893010765
training @ iter =  326500 , cost =  0.00481886183843
training @ iter =  326600 , cost =  0.002949741669
training @ iter =  326700 , cost =  0.00524311419576
training @ iter =  326800 , cost =  0.000589413684793
training @ iter =  326900 , cost =  0.0719761624932
training @ iter =  327000 , cost =  0.0932587459683
training @ iter =  327100 , cost =  0.000340489583323
training @ iter =  327200 , cost =  0.000523936992977
training @ iter =  327300 , cost =  0.00812460388988
training @ iter =  327400 , cost =  0.00202407571487
training @ iter =  327500 , cost =  0.00417462037876
training @ iter =  327600 , cost =  0.0435723736882
training @ iter =  327700 , cost =  0.00163624505512
training @ iter =  327800 , cost =  0.00226797210053
training @ iter =  327900 , cost =  0.000491301121656
iter  327999  validation
epoch 14, iter 328000, validation error 0.664000 %
epoch 14, iter 328000, train minibatch error 0.000000 %
epoch 14, iter 328000, train buffer error 0.700000 %
training @ iter =  328000 , cost =  0.0553692132235
training @ iter =  328100 , cost =  0.144804060459
training @ iter =  328200 , cost =  0.00218381010927
training @ iter =  328300 , cost =  0.00377341359854
training @ iter =  328400 , cost =  0.00174848909955
training @ iter =  328500 , cost =  0.00183803308755
training @ iter =  328600 , cost =  0.00237168208696
training @ iter =  328700 , cost =  0.00132879847661
training @ iter =  328800 , cost =  0.0656357184052
training @ iter =  328900 , cost =  0.0131559111178
training @ iter =  329000 , cost =  0.00324648339301
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  329100 , cost =  0.0165122430772
training @ iter =  329200 , cost =  0.0341603271663
training @ iter =  329300 , cost =  0.00728819845244
training @ iter =  329400 , cost =  0.0745237395167
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  329500 , cost =  0.0107078626752
training @ iter =  329600 , cost =  0.0353097431362
training @ iter =  329700 , cost =  0.041522141546
training @ iter =  329800 , cost =  0.0200540088117
training @ iter =  329900 , cost =  0.000753014988732
iter  329999  validation
epoch 14, iter 330000, validation error 0.674000 %
epoch 14, iter 330000, train minibatch error 0.000000 %
epoch 14, iter 330000, train buffer error 0.700000 %
training @ iter =  330000 , cost =  0.005565835163
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  330100 , cost =  0.00369600718841
training @ iter =  330200 , cost =  0.000482848845422
training @ iter =  330300 , cost =  0.00288184545934
training @ iter =  330400 , cost =  0.0419529341161
training @ iter =  330500 , cost =  0.00619477033615
training @ iter =  330600 , cost =  0.00145033420995
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  330700 , cost =  0.00394799094647
training @ iter =  330800 , cost =  0.0316444672644
training @ iter =  330900 , cost =  0.000396195944631
--> train minibatch error =  0.16
-->  9 29850 chunk_19_50000.pkl
training @ iter =  331000 , cost =  0.0115809189156
training @ iter =  331100 , cost =  0.0164016466588
training @ iter =  331200 , cost =  0.0809035226703
training @ iter =  331300 , cost =  0.00078415585449
training @ iter =  331400 , cost =  0.00505217909813
training @ iter =  331500 , cost =  0.0742292031646
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  331600 , cost =  0.0105342129245
training @ iter =  331700 , cost =  0.115888856351
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  331800 , cost =  0.00526688434184
training @ iter =  331900 , cost =  0.191580504179
iter  331999  validation
epoch 14, iter 332000, validation error 0.663000 %
epoch 14, iter 332000, train minibatch error 0.000000 %
epoch 14, iter 332000, train buffer error 0.400000 %
training @ iter =  332000 , cost =  0.00422107288614
training @ iter =  332100 , cost =  0.00998106878251
training @ iter =  332200 , cost =  0.00241944706067
training @ iter =  332300 , cost =  0.00814771745354
training @ iter =  332400 , cost =  0.00495278462768
training @ iter =  332500 , cost =  0.00472030509263
training @ iter =  332600 , cost =  0.00568443350494
training @ iter =  332700 , cost =  0.069991081953
training @ iter =  332800 , cost =  0.014040151611
training @ iter =  332900 , cost =  0.0102319512516
training @ iter =  333000 , cost =  0.0848387554288
training @ iter =  333100 , cost =  0.00921332743019
training @ iter =  333200 , cost =  0.00449089100584
training @ iter =  333300 , cost =  0.138893917203
training @ iter =  333400 , cost =  0.018943881616
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  333500 , cost =  0.000810997735243
training @ iter =  333600 , cost =  0.0096135251224
training @ iter =  333700 , cost =  0.0280679576099
training @ iter =  333800 , cost =  0.00107880367432
training @ iter =  333900 , cost =  0.00594363221899
iter  333999  validation
epoch 14, iter 334000, validation error 0.666000 %
epoch 14, iter 334000, train minibatch error 2.000000 %
epoch 14, iter 334000, train buffer error 0.800000 %
training @ iter =  334000 , cost =  0.0110389646143
training @ iter =  334100 , cost =  0.00158196943812
training @ iter =  334200 , cost =  0.00211367849261
training @ iter =  334300 , cost =  0.0070583387278
training @ iter =  334400 , cost =  0.00563272600994
training @ iter =  334500 , cost =  0.00289702811278
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  334600 , cost =  0.00134593981784
training @ iter =  334700 , cost =  0.0480112694204
training @ iter =  334800 , cost =  0.00728345755488
training @ iter =  334900 , cost =  0.00559679372236
training @ iter =  335000 , cost =  0.0190971121192
training @ iter =  335100 , cost =  0.00321004260331
training @ iter =  335200 , cost =  0.039584711194
training @ iter =  335300 , cost =  0.0200935192406
training @ iter =  335400 , cost =  0.00242128339596
training @ iter =  335500 , cost =  0.0189139172435
training @ iter =  335600 , cost =  0.00743083795533
training @ iter =  335700 , cost =  0.00382943917066
training @ iter =  335800 , cost =  0.00248704873957
training @ iter =  335900 , cost =  0.00215737591498
iter  335999  validation
epoch 14, iter 336000, validation error 0.672000 %
epoch 14, iter 336000, train minibatch error 2.000000 %
epoch 14, iter 336000, train buffer error 1.200000 %
training @ iter =  336000 , cost =  0.0292423050851
training @ iter =  336100 , cost =  0.00791540369391
training @ iter =  336200 , cost =  0.00968898460269
training @ iter =  336300 , cost =  0.00113146717194
training @ iter =  336400 , cost =  0.0668535381556
training @ iter =  336500 , cost =  0.00156468246132
training @ iter =  336600 , cost =  0.0374915041029
training @ iter =  336700 , cost =  0.00206917384639
training @ iter =  336800 , cost =  0.00524441851303
training @ iter =  336900 , cost =  0.0207703374326
training @ iter =  337000 , cost =  0.0107410140336
training @ iter =  337100 , cost =  0.00284510385245
training @ iter =  337200 , cost =  0.21714951098
training @ iter =  337300 , cost =  5.82050852245e-05
training @ iter =  337400 , cost =  0.0113402511925
training @ iter =  337500 , cost =  0.00518615311012
training @ iter =  337600 , cost =  0.00237101293169
training @ iter =  337700 , cost =  0.00206965231337
training @ iter =  337800 , cost =  0.0326103791595
training @ iter =  337900 , cost =  0.00121545675211
iter  337999  validation
epoch 14, iter 338000, validation error 0.669000 %
epoch 14, iter 338000, train minibatch error 0.000000 %
epoch 14, iter 338000, train buffer error 0.700000 %
training @ iter =  338000 , cost =  0.00183215853758
training @ iter =  338100 , cost =  0.00524922832847
training @ iter =  338200 , cost =  0.00162853777874
training @ iter =  338300 , cost =  0.0164838191122
training @ iter =  338400 , cost =  0.00691523123533
training @ iter =  338500 , cost =  0.0552564375103
training @ iter =  338600 , cost =  0.0213288348168
training @ iter =  338700 , cost =  0.0112923504785
training @ iter =  338800 , cost =  0.246180832386
training @ iter =  338900 , cost =  0.0049463827163
training @ iter =  339000 , cost =  0.00758740119636
training @ iter =  339100 , cost =  0.00113937910646
training @ iter =  339200 , cost =  0.0153670599684
training @ iter =  339300 , cost =  0.00146336003672
training @ iter =  339400 , cost =  0.00119476474356
training @ iter =  339500 , cost =  0.00357800070196
training @ iter =  339600 , cost =  0.00288048526272
training @ iter =  339700 , cost =  0.023228969425
training @ iter =  339800 , cost =  0.0398854911327
training @ iter =  339900 , cost =  0.00309677887708
iter  339999  validation
epoch 14, iter 340000, validation error 0.674000 %
epoch 14, iter 340000, train minibatch error 0.000000 %
epoch 14, iter 340000, train buffer error 0.400000 %
training @ iter =  340000 , cost =  0.00143703713547
training @ iter =  340100 , cost =  0.00389284314588
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  340200 , cost =  0.027959626168
training @ iter =  340300 , cost =  0.0279329437762
--> train minibatch error =  0.12
-->  19 8950 chunk_4_50000.pkl
training @ iter =  340400 , cost =  0.00818906631321
training @ iter =  340500 , cost =  0.0216282885522
training @ iter =  340600 , cost =  0.00896919053048
training @ iter =  340700 , cost =  0.0493887513876
training @ iter =  340800 , cost =  0.138176634908
training @ iter =  340900 , cost =  0.000922927865759
training @ iter =  341000 , cost =  0.00360102113336
training @ iter =  341100 , cost =  0.00734775187448
training @ iter =  341200 , cost =  0.00414624763653
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  341300 , cost =  0.0164502002299
training @ iter =  341400 , cost =  0.0232132673264
training @ iter =  341500 , cost =  0.0108478106558
training @ iter =  341600 , cost =  0.0109304841608
training @ iter =  341700 , cost =  0.0125373471528
training @ iter =  341800 , cost =  0.0553625971079
training @ iter =  341900 , cost =  0.00364634185098
iter  341999  validation
epoch 14, iter 342000, validation error 0.668000 %
epoch 14, iter 342000, train minibatch error 0.000000 %
epoch 14, iter 342000, train buffer error 0.300000 %
training @ iter =  342000 , cost =  0.016895044595
training @ iter =  342100 , cost =  0.0011085603619
training @ iter =  342200 , cost =  0.0778150558472
training @ iter =  342300 , cost =  0.00146340520587
training @ iter =  342400 , cost =  0.0125944372267
training @ iter =  342500 , cost =  0.00242355116643
training @ iter =  342600 , cost =  0.00328748463653
training @ iter =  342700 , cost =  0.0105384588242
training @ iter =  342800 , cost =  0.00826478935778
training @ iter =  342900 , cost =  0.0192225500941
training @ iter =  343000 , cost =  0.00545004662126
training @ iter =  343100 , cost =  0.0421282909811
training @ iter =  343200 , cost =  0.000501351081766
training @ iter =  343300 , cost =  0.0193844884634
training @ iter =  343400 , cost =  0.000848612922709
training @ iter =  343500 , cost =  0.044418476522
training @ iter =  343600 , cost =  0.0141977369785
training @ iter =  343700 , cost =  0.00393014121801
training @ iter =  343800 , cost =  0.000495246786159
training @ iter =  343900 , cost =  0.206450715661
iter  343999  validation
epoch 14, iter 344000, validation error 0.669000 %
epoch 14, iter 344000, train minibatch error 0.000000 %
epoch 14, iter 344000, train buffer error 0.700000 %
training @ iter =  344000 , cost =  0.00120264792349
training @ iter =  344100 , cost =  0.0013570896117
training @ iter =  344200 , cost =  0.0114288507029
training @ iter =  344300 , cost =  0.017605252564
training @ iter =  344400 , cost =  0.014001108706
training @ iter =  344500 , cost =  0.0114287137985
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  344600 , cost =  0.00319875008427
training @ iter =  344700 , cost =  0.00571707682684
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.24
-->  23 31950 chunk_8_50000.pkl
training @ iter =  344800 , cost =  0.00290393293835
training @ iter =  344900 , cost =  0.000662465463392
training @ iter =  345000 , cost =  0.0034321709536
training @ iter =  345100 , cost =  0.00163451489061
training @ iter =  345200 , cost =  0.00685605872422
training @ iter =  345300 , cost =  0.0278612133116
training @ iter =  345400 , cost =  0.00432233326137
training @ iter =  345500 , cost =  0.0149348555133
training @ iter =  345600 , cost =  0.00880618952215
training @ iter =  345700 , cost =  0.164177536964
training @ iter =  345800 , cost =  0.00280168349855
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.28
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  345900 , cost =  0.00526541518047
iter  345999  validation
epoch 14, iter 346000, validation error 0.659000 %
epoch 14, iter 346000, train minibatch error 0.000000 %
epoch 14, iter 346000, train buffer error 0.700000 %
training @ iter =  346000 , cost =  0.0283596850932
training @ iter =  346100 , cost =  0.0405675061047
training @ iter =  346200 , cost =  0.00257698213682
training @ iter =  346300 , cost =  0.000375697796699
training @ iter =  346400 , cost =  0.00340182543732
training @ iter =  346500 , cost =  0.00166463281494
training @ iter =  346600 , cost =  0.00122024351731
training @ iter =  346700 , cost =  0.0207957644016
training @ iter =  346800 , cost =  0.000596046622377
training @ iter =  346900 , cost =  0.0646998435259
training @ iter =  347000 , cost =  0.0271225664765
training @ iter =  347100 , cost =  0.00215260568075
training @ iter =  347200 , cost =  0.00162665243261
training @ iter =  347300 , cost =  0.000675714807585
training @ iter =  347400 , cost =  0.00570990145206
training @ iter =  347500 , cost =  0.0363765135407
training @ iter =  347600 , cost =  0.020815230906
training @ iter =  347700 , cost =  0.0015674935421
training @ iter =  347800 , cost =  0.00281152152456
training @ iter =  347900 , cost =  0.00242162914947
iter  347999  validation
epoch 15, iter 348000, validation error 0.659000 %
epoch 15, iter 348000, train minibatch error 0.000000 %
epoch 15, iter 348000, train buffer error 0.000000 %
training @ iter =  348000 , cost =  0.00257192621939
training @ iter =  348100 , cost =  0.00299347587861
training @ iter =  348200 , cost =  0.0258610956371
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 6650 chunk_12_50000.pkl
training @ iter =  348300 , cost =  0.0114902509376
training @ iter =  348400 , cost =  0.00814235955477
training @ iter =  348500 , cost =  0.00131458649412
training @ iter =  348600 , cost =  0.000997476396151
training @ iter =  348700 , cost =  0.00588945997879
training @ iter =  348800 , cost =  0.0394500270486
training @ iter =  348900 , cost =  0.00174102606252
training @ iter =  349000 , cost =  0.0183044616133
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  349100 , cost =  0.000671759538818
training @ iter =  349200 , cost =  0.00613735010847
training @ iter =  349300 , cost =  0.00276275747456
--> train minibatch error =  0.12
-->  3 10200 chunk_13_50000.pkl
training @ iter =  349400 , cost =  0.00124410632998
training @ iter =  349500 , cost =  0.198349252343
training @ iter =  349600 , cost =  0.0133443484083
training @ iter =  349700 , cost =  0.0101489601657
training @ iter =  349800 , cost =  0.00819189660251
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  349900 , cost =  0.000728770508431
Learning rate:  0.00078125
iter  349999  validation
epoch 15, iter 350000, validation error 0.660000 %
epoch 15, iter 350000, train minibatch error 0.000000 %
epoch 15, iter 350000, train buffer error 0.800000 %
training @ iter =  350000 , cost =  0.00207176525146
training @ iter =  350100 , cost =  0.00187439320143
training @ iter =  350200 , cost =  0.00222933548503
training @ iter =  350300 , cost =  0.027600383386
training @ iter =  350400 , cost =  0.0412826687098
training @ iter =  350500 , cost =  0.0208632331342
training @ iter =  350600 , cost =  0.00641891127452
training @ iter =  350700 , cost =  0.0446316115558
training @ iter =  350800 , cost =  0.00859566964209
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  350900 , cost =  0.0194687657058
training @ iter =  351000 , cost =  0.000276928389212
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  351100 , cost =  0.0220050476491
training @ iter =  351200 , cost =  0.00138066080399
training @ iter =  351300 , cost =  0.0377225242555
training @ iter =  351400 , cost =  0.0164034683257
training @ iter =  351500 , cost =  0.0243735685945
training @ iter =  351600 , cost =  0.00356730935164
training @ iter =  351700 , cost =  0.0485161058605
training @ iter =  351800 , cost =  0.00416917633265
training @ iter =  351900 , cost =  0.00215207622387
iter  351999  validation
epoch 15, iter 352000, validation error 0.670000 %
epoch 15, iter 352000, train minibatch error 0.000000 %
epoch 15, iter 352000, train buffer error 0.500000 %
training @ iter =  352000 , cost =  0.00152826088015
training @ iter =  352100 , cost =  0.00123147561681
training @ iter =  352200 , cost =  0.000236435982515
training @ iter =  352300 , cost =  0.0115863177925
training @ iter =  352400 , cost =  0.00496140820906
training @ iter =  352500 , cost =  0.00485145300627
training @ iter =  352600 , cost =  0.00421742722392
training @ iter =  352700 , cost =  0.000971589761321
training @ iter =  352800 , cost =  0.000608802074566
training @ iter =  352900 , cost =  0.00290984846652
training @ iter =  353000 , cost =  0.0103800762445
training @ iter =  353100 , cost =  0.00302085210569
training @ iter =  353200 , cost =  0.00104735034984
training @ iter =  353300 , cost =  0.00436669960618
training @ iter =  353400 , cost =  0.0125350710005
training @ iter =  353500 , cost =  0.0413733050227
training @ iter =  353600 , cost =  0.0512429997325
training @ iter =  353700 , cost =  0.120311126113
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  353800 , cost =  0.0360404290259
training @ iter =  353900 , cost =  0.00279449019581
iter  353999  validation
epoch 15, iter 354000, validation error 0.658000 %
epoch 15, iter 354000, train minibatch error 0.000000 %
epoch 15, iter 354000, train buffer error 0.200000 %
training @ iter =  354000 , cost =  0.00284977606498
training @ iter =  354100 , cost =  0.0022125991527
training @ iter =  354200 , cost =  0.000726624333765
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  354300 , cost =  0.00394570175558
training @ iter =  354400 , cost =  0.018850274384
training @ iter =  354500 , cost =  0.00834997929633
training @ iter =  354600 , cost =  0.0133296437562
training @ iter =  354700 , cost =  0.00336889037862
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.28
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  354800 , cost =  0.046380314976
training @ iter =  354900 , cost =  0.00532155390829
training @ iter =  355000 , cost =  0.00735436845571
training @ iter =  355100 , cost =  0.0749702006578
training @ iter =  355200 , cost =  0.00114755262621
training @ iter =  355300 , cost =  0.00810044445097
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  355400 , cost =  0.00291542522609
training @ iter =  355500 , cost =  0.0766815766692
training @ iter =  355600 , cost =  0.000446015794296
training @ iter =  355700 , cost =  0.00291468878277
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  355800 , cost =  0.000730216037482
training @ iter =  355900 , cost =  0.000266670773271
iter  355999  validation
epoch 15, iter 356000, validation error 0.659000 %
epoch 15, iter 356000, train minibatch error 2.000000 %
epoch 15, iter 356000, train buffer error 0.200000 %
training @ iter =  356000 , cost =  0.00221787393093
training @ iter =  356100 , cost =  0.0041282386519
training @ iter =  356200 , cost =  0.2321754843
training @ iter =  356300 , cost =  0.0681535974145
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  356400 , cost =  0.00864159036428
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  356500 , cost =  0.00198755855672
training @ iter =  356600 , cost =  0.0796159058809
training @ iter =  356700 , cost =  0.0139551330358
training @ iter =  356800 , cost =  0.0255147330463
training @ iter =  356900 , cost =  0.0113688753918
training @ iter =  357000 , cost =  0.00999284908175
training @ iter =  357100 , cost =  0.0281437356025
training @ iter =  357200 , cost =  0.00169489812106
training @ iter =  357300 , cost =  0.00112490041647
training @ iter =  357400 , cost =  0.0048566753976
training @ iter =  357500 , cost =  0.0042171459645
training @ iter =  357600 , cost =  0.05445625633
training @ iter =  357700 , cost =  0.00961421523243
training @ iter =  357800 , cost =  0.00130361388437
training @ iter =  357900 , cost =  0.108852446079
iter  357999  validation
epoch 15, iter 358000, validation error 0.662000 %
epoch 15, iter 358000, train minibatch error 0.000000 %
epoch 15, iter 358000, train buffer error 0.700000 %
training @ iter =  358000 , cost =  0.0148799074814
training @ iter =  358100 , cost =  0.00197641109116
--> train minibatch error =  0.12
