Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
training @ iter =  303900 , cost =  0.000970680208411
iter  303999  validation
epoch 13, iter 304000, validation error 0.674000 %
epoch 13, iter 304000, train minibatch error 0.000000 %
epoch 13, iter 304000, train buffer error 0.700000 %
training @ iter =  304000 , cost =  0.000883006723598
training @ iter =  304100 , cost =  0.00498584331945
training @ iter =  304200 , cost =  0.0604252070189
training @ iter =  304300 , cost =  0.0752327442169
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  304400 , cost =  0.0104073258117
training @ iter =  304500 , cost =  0.15472240746
training @ iter =  304600 , cost =  0.0555856451392
training @ iter =  304700 , cost =  0.0586776435375
--> train minibatch error =  0.16
-->  8 4750 chunk_18_50000.pkl
training @ iter =  304800 , cost =  0.00204086047597
training @ iter =  304900 , cost =  0.00378428469412
training @ iter =  305000 , cost =  0.032015081495
training @ iter =  305100 , cost =  0.00738786999136
training @ iter =  305200 , cost =  0.0128211854026
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  305300 , cost =  0.0122925452888
training @ iter =  305400 , cost =  0.00970441382378
training @ iter =  305500 , cost =  0.00264603528194
training @ iter =  305600 , cost =  0.0273948032409
training @ iter =  305700 , cost =  0.189947739244
training @ iter =  305800 , cost =  0.00490771606565
training @ iter =  305900 , cost =  0.0228566266596
iter  305999  validation
epoch 13, iter 306000, validation error 0.665000 %
epoch 13, iter 306000, train minibatch error 2.000000 %
epoch 13, iter 306000, train buffer error 1.500000 %
training @ iter =  306000 , cost =  0.0065979026258
training @ iter =  306100 , cost =  0.00115560519043
training @ iter =  306200 , cost =  0.00778413424268
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  306300 , cost =  0.0183880068362
training @ iter =  306400 , cost =  0.0227572992444
training @ iter =  306500 , cost =  0.00153795513324
training @ iter =  306600 , cost =  0.106806889176
training @ iter =  306700 , cost =  0.0497600398958
training @ iter =  306800 , cost =  0.090562671423
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  306900 , cost =  0.00286711077206
training @ iter =  307000 , cost =  0.00398397445679
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  307100 , cost =  0.00633477279916
training @ iter =  307200 , cost =  0.00238589406945
training @ iter =  307300 , cost =  0.014936292544
training @ iter =  307400 , cost =  0.01394639723
training @ iter =  307500 , cost =  0.00347634009086
training @ iter =  307600 , cost =  0.0563086792827
training @ iter =  307700 , cost =  0.0681196674705
training @ iter =  307800 , cost =  0.0113932704553
training @ iter =  307900 , cost =  0.0122240604833
iter  307999  validation
epoch 13, iter 308000, validation error 0.669000 %
epoch 13, iter 308000, train minibatch error 0.000000 %
epoch 13, iter 308000, train buffer error 0.300000 %
training @ iter =  308000 , cost =  0.0260589830577
training @ iter =  308100 , cost =  0.0908204093575
training @ iter =  308200 , cost =  0.0444625169039
training @ iter =  308300 , cost =  0.00550129218027
training @ iter =  308400 , cost =  0.00239558285102
training @ iter =  308500 , cost =  0.0500054359436
training @ iter =  308600 , cost =  0.0103536248207
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  308700 , cost =  0.00224384851754
training @ iter =  308800 , cost =  0.27007830143
training @ iter =  308900 , cost =  0.00223481981084
training @ iter =  309000 , cost =  0.143299594522
training @ iter =  309100 , cost =  0.00148263096344
training @ iter =  309200 , cost =  0.00327961868607
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
training @ iter =  309300 , cost =  0.106533296406
training @ iter =  309400 , cost =  0.00114692549687
training @ iter =  309500 , cost =  0.0797926783562
training @ iter =  309600 , cost =  0.061726231128
training @ iter =  309700 , cost =  0.106171362102
training @ iter =  309800 , cost =  0.00727636739612
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  309900 , cost =  0.00331329274923
iter  309999  validation
epoch 13, iter 310000, validation error 0.679000 %
epoch 13, iter 310000, train minibatch error 0.000000 %
epoch 13, iter 310000, train buffer error 0.400000 %
training @ iter =  310000 , cost =  0.0128155723214
training @ iter =  310100 , cost =  0.00909957569093
training @ iter =  310200 , cost =  0.170468121767
training @ iter =  310300 , cost =  0.0563367940485
training @ iter =  310400 , cost =  0.0366997942328
training @ iter =  310500 , cost =  0.00337623455562
training @ iter =  310600 , cost =  0.0387285463512
training @ iter =  310700 , cost =  0.0021600923501
training @ iter =  310800 , cost =  0.00892892759293
training @ iter =  310900 , cost =  0.00596384890378
training @ iter =  311000 , cost =  0.127039566636
training @ iter =  311100 , cost =  0.00567913008854
training @ iter =  311200 , cost =  0.00128445087466
training @ iter =  311300 , cost =  0.00142262654845
training @ iter =  311400 , cost =  0.0385623276234
training @ iter =  311500 , cost =  0.00306639075279
training @ iter =  311600 , cost =  0.00702743185684
training @ iter =  311700 , cost =  0.0202918965369
training @ iter =  311800 , cost =  0.0637423172593
training @ iter =  311900 , cost =  0.0407668463886
iter  311999  validation
epoch 13, iter 312000, validation error 0.669000 %
epoch 13, iter 312000, train minibatch error 0.000000 %
epoch 13, iter 312000, train buffer error 0.400000 %
training @ iter =  312000 , cost =  0.00303917052224
training @ iter =  312100 , cost =  0.00511606317014
training @ iter =  312200 , cost =  0.0097152935341
training @ iter =  312300 , cost =  0.00646582432091
training @ iter =  312400 , cost =  0.0157188419253
training @ iter =  312500 , cost =  0.00418753968552
training @ iter =  312600 , cost =  0.00135498587042
training @ iter =  312700 , cost =  0.0501709729433
training @ iter =  312800 , cost =  0.0322544686496
training @ iter =  312900 , cost =  0.00359751749784
training @ iter =  313000 , cost =  0.0140346325934
training @ iter =  313100 , cost =  0.0102418828756
training @ iter =  313200 , cost =  0.00921626202762
training @ iter =  313300 , cost =  0.00296049844474
training @ iter =  313400 , cost =  0.256434649229
training @ iter =  313500 , cost =  0.00270575634204
training @ iter =  313600 , cost =  0.00545571139082
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  313700 , cost =  0.0102360974997
training @ iter =  313800 , cost =  0.000855254707858
training @ iter =  313900 , cost =  0.00450185965747
iter  313999  validation
epoch 13, iter 314000, validation error 0.673000 %
epoch 13, iter 314000, train minibatch error 0.000000 %
epoch 13, iter 314000, train buffer error 0.900000 %
training @ iter =  314000 , cost =  0.00713876774535
training @ iter =  314100 , cost =  0.0250294692814
training @ iter =  314200 , cost =  0.00257183960639
training @ iter =  314300 , cost =  0.00228107860312
training @ iter =  314400 , cost =  0.0468161255121
training @ iter =  314500 , cost =  0.0413809642196
training @ iter =  314600 , cost =  0.00158726272639
training @ iter =  314700 , cost =  0.137704655528
training @ iter =  314800 , cost =  0.00352128804661
training @ iter =  314900 , cost =  0.039552718401
training @ iter =  315000 , cost =  0.00564694404602
training @ iter =  315100 , cost =  0.00138078571763
training @ iter =  315200 , cost =  0.00255509489216
training @ iter =  315300 , cost =  0.00154895801097
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  315400 , cost =  0.0781488642097
training @ iter =  315500 , cost =  0.139849200845
training @ iter =  315600 , cost =  0.0191890913993
training @ iter =  315700 , cost =  0.00269689643756
training @ iter =  315800 , cost =  0.0122247096151
training @ iter =  315900 , cost =  0.0587565787137
iter  315999  validation
epoch 13, iter 316000, validation error 0.662000 %
epoch 13, iter 316000, train minibatch error 0.000000 %
epoch 13, iter 316000, train buffer error 0.900000 %
training @ iter =  316000 , cost =  0.0105720898136
training @ iter =  316100 , cost =  0.102044031024
training @ iter =  316200 , cost =  0.00229589105584
training @ iter =  316300 , cost =  0.00489570666105
training @ iter =  316400 , cost =  0.0703972131014
training @ iter =  316500 , cost =  0.0147306323051
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  316600 , cost =  0.00123186630663
training @ iter =  316700 , cost =  0.0106941387057
training @ iter =  316800 , cost =  0.14250382781
training @ iter =  316900 , cost =  0.157384291291
training @ iter =  317000 , cost =  0.00121165660676
training @ iter =  317100 , cost =  0.0112210977823
training @ iter =  317200 , cost =  0.0116468407214
training @ iter =  317300 , cost =  0.0480228699744
training @ iter =  317400 , cost =  0.00711556337774
training @ iter =  317500 , cost =  0.0881780609488
training @ iter =  317600 , cost =  0.0155636025593
training @ iter =  317700 , cost =  0.00507208472118
training @ iter =  317800 , cost =  0.00298093864694
training @ iter =  317900 , cost =  0.0250732041895
iter  317999  validation
epoch 13, iter 318000, validation error 0.670000 %
epoch 13, iter 318000, train minibatch error 0.000000 %
epoch 13, iter 318000, train buffer error 0.700000 %
training @ iter =  318000 , cost =  0.0136461220682
training @ iter =  318100 , cost =  0.00363813037984
training @ iter =  318200 , cost =  0.00739637250081
training @ iter =  318300 , cost =  0.0131655875593
training @ iter =  318400 , cost =  0.0216424483806
training @ iter =  318500 , cost =  0.0011990518542
training @ iter =  318600 , cost =  0.00075443694368
training @ iter =  318700 , cost =  0.00444651022553
training @ iter =  318800 , cost =  0.00726560968906
training @ iter =  318900 , cost =  0.00491916900501
training @ iter =  319000 , cost =  0.0543403252959
training @ iter =  319100 , cost =  0.00668123736978
training @ iter =  319200 , cost =  0.0028472575359
training @ iter =  319300 , cost =  0.00208752835169
training @ iter =  319400 , cost =  0.00561405159533
training @ iter =  319500 , cost =  0.0501717552543
training @ iter =  319600 , cost =  0.0510271452367
training @ iter =  319700 , cost =  0.0419279187918
training @ iter =  319800 , cost =  0.00113308546133
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  319900 , cost =  0.00373983266763
iter  319999  validation
epoch 13, iter 320000, validation error 0.662000 %
epoch 13, iter 320000, train minibatch error 4.000000 %
epoch 13, iter 320000, train buffer error 0.400000 %
training @ iter =  320000 , cost =  0.000904825283214
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 31950 chunk_8_50000.pkl
training @ iter =  320100 , cost =  0.00593613041565
training @ iter =  320200 , cost =  0.0359426699579
training @ iter =  320300 , cost =  0.0022971490398
training @ iter =  320400 , cost =  0.037754137069
training @ iter =  320500 , cost =  0.0083007607609
training @ iter =  320600 , cost =  0.000622398976702
training @ iter =  320700 , cost =  0.00290942005813
training @ iter =  320800 , cost =  0.00148850481492
training @ iter =  320900 , cost =  0.00100713444408
training @ iter =  321000 , cost =  0.0197744518518
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  321100 , cost =  0.00338808470406
training @ iter =  321200 , cost =  0.0154493637383
training @ iter =  321300 , cost =  0.00963961984962
training @ iter =  321400 , cost =  0.00440546777099
training @ iter =  321500 , cost =  0.00367426150478
training @ iter =  321600 , cost =  0.00433189747855
training @ iter =  321700 , cost =  0.115434482694
training @ iter =  321800 , cost =  0.0136034823954
training @ iter =  321900 , cost =  0.0632833689451
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
iter  321999  validation
epoch 14, iter 322000, validation error 0.667000 %
epoch 14, iter 322000, train minibatch error 0.000000 %
epoch 14, iter 322000, train buffer error 1.000000 %
training @ iter =  322000 , cost =  0.00661728996783
training @ iter =  322100 , cost =  0.00411305762827
training @ iter =  322200 , cost =  0.00966356787831
training @ iter =  322300 , cost =  0.0764642208815
training @ iter =  322400 , cost =  0.00763622391969
training @ iter =  322500 , cost =  0.00184547388926
training @ iter =  322600 , cost =  0.00566607574001
training @ iter =  322700 , cost =  0.00183242361527
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  322800 , cost =  0.00386868184432
training @ iter =  322900 , cost =  0.144784912467
training @ iter =  323000 , cost =  0.0141523685306
training @ iter =  323100 , cost =  0.0265924446285
training @ iter =  323200 , cost =  0.0494474172592
training @ iter =  323300 , cost =  0.127985328436
training @ iter =  323400 , cost =  0.0347938612103
training @ iter =  323500 , cost =  0.0100103393197
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 6650 chunk_12_50000.pkl
training @ iter =  323600 , cost =  0.0137377921492
training @ iter =  323700 , cost =  0.000630155729596
training @ iter =  323800 , cost =  0.0011623891769
training @ iter =  323900 , cost =  0.0181548502296
iter  323999  validation
epoch 14, iter 324000, validation error 0.666000 %
epoch 14, iter 324000, train minibatch error 0.000000 %
epoch 14, iter 324000, train buffer error 0.200000 %
training @ iter =  324000 , cost =  0.10703471303
training @ iter =  324100 , cost =  0.0081938682124
training @ iter =  324200 , cost =  0.0129979075864
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  324300 , cost =  0.013638892211
training @ iter =  324400 , cost =  0.0108851101249
training @ iter =  324500 , cost =  0.00112759042531
training @ iter =  324600 , cost =  0.0886476635933
training @ iter =  324700 , cost =  0.0290760640055
training @ iter =  324800 , cost =  0.00175890978426
training @ iter =  324900 , cost =  0.00331198028289
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  325000 , cost =  0.00292915035971
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  325100 , cost =  0.00846721976995
training @ iter =  325200 , cost =  0.119399793446
training @ iter =  325300 , cost =  0.0465289391577
training @ iter =  325400 , cost =  0.0989630296826
training @ iter =  325500 , cost =  0.0102338334545
training @ iter =  325600 , cost =  0.0132592376322
training @ iter =  325700 , cost =  0.00184828834608
training @ iter =  325800 , cost =  0.0159796960652
training @ iter =  325900 , cost =  0.00503357127309
iter  325999  validation
epoch 14, iter 326000, validation error 0.659000 %
epoch 14, iter 326000, train minibatch error 0.000000 %
epoch 14, iter 326000, train buffer error 0.900000 %
training @ iter =  326000 , cost =  0.00416188081726
training @ iter =  326100 , cost =  0.00597034115344
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  326200 , cost =  0.015683317557
training @ iter =  326300 , cost =  0.00688849110156
training @ iter =  326400 , cost =  0.0113417506218
training @ iter =  326500 , cost =  0.0141850207001
training @ iter =  326600 , cost =  0.00378556828946
training @ iter =  326700 , cost =  0.00850170012563
training @ iter =  326800 , cost =  0.0025324462913
training @ iter =  326900 , cost =  0.0328378863633
training @ iter =  327000 , cost =  0.0795223712921
training @ iter =  327100 , cost =  0.0017738082679
training @ iter =  327200 , cost =  0.000843076850288
training @ iter =  327300 , cost =  0.00700170407072
training @ iter =  327400 , cost =  0.00618432415649
training @ iter =  327500 , cost =  0.00555653637275
training @ iter =  327600 , cost =  0.0445061251521
training @ iter =  327700 , cost =  0.00466715218499
training @ iter =  327800 , cost =  0.00539597449824
training @ iter =  327900 , cost =  0.00199602986686
iter  327999  validation
epoch 14, iter 328000, validation error 0.670000 %
epoch 14, iter 328000, train minibatch error 0.000000 %
epoch 14, iter 328000, train buffer error 0.800000 %
training @ iter =  328000 , cost =  0.135340809822
training @ iter =  328100 , cost =  0.125229015946
training @ iter =  328200 , cost =  0.00242066942155
training @ iter =  328300 , cost =  0.00377790210769
training @ iter =  328400 , cost =  0.00155957881361
training @ iter =  328500 , cost =  0.00309173436835
training @ iter =  328600 , cost =  0.00158994807862
training @ iter =  328700 , cost =  0.00562903750688
training @ iter =  328800 , cost =  0.0793181285262
training @ iter =  328900 , cost =  0.00293117738329
training @ iter =  329000 , cost =  0.00401327479631
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  329100 , cost =  0.072574518621
training @ iter =  329200 , cost =  0.0196916479617
training @ iter =  329300 , cost =  0.0109474705532
training @ iter =  329400 , cost =  0.0821709558368
--> train minibatch error =  0.16
-->  8 4750 chunk_18_50000.pkl
training @ iter =  329500 , cost =  0.029015161097
training @ iter =  329600 , cost =  0.0412955842912
training @ iter =  329700 , cost =  0.0331724286079
training @ iter =  329800 , cost =  0.0441732183099
training @ iter =  329900 , cost =  0.00157401966862
iter  329999  validation
epoch 14, iter 330000, validation error 0.675000 %
epoch 14, iter 330000, train minibatch error 0.000000 %
epoch 14, iter 330000, train buffer error 0.700000 %
training @ iter =  330000 , cost =  0.032219029963
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  330100 , cost =  0.00772387720644
training @ iter =  330200 , cost =  0.00119774264749
training @ iter =  330300 , cost =  0.00478422781453
training @ iter =  330400 , cost =  0.0366917699575
training @ iter =  330500 , cost =  0.0071169664152
training @ iter =  330600 , cost =  0.000867638271302
training @ iter =  330700 , cost =  0.0029115115758
training @ iter =  330800 , cost =  0.0503190085292
training @ iter =  330900 , cost =  0.00244979374111
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  331000 , cost =  0.00516578601673
training @ iter =  331100 , cost =  0.0112382723019
training @ iter =  331200 , cost =  0.0400338619947
training @ iter =  331300 , cost =  0.00513076642528
training @ iter =  331400 , cost =  0.00854278169572
training @ iter =  331500 , cost =  0.120479010046
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  331600 , cost =  0.0352505892515
training @ iter =  331700 , cost =  0.113611638546
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  331800 , cost =  0.00760665396228
training @ iter =  331900 , cost =  0.188085123897
iter  331999  validation
epoch 14, iter 332000, validation error 0.661000 %
epoch 14, iter 332000, train minibatch error 2.000000 %
epoch 14, iter 332000, train buffer error 0.500000 %
training @ iter =  332000 , cost =  0.00519718509167
training @ iter =  332100 , cost =  0.00940790399909
training @ iter =  332200 , cost =  0.00444465782493
training @ iter =  332300 , cost =  0.00536471046507
training @ iter =  332400 , cost =  0.00378450937569
training @ iter =  332500 , cost =  0.00767264980823
training @ iter =  332600 , cost =  0.00868850294501
training @ iter =  332700 , cost =  0.0387291274965
training @ iter =  332800 , cost =  0.0048825009726
training @ iter =  332900 , cost =  0.017099224031
training @ iter =  333000 , cost =  0.170246526599
training @ iter =  333100 , cost =  0.00601469166577
training @ iter =  333200 , cost =  0.00547939538956
training @ iter =  333300 , cost =  0.0948934182525
training @ iter =  333400 , cost =  0.021646855399
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  333500 , cost =  0.00229502352886
training @ iter =  333600 , cost =  0.0161438733339
training @ iter =  333700 , cost =  0.0207072384655
training @ iter =  333800 , cost =  0.00133836234454
training @ iter =  333900 , cost =  0.0464306622744
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
iter  333999  validation
epoch 14, iter 334000, validation error 0.676000 %
epoch 14, iter 334000, train minibatch error 0.000000 %
epoch 14, iter 334000, train buffer error 0.800000 %
training @ iter =  334000 , cost =  0.00404882524163
training @ iter =  334100 , cost =  0.00280252518132
training @ iter =  334200 , cost =  0.00146419764496
training @ iter =  334300 , cost =  0.010138714686
training @ iter =  334400 , cost =  0.0273830480874
training @ iter =  334500 , cost =  0.012827437371
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  334600 , cost =  0.0022524103988
training @ iter =  334700 , cost =  0.0325131863356
training @ iter =  334800 , cost =  0.0380316637456
training @ iter =  334900 , cost =  0.0138708595186
training @ iter =  335000 , cost =  0.0620083101094
training @ iter =  335100 , cost =  0.00391845032573
training @ iter =  335200 , cost =  0.0830320417881
training @ iter =  335300 , cost =  0.0214126035571
training @ iter =  335400 , cost =  0.00215044082142
training @ iter =  335500 , cost =  0.0171789024025
training @ iter =  335600 , cost =  0.00335259665735
training @ iter =  335700 , cost =  0.00295472610742
training @ iter =  335800 , cost =  0.00152084534056
training @ iter =  335900 , cost =  0.00619650958106
iter  335999  validation
epoch 14, iter 336000, validation error 0.675000 %
epoch 14, iter 336000, train minibatch error 0.000000 %
epoch 14, iter 336000, train buffer error 1.000000 %
training @ iter =  336000 , cost =  0.0274057984352
training @ iter =  336100 , cost =  0.0429276376963
training @ iter =  336200 , cost =  0.0213856790215
training @ iter =  336300 , cost =  0.000738344911952
training @ iter =  336400 , cost =  0.0814036875963
training @ iter =  336500 , cost =  0.00292342551984
training @ iter =  336600 , cost =  0.0680652558804
training @ iter =  336700 , cost =  0.00342539907433
training @ iter =  336800 , cost =  0.00512276403606
training @ iter =  336900 , cost =  0.027365103364
training @ iter =  337000 , cost =  0.035402674228
training @ iter =  337100 , cost =  0.00166042789351
training @ iter =  337200 , cost =  0.205047905445
training @ iter =  337300 , cost =  0.000590556417592
training @ iter =  337400 , cost =  0.00529427966103
training @ iter =  337500 , cost =  0.00586488982663
training @ iter =  337600 , cost =  0.00309052458033
training @ iter =  337700 , cost =  0.00128848373424
training @ iter =  337800 , cost =  0.0324736200273
training @ iter =  337900 , cost =  0.00106673117261
iter  337999  validation
epoch 14, iter 338000, validation error 0.678000 %
epoch 14, iter 338000, train minibatch error 0.000000 %
epoch 14, iter 338000, train buffer error 0.800000 %
training @ iter =  338000 , cost =  0.00320703024045
training @ iter =  338100 , cost =  0.0111847212538
training @ iter =  338200 , cost =  0.0020278391894
training @ iter =  338300 , cost =  0.0241256672889
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  338400 , cost =  0.0240068249404
training @ iter =  338500 , cost =  0.018511492759
training @ iter =  338600 , cost =  0.0157220605761
training @ iter =  338700 , cost =  0.0125002749264
training @ iter =  338800 , cost =  0.162427768111
training @ iter =  338900 , cost =  0.0190139710903
training @ iter =  339000 , cost =  0.0123032284901
training @ iter =  339100 , cost =  0.00203691632487
training @ iter =  339200 , cost =  0.044452406466
training @ iter =  339300 , cost =  0.00377927417867
training @ iter =  339400 , cost =  0.00278868339956
training @ iter =  339500 , cost =  0.00193378864788
training @ iter =  339600 , cost =  0.00464481627569
training @ iter =  339700 , cost =  0.00442856922746
training @ iter =  339800 , cost =  0.0941420719028
training @ iter =  339900 , cost =  0.00214372226037
iter  339999  validation
epoch 14, iter 340000, validation error 0.673000 %
epoch 14, iter 340000, train minibatch error 0.000000 %
epoch 14, iter 340000, train buffer error 0.500000 %
training @ iter =  340000 , cost =  0.0012118392624
training @ iter =  340100 , cost =  0.00153478002176
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  340200 , cost =  0.0166336391121
training @ iter =  340300 , cost =  0.0459034889936
training @ iter =  340400 , cost =  0.00272272760049
training @ iter =  340500 , cost =  0.0444752946496
training @ iter =  340600 , cost =  0.00619841506705
training @ iter =  340700 , cost =  0.0322089679539
training @ iter =  340800 , cost =  0.0995078980923
training @ iter =  340900 , cost =  0.00140217656735
training @ iter =  341000 , cost =  0.00303685851395
training @ iter =  341100 , cost =  0.00160649383906
training @ iter =  341200 , cost =  0.00217096996494
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  341300 , cost =  0.0141737759113
training @ iter =  341400 , cost =  0.051693059504
training @ iter =  341500 , cost =  0.0149719985202
training @ iter =  341600 , cost =  0.0151812266558
training @ iter =  341700 , cost =  0.00387877202593
training @ iter =  341800 , cost =  0.0643829777837
training @ iter =  341900 , cost =  0.00364264310338
iter  341999  validation
epoch 14, iter 342000, validation error 0.669000 %
epoch 14, iter 342000, train minibatch error 0.000000 %
epoch 14, iter 342000, train buffer error 0.400000 %
training @ iter =  342000 , cost =  0.0185174159706
training @ iter =  342100 , cost =  0.00144248234574
training @ iter =  342200 , cost =  0.100490473211
training @ iter =  342300 , cost =  0.00111128564458
training @ iter =  342400 , cost =  0.0243563875556
training @ iter =  342500 , cost =  0.00218817591667
training @ iter =  342600 , cost =  0.00337583967485
training @ iter =  342700 , cost =  0.00564064644277
training @ iter =  342800 , cost =  0.00341414683498
training @ iter =  342900 , cost =  0.0578476004303
training @ iter =  343000 , cost =  0.00511304661632
training @ iter =  343100 , cost =  0.0536335520446
training @ iter =  343200 , cost =  0.000562291068491
training @ iter =  343300 , cost =  0.00601842813194
training @ iter =  343400 , cost =  0.00149148050696
training @ iter =  343500 , cost =  0.0753998160362
training @ iter =  343600 , cost =  0.00577980419621
training @ iter =  343700 , cost =  0.00453339982778
training @ iter =  343800 , cost =  0.0039870752953
training @ iter =  343900 , cost =  0.206052973866
iter  343999  validation
epoch 14, iter 344000, validation error 0.672000 %
epoch 14, iter 344000, train minibatch error 0.000000 %
epoch 14, iter 344000, train buffer error 0.400000 %
training @ iter =  344000 , cost =  0.000733271823265
training @ iter =  344100 , cost =  0.00260773440823
training @ iter =  344200 , cost =  0.0203317981213
training @ iter =  344300 , cost =  0.0432652384043
training @ iter =  344400 , cost =  0.0305539201945
training @ iter =  344500 , cost =  0.00278463494033
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  344600 , cost =  0.0019858032465
training @ iter =  344700 , cost =  0.0113261844963
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 31950 chunk_8_50000.pkl
training @ iter =  344800 , cost =  0.0066001904197
training @ iter =  344900 , cost =  0.00122624158394
training @ iter =  345000 , cost =  0.00301047088578
training @ iter =  345100 , cost =  0.000745670171455
training @ iter =  345200 , cost =  0.00411230698228
training @ iter =  345300 , cost =  0.0127886291593
training @ iter =  345400 , cost =  0.00399322109297
training @ iter =  345500 , cost =  0.0170510392636
training @ iter =  345600 , cost =  0.0476969443262
training @ iter =  345700 , cost =  0.162138998508
training @ iter =  345800 , cost =  0.00299398065545
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  345900 , cost =  0.00423842715099
iter  345999  validation
epoch 14, iter 346000, validation error 0.668000 %
epoch 14, iter 346000, train minibatch error 2.000000 %
epoch 14, iter 346000, train buffer error 0.700000 %
training @ iter =  346000 , cost =  0.0149196628481
training @ iter =  346100 , cost =  0.0242450777441
training @ iter =  346200 , cost =  0.00214259140193
training @ iter =  346300 , cost =  0.00193642114755
training @ iter =  346400 , cost =  0.00622340198606
training @ iter =  346500 , cost =  0.0026669097133
training @ iter =  346600 , cost =  0.00128463376313
training @ iter =  346700 , cost =  0.0425568260252
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  346800 , cost =  0.0021000879351
training @ iter =  346900 , cost =  0.0283329170197
training @ iter =  347000 , cost =  0.00339247216471
training @ iter =  347100 , cost =  0.000879907456692
training @ iter =  347200 , cost =  0.0021334385965
training @ iter =  347300 , cost =  0.00202396442182
training @ iter =  347400 , cost =  0.0250738784671
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  347500 , cost =  0.0174038540572
training @ iter =  347600 , cost =  0.0071965334937
training @ iter =  347700 , cost =  0.00202065706253
training @ iter =  347800 , cost =  0.00292166043073
training @ iter =  347900 , cost =  0.00790122803301
iter  347999  validation
epoch 15, iter 348000, validation error 0.672000 %
epoch 15, iter 348000, train minibatch error 0.000000 %
epoch 15, iter 348000, train buffer error 0.400000 %
training @ iter =  348000 , cost =  0.00306360446848
training @ iter =  348100 , cost =  0.00174038682599
