Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
-->  10 23350 chunk_20_50000.pkl
--> train minibatch error =  0.16
-->  10 23400 chunk_20_50000.pkl
training @ iter =  257700 , cost =  0.0124525735155
--> train minibatch error =  0.12
-->  10 26250 chunk_20_50000.pkl
training @ iter =  257800 , cost =  0.0319120436907
--> train minibatch error =  0.12
-->  10 29800 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 31600 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 31650 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 32450 chunk_20_50000.pkl
training @ iter =  257900 , cost =  0.0379944816232
--> train minibatch error =  0.12
-->  10 35000 chunk_20_50000.pkl
--> train minibatch error =  0.16
-->  10 35850 chunk_20_50000.pkl
--> train minibatch error =  0.16
-->  10 36050 chunk_20_50000.pkl
iter  257999  validation
epoch 11, iter 258000, validation loss 0.076063
epoch 11, iter 258000, validation error 2.550000 %
epoch 11, iter 258000, train minibatch error 2.000000 %
epoch 11, iter 258000, train buffer error 2.500000 %
training @ iter =  258000 , cost =  0.213711827993
--> train minibatch error =  0.14
-->  10 41300 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 42150 chunk_20_50000.pkl
training @ iter =  258100 , cost =  0.0646767318249
--> train minibatch error =  0.16
-->  10 48400 chunk_20_50000.pkl
training @ iter =  258200 , cost =  0.0795706957579
--> train minibatch error =  0.16
-->  11 250 chunk_21_50000.pkl
training @ iter =  258300 , cost =  0.0670209005475
--> train minibatch error =  0.12
-->  11 3650 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 7050 chunk_21_50000.pkl
training @ iter =  258400 , cost =  0.0323451608419
--> train minibatch error =  0.14
-->  11 11250 chunk_21_50000.pkl
training @ iter =  258500 , cost =  0.0258994624019
--> train minibatch error =  0.14
-->  11 13700 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 15000 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 17400 chunk_21_50000.pkl
training @ iter =  258600 , cost =  0.126661151648
--> train minibatch error =  0.12
-->  11 22500 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 23450 chunk_21_50000.pkl
training @ iter =  258700 , cost =  0.0461442470551
--> train minibatch error =  0.12
-->  11 24250 chunk_21_50000.pkl
training @ iter =  258800 , cost =  0.020946374163
--> train minibatch error =  0.12
-->  11 29450 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 30050 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 30150 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 31300 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 32150 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 32550 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 32800 chunk_21_50000.pkl
training @ iter =  258900 , cost =  0.0919265821576
--> train minibatch error =  0.2
-->  11 35750 chunk_21_50000.pkl
training @ iter =  259000 , cost =  0.011693152599
--> train minibatch error =  0.16
-->  11 39650 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 39850 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 40650 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 41900 chunk_21_50000.pkl
--> train minibatch error =  0.24
-->  11 42100 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 42200 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 43200 chunk_21_50000.pkl
training @ iter =  259100 , cost =  0.0127524212003
--> train minibatch error =  0.16
-->  11 44300 chunk_21_50000.pkl
--> train minibatch error =  0.18
-->  11 45650 chunk_21_50000.pkl
training @ iter =  259200 , cost =  0.0220957640558
--> train minibatch error =  0.14
-->  12 50 chunk_22_50000.pkl
--> train minibatch error =  0.22
-->  12 750 chunk_22_50000.pkl
training @ iter =  259300 , cost =  0.020059209317
--> train minibatch error =  0.14
-->  12 6650 chunk_22_50000.pkl
training @ iter =  259400 , cost =  0.0417724326253
--> train minibatch error =  0.12
-->  12 8800 chunk_22_50000.pkl
--> train minibatch error =  0.12
-->  12 9200 chunk_22_50000.pkl
--> train minibatch error =  0.14
-->  12 10750 chunk_22_50000.pkl
--> train minibatch error =  0.12
-->  12 10950 chunk_22_50000.pkl
training @ iter =  259500 , cost =  0.142972022295
training @ iter =  259600 , cost =  0.0102060306817
training @ iter =  259700 , cost =  0.103123016655
--> train minibatch error =  0.18
-->  12 23600 chunk_22_50000.pkl
--> train minibatch error =  0.14
-->  12 27300 chunk_22_50000.pkl
training @ iter =  259800 , cost =  0.243279650807
--> train minibatch error =  0.2
-->  12 29250 chunk_22_50000.pkl
--> train minibatch error =  0.18
-->  12 30900 chunk_22_50000.pkl
training @ iter =  259900 , cost =  0.0777735263109
--> train minibatch error =  0.22
-->  12 34100 chunk_22_50000.pkl
--> train minibatch error =  0.12
-->  12 35500 chunk_22_50000.pkl
--> train minibatch error =  0.14
-->  12 36700 chunk_22_50000.pkl
iter  259999  validation
epoch 11, iter 260000, validation loss 0.077012
epoch 11, iter 260000, validation error 2.681000 %
epoch 11, iter 260000, train minibatch error 2.000000 %
epoch 11, iter 260000, train buffer error 1.600000 %
training @ iter =  260000 , cost =  0.089612647891
--> train minibatch error =  0.12
-->  12 40200 chunk_22_50000.pkl
--> train minibatch error =  0.12
-->  12 40550 chunk_22_50000.pkl
--> train minibatch error =  0.14
-->  12 42550 chunk_22_50000.pkl
training @ iter =  260100 , cost =  0.214148700237
--> train minibatch error =  0.14
-->  12 47350 chunk_22_50000.pkl
training @ iter =  260200 , cost =  0.139724344015
--> train minibatch error =  0.12
-->  12 49600 chunk_22_50000.pkl
training @ iter =  260300 , cost =  0.0254900529981
--> train minibatch error =  0.14
-->  13 4600 chunk_23_50000.pkl
--> train minibatch error =  0.12
-->  13 6950 chunk_23_50000.pkl
--> train minibatch error =  0.14
-->  13 8350 chunk_23_50000.pkl
training @ iter =  260400 , cost =  0.0283802133054
--> train minibatch error =  0.12
-->  13 9250 chunk_23_50000.pkl
--> train minibatch error =  0.12
-->  13 9300 chunk_23_50000.pkl
--> train minibatch error =  0.12
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.0109171196818
--> train minibatch error =  0.12
-->  13 15850 chunk_23_50000.pkl
--> train minibatch error =  0.14
-->  13 17650 chunk_23_50000.pkl
training @ iter =  260600 , cost =  0.0783903896809
--> train minibatch error =  0.12
-->  13 19700 chunk_23_50000.pkl
--> train minibatch error =  0.16
-->  13 20400 chunk_23_50000.pkl
--> train minibatch error =  0.28
-->  13 22250 chunk_23_50000.pkl
training @ iter =  260700 , cost =  0.0419386141002
--> train minibatch error =  0.18
-->  13 23900 chunk_23_50000.pkl
--> train minibatch error =  0.14
-->  13 24700 chunk_23_50000.pkl
--> train minibatch error =  0.2
-->  13 26050 chunk_23_50000.pkl
--> train minibatch error =  0.14
-->  13 26100 chunk_23_50000.pkl
training @ iter =  260800 , cost =  0.0469366945326
--> train minibatch error =  0.16
-->  13 31100 chunk_23_50000.pkl
--> train minibatch error =  0.12
-->  13 32250 chunk_23_50000.pkl
--> train minibatch error =  0.16
-->  13 32800 chunk_23_50000.pkl
training @ iter =  260900 , cost =  0.0578673928976
training @ iter =  261000 , cost =  0.0184809546918
--> train minibatch error =  0.16
-->  13 40250 chunk_23_50000.pkl
training @ iter =  261100 , cost =  0.199768528342
--> train minibatch error =  0.12
-->  13 43650 chunk_23_50000.pkl
--> train minibatch error =  0.12
-->  13 46950 chunk_23_50000.pkl
--> train minibatch error =  0.14
-->  13 47950 chunk_23_50000.pkl
training @ iter =  261200 , cost =  0.0063663739711
training @ iter =  261300 , cost =  0.0206416230649
--> train minibatch error =  0.16
-->  14 4050 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 4450 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 4550 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 5850 chunk_24_50000.pkl
--> train minibatch error =  0.14
-->  14 7750 chunk_24_50000.pkl
training @ iter =  261400 , cost =  0.0584283620119
--> train minibatch error =  0.12
-->  14 10400 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 13250 chunk_24_50000.pkl
--> train minibatch error =  0.16
-->  14 13350 chunk_24_50000.pkl
training @ iter =  261500 , cost =  0.028739053756
--> train minibatch error =  0.16
-->  14 15500 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 15750 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 16700 chunk_24_50000.pkl
--> train minibatch error =  0.16
-->  14 17200 chunk_24_50000.pkl
training @ iter =  261600 , cost =  0.130674928427
--> train minibatch error =  0.12
-->  14 19850 chunk_24_50000.pkl
training @ iter =  261700 , cost =  0.0870635956526
--> train minibatch error =  0.18
-->  14 27150 chunk_24_50000.pkl
--> train minibatch error =  0.38
-->  14 28050 chunk_24_50000.pkl
--> train minibatch error =  0.2
-->  14 28100 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 28450 chunk_24_50000.pkl
training @ iter =  261800 , cost =  0.299259543419
--> train minibatch error =  0.12
-->  14 30950 chunk_24_50000.pkl
--> train minibatch error =  0.14
-->  14 32200 chunk_24_50000.pkl
--> train minibatch error =  0.2
-->  14 32650 chunk_24_50000.pkl
training @ iter =  261900 , cost =  0.0330925546587
--> train minibatch error =  0.12
-->  14 33750 chunk_24_50000.pkl
iter  261999  validation
epoch 11, iter 262000, validation loss 0.078344
epoch 11, iter 262000, validation error 2.634000 %
epoch 11, iter 262000, train minibatch error 0.000000 %
epoch 11, iter 262000, train buffer error 1.100000 %
training @ iter =  262000 , cost =  0.0605119355023
--> train minibatch error =  0.12
-->  14 40900 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 41250 chunk_24_50000.pkl
training @ iter =  262100 , cost =  0.032497048378
training @ iter =  262200 , cost =  0.0152109833434
--> train minibatch error =  0.12
-->  14 48750 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  15 1350 chunk_25_50000.pkl
--> train minibatch error =  0.18
-->  15 3200 chunk_25_50000.pkl
training @ iter =  262300 , cost =  0.0536370612681
--> train minibatch error =  0.12
-->  15 4150 chunk_25_50000.pkl
--> train minibatch error =  0.16
-->  15 5700 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 7550 chunk_25_50000.pkl
training @ iter =  262400 , cost =  0.0453431978822
--> train minibatch error =  0.12
-->  15 9700 chunk_25_50000.pkl
--> train minibatch error =  0.14
-->  15 12550 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 12700 chunk_25_50000.pkl
training @ iter =  262500 , cost =  0.0848963558674
--> train minibatch error =  0.14
-->  15 15450 chunk_25_50000.pkl
--> train minibatch error =  0.14
-->  15 17800 chunk_25_50000.pkl
--> train minibatch error =  0.14
-->  15 17850 chunk_25_50000.pkl
--> train minibatch error =  0.3
-->  15 18200 chunk_25_50000.pkl
training @ iter =  262600 , cost =  0.105619318783
--> train minibatch error =  0.12
-->  15 19800 chunk_25_50000.pkl
--> train minibatch error =  0.16
-->  15 21200 chunk_25_50000.pkl
training @ iter =  262700 , cost =  0.00862833857536
training @ iter =  262800 , cost =  0.0399372950196
--> train minibatch error =  0.2
-->  15 31250 chunk_25_50000.pkl
--> train minibatch error =  0.14
-->  15 31300 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 32300 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 32450 chunk_25_50000.pkl
training @ iter =  262900 , cost =  0.0194319300354
--> train minibatch error =  0.12
-->  15 37750 chunk_25_50000.pkl
--> train minibatch error =  0.14
-->  15 38450 chunk_25_50000.pkl
training @ iter =  263000 , cost =  0.0205105636269
--> train minibatch error =  0.22
-->  15 40050 chunk_25_50000.pkl
--> train minibatch error =  0.18
-->  15 40200 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 40800 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 41100 chunk_25_50000.pkl
training @ iter =  263100 , cost =  0.10241330415
--> train minibatch error =  0.12
-->  15 45750 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 46950 chunk_25_50000.pkl
training @ iter =  263200 , cost =  0.0221073254943
--> train minibatch error =  0.14
-->  16 1150 chunk_26_50000.pkl
--> train minibatch error =  0.14
-->  16 2350 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 2700 chunk_26_50000.pkl
training @ iter =  263300 , cost =  0.0226116199046
training @ iter =  263400 , cost =  0.125311598182
training @ iter =  263500 , cost =  0.0141158318147
--> train minibatch error =  0.12
-->  16 14600 chunk_26_50000.pkl
training @ iter =  263600 , cost =  0.180043369532
--> train minibatch error =  0.12
-->  16 20700 chunk_26_50000.pkl
training @ iter =  263700 , cost =  0.0237915869802
--> train minibatch error =  0.14
-->  16 25750 chunk_26_50000.pkl
--> train minibatch error =  0.14
-->  16 25800 chunk_26_50000.pkl
training @ iter =  263800 , cost =  0.242188304663
--> train minibatch error =  0.16
-->  16 29650 chunk_26_50000.pkl
training @ iter =  263900 , cost =  0.0180454626679
--> train minibatch error =  0.12
-->  16 33900 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 33950 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 35200 chunk_26_50000.pkl
--> train minibatch error =  0.2
-->  16 35700 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 36450 chunk_26_50000.pkl
iter  263999  validation
epoch 11, iter 264000, validation loss 0.076118
epoch 11, iter 264000, validation error 2.600000 %
epoch 11, iter 264000, train minibatch error 0.000000 %
epoch 11, iter 264000, train buffer error 1.000000 %
training @ iter =  264000 , cost =  0.0289451144636
--> train minibatch error =  0.16
-->  16 38750 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 39000 chunk_26_50000.pkl
--> train minibatch error =  0.14
-->  16 40550 chunk_26_50000.pkl
training @ iter =  264100 , cost =  0.0866589620709
--> train minibatch error =  0.14
-->  16 43550 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 43800 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 44800 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  16 45250 chunk_26_50000.pkl
training @ iter =  264200 , cost =  0.0282298102975
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
--> train minibatch error =  0.12
-->  17 2300 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 2750 chunk_27_50000.pkl
training @ iter =  264300 , cost =  0.154089674354
--> train minibatch error =  0.16
-->  17 4400 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 4450 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 7450 chunk_27_50000.pkl
training @ iter =  264400 , cost =  0.0672832131386
--> train minibatch error =  0.12
-->  17 10700 chunk_27_50000.pkl
--> train minibatch error =  0.14
-->  17 12100 chunk_27_50000.pkl
--> train minibatch error =  0.14
-->  17 12900 chunk_27_50000.pkl
training @ iter =  264500 , cost =  0.304377347231
--> train minibatch error =  0.14
-->  17 17150 chunk_27_50000.pkl
training @ iter =  264600 , cost =  0.0233997292817
--> train minibatch error =  0.12
-->  17 19850 chunk_27_50000.pkl
training @ iter =  264700 , cost =  0.301222771406
--> train minibatch error =  0.16
-->  17 23500 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 26950 chunk_27_50000.pkl
training @ iter =  264800 , cost =  0.0304607208818
--> train minibatch error =  0.12
-->  17 30900 chunk_27_50000.pkl
training @ iter =  264900 , cost =  0.00628791144118
--> train minibatch error =  0.12
-->  17 35900 chunk_27_50000.pkl
training @ iter =  265000 , cost =  0.0675959140062
--> train minibatch error =  0.12
-->  17 40500 chunk_27_50000.pkl
--> train minibatch error =  0.16
-->  17 40700 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 40750 chunk_27_50000.pkl
--> train minibatch error =  0.14
-->  17 42400 chunk_27_50000.pkl
training @ iter =  265100 , cost =  0.00482458947226
--> train minibatch error =  0.2
-->  17 44450 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 46000 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 48200 chunk_27_50000.pkl
training @ iter =  265200 , cost =  0.0282671432942
--> train minibatch error =  0.12
-->  17 49550 chunk_27_50000.pkl
--> train minibatch error =  0.2
-->  18 1100 chunk_28_50000.pkl
--> train minibatch error =  0.14
-->  18 1750 chunk_28_50000.pkl
training @ iter =  265300 , cost =  0.0734840258956
--> train minibatch error =  0.18
-->  18 8250 chunk_28_50000.pkl
training @ iter =  265400 , cost =  0.0115437647328
--> train minibatch error =  0.12
-->  18 9000 chunk_28_50000.pkl
--> train minibatch error =  0.12
-->  18 10950 chunk_28_50000.pkl
training @ iter =  265500 , cost =  0.0966916531324
--> train minibatch error =  0.12
-->  18 16900 chunk_28_50000.pkl
training @ iter =  265600 , cost =  0.00381644256413
--> train minibatch error =  0.12
-->  18 21850 chunk_28_50000.pkl
training @ iter =  265700 , cost =  0.0976965129375
training @ iter =  265800 , cost =  0.218941122293
--> train minibatch error =  0.12
-->  18 31000 chunk_28_50000.pkl
training @ iter =  265900 , cost =  0.0183030832559
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
iter  265999  validation
epoch 11, iter 266000, validation loss 0.078058
epoch 11, iter 266000, validation error 2.560000 %
epoch 11, iter 266000, train minibatch error 4.000000 %
epoch 11, iter 266000, train buffer error 2.900000 %
training @ iter =  266000 , cost =  0.191624566913
--> train minibatch error =  0.12
-->  19 3600 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 5350 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 5500 chunk_4_50000.pkl
--> train minibatch error =  0.14
-->  19 6150 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 6250 chunk_4_50000.pkl
training @ iter =  266100 , cost =  0.114161007106
--> train minibatch error =  0.12
-->  19 8200 chunk_4_50000.pkl
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 10350 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 10550 chunk_4_50000.pkl
training @ iter =  266200 , cost =  0.0325724519789
--> train minibatch error =  0.18
-->  19 12450 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 13450 chunk_4_50000.pkl
--> train minibatch error =  0.2
-->  19 15550 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 15700 chunk_4_50000.pkl
training @ iter =  266300 , cost =  0.010100632906
--> train minibatch error =  0.14
-->  19 22050 chunk_4_50000.pkl
training @ iter =  266400 , cost =  0.0487645231187
--> train minibatch error =  0.2
-->  19 25550 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 26450 chunk_4_50000.pkl
training @ iter =  266500 , cost =  0.0587754584849
--> train minibatch error =  0.16
-->  19 28650 chunk_4_50000.pkl
training @ iter =  266600 , cost =  0.13803987205
--> train minibatch error =  0.14
-->  19 32550 chunk_4_50000.pkl
--> train minibatch error =  0.12
-->  19 36950 chunk_4_50000.pkl
training @ iter =  266700 , cost =  0.114508144557
--> train minibatch error =  0.14
-->  19 38350 chunk_4_50000.pkl
--> train minibatch error =  0.32
-->  19 41400 chunk_4_50000.pkl
training @ iter =  266800 , cost =  0.0353474915028
--> train minibatch error =  0.14
-->  19 46300 chunk_4_50000.pkl
training @ iter =  266900 , cost =  0.15254239738
--> train minibatch error =  0.12
-->  19 48000 chunk_4_50000.pkl
--> train minibatch error =  0.14
-->  20 250 chunk_5_50000.pkl
training @ iter =  267000 , cost =  0.084466047585
--> train minibatch error =  0.16
-->  20 2850 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 4050 chunk_5_50000.pkl
--> train minibatch error =  0.26
-->  20 4100 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 4150 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 5600 chunk_5_50000.pkl
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 5950 chunk_5_50000.pkl
training @ iter =  267100 , cost =  0.177457273006
--> train minibatch error =  0.2
-->  20 10600 chunk_5_50000.pkl
training @ iter =  267200 , cost =  0.103915140033
--> train minibatch error =  0.12
-->  20 12950 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 14150 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 14200 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 15650 chunk_5_50000.pkl
training @ iter =  267300 , cost =  0.062482830137
--> train minibatch error =  0.12
-->  20 20500 chunk_5_50000.pkl
training @ iter =  267400 , cost =  0.0229970440269
--> train minibatch error =  0.12
-->  20 24250 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 26700 chunk_5_50000.pkl
training @ iter =  267500 , cost =  0.0189890433103
--> train minibatch error =  0.22
-->  20 32150 chunk_5_50000.pkl
training @ iter =  267600 , cost =  0.0107800532132
--> train minibatch error =  0.12
-->  20 33150 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 33200 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 35100 chunk_5_50000.pkl
training @ iter =  267700 , cost =  0.0398809462786
--> train minibatch error =  0.12
-->  20 38750 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 40400 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 41050 chunk_5_50000.pkl
training @ iter =  267800 , cost =  0.0906450971961
--> train minibatch error =  0.12
-->  20 43250 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 46600 chunk_5_50000.pkl
training @ iter =  267900 , cost =  0.0189802907407
--> train minibatch error =  0.12
-->  20 47950 chunk_5_50000.pkl
iter  267999  validation
epoch 11, iter 268000, validation loss 0.086790
epoch 11, iter 268000, validation error 2.817000 %
epoch 11, iter 268000, train minibatch error 0.000000 %
epoch 11, iter 268000, train buffer error 1.500000 %
training @ iter =  268000 , cost =  0.0151528259739
--> train minibatch error =  0.16
-->  21 3900 chunk_6_50000.pkl
--> train minibatch error =  0.14
-->  21 4300 chunk_6_50000.pkl
--> train minibatch error =  0.16
-->  21 4500 chunk_6_50000.pkl
--> train minibatch error =  0.16
-->  21 6250 chunk_6_50000.pkl
--> train minibatch error =  0.14
-->  21 6700 chunk_6_50000.pkl
training @ iter =  268100 , cost =  0.0666766613722
--> train minibatch error =  0.12
-->  21 8300 chunk_6_50000.pkl
--> train minibatch error =  0.18
-->  21 8750 chunk_6_50000.pkl
--> train minibatch error =  0.2
-->  21 9250 chunk_6_50000.pkl
--> train minibatch error =  0.2
-->  21 12100 chunk_6_50000.pkl
training @ iter =  268200 , cost =  0.132036477327
--> train minibatch error =  0.16
-->  21 13650 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 15550 chunk_6_50000.pkl
training @ iter =  268300 , cost =  0.0131942452863
--> train minibatch error =  0.16
-->  21 17600 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 20850 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 22050 chunk_6_50000.pkl
training @ iter =  268400 , cost =  0.016705788672
--> train minibatch error =  0.12
-->  21 24800 chunk_6_50000.pkl
--> train minibatch error =  0.14
-->  21 25150 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 25250 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 25600 chunk_6_50000.pkl
training @ iter =  268500 , cost =  0.0661998391151
--> train minibatch error =  0.16
-->  21 27950 chunk_6_50000.pkl
--> train minibatch error =  0.14
-->  21 28000 chunk_6_50000.pkl
--> train minibatch error =  0.18
-->  21 29950 chunk_6_50000.pkl
--> train minibatch error =  0.24
-->  21 30300 chunk_6_50000.pkl
training @ iter =  268600 , cost =  0.0418304353952
--> train minibatch error =  0.12
-->  21 33800 chunk_6_50000.pkl
--> train minibatch error =  0.24
-->  21 36100 chunk_6_50000.pkl
--> train minibatch error =  0.14
-->  21 36500 chunk_6_50000.pkl
training @ iter =  268700 , cost =  0.00826578121632
--> train minibatch error =  0.12
-->  21 41850 chunk_6_50000.pkl
--> train minibatch error =  0.16
-->  21 41900 chunk_6_50000.pkl
training @ iter =  268800 , cost =  0.0111172450706
training @ iter =  268900 , cost =  0.044536460191
--> train minibatch error =  0.12
-->  21 49600 chunk_6_50000.pkl
training @ iter =  269000 , cost =  0.0281471926719
--> train minibatch error =  0.12
-->  22 2800 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 6500 chunk_7_50000.pkl
training @ iter =  269100 , cost =  0.0592048689723
--> train minibatch error =  0.18
-->  22 9300 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 9800 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 10700 chunk_7_50000.pkl
training @ iter =  269200 , cost =  0.194433093071
--> train minibatch error =  0.12
-->  22 12950 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 13400 chunk_7_50000.pkl
--> train minibatch error =  0.2
-->  22 15750 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 16650 chunk_7_50000.pkl
training @ iter =  269300 , cost =  0.11089681834
--> train minibatch error =  0.16
-->  22 17700 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 20700 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 22000 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 22050 chunk_7_50000.pkl
training @ iter =  269400 , cost =  0.257983714342
--> train minibatch error =  0.16
-->  22 24900 chunk_7_50000.pkl
training @ iter =  269500 , cost =  0.0572580248117
--> train minibatch error =  0.16
-->  22 30950 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 31350 chunk_7_50000.pkl
training @ iter =  269600 , cost =  0.0170113295317
--> train minibatch error =  0.12
-->  22 32750 chunk_7_50000.pkl
--> train minibatch error =  0.18
-->  22 32900 chunk_7_50000.pkl
--> train minibatch error =  0.2
-->  22 33250 chunk_7_50000.pkl
training @ iter =  269700 , cost =  0.135579198599
--> train minibatch error =  0.12
-->  22 40550 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 41950 chunk_7_50000.pkl
training @ iter =  269800 , cost =  0.0819583684206
--> train minibatch error =  0.12
-->  22 43250 chunk_7_50000.pkl
training @ iter =  269900 , cost =  0.131996482611
--> train minibatch error =  0.12
-->  22 47500 chunk_7_50000.pkl
--> train minibatch error =  0.18
-->  22 47750 chunk_7_50000.pkl
iter  269999  validation
epoch 11, iter 270000, validation loss 0.077446
epoch 11, iter 270000, validation error 2.563000 %
epoch 11, iter 270000, train minibatch error 0.000000 %
epoch 11, iter 270000, train buffer error 1.400000 %
training @ iter =  270000 , cost =  0.0044822585769
training @ iter =  270100 , cost =  0.0210054181516
--> train minibatch error =  0.12
-->  23 11700 chunk_8_50000.pkl
training @ iter =  270200 , cost =  0.132178843021
--> train minibatch error =  0.14
-->  23 14350 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 15250 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 16150 chunk_8_50000.pkl
training @ iter =  270300 , cost =  0.0511743910611
--> train minibatch error =  0.12
-->  23 18550 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 20150 chunk_8_50000.pkl
training @ iter =  270400 , cost =  0.107891634107
--> train minibatch error =  0.14
-->  23 22450 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 22500 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 23850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 24350 chunk_8_50000.pkl
--> train minibatch error =  0.16
