Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
training @ iter =  250100 , cost =  0.00462364405394
--> train minibatch error =  0.18
-->  2 44550 chunk_12_50000.pkl
training @ iter =  250200 , cost =  0.00254907552153
training @ iter =  250300 , cost =  0.01256315317
training @ iter =  250400 , cost =  0.0204105563462
training @ iter =  250500 , cost =  0.085428647697
training @ iter =  250600 , cost =  0.00558600854129
training @ iter =  250700 , cost =  0.00112609018106
--> train minibatch error =  0.14
-->  3 27500 chunk_13_50000.pkl
training @ iter =  250800 , cost =  0.0745631605387
training @ iter =  250900 , cost =  0.0143538042903
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  251000 , cost =  0.0832108408213
training @ iter =  251100 , cost =  0.00852665584534
training @ iter =  251200 , cost =  0.00361006101593
training @ iter =  251300 , cost =  0.00374890561216
training @ iter =  251400 , cost =  0.0330772846937
training @ iter =  251500 , cost =  0.015923673287
training @ iter =  251600 , cost =  0.0037535475567
training @ iter =  251700 , cost =  0.191058933735
training @ iter =  251800 , cost =  0.00358413695358
training @ iter =  251900 , cost =  0.000894155120477
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
iter  251999  validation
epoch 11, iter 252000, validation loss 0.023519
epoch 11, iter 252000, validation error 0.739000 %
epoch 11, iter 252000, train minibatch error 0.000000 %
epoch 11, iter 252000, train buffer error 1.100000 %
training @ iter =  252000 , cost =  0.00115510250907
training @ iter =  252100 , cost =  0.011638824828
training @ iter =  252200 , cost =  0.0112993279472
training @ iter =  252300 , cost =  0.00477412901819
training @ iter =  252400 , cost =  0.00298962648958
training @ iter =  252500 , cost =  0.00314504094422
training @ iter =  252600 , cost =  0.0161329433322
training @ iter =  252700 , cost =  0.00262623676099
training @ iter =  252800 , cost =  0.0912259593606
training @ iter =  252900 , cost =  0.0702827721834
training @ iter =  253000 , cost =  0.00775290187448
training @ iter =  253100 , cost =  0.0115063674748
training @ iter =  253200 , cost =  0.00840723514557
training @ iter =  253300 , cost =  0.0104004796594
training @ iter =  253400 , cost =  0.0061128474772
training @ iter =  253500 , cost =  0.00701364409178
training @ iter =  253600 , cost =  0.0163505114615
training @ iter =  253700 , cost =  0.0208998434246
training @ iter =  253800 , cost =  0.00778476055712
training @ iter =  253900 , cost =  0.00171460048296
iter  253999  validation
epoch 11, iter 254000, validation loss 0.023469
epoch 11, iter 254000, validation error 0.721000 %
epoch 11, iter 254000, train minibatch error 0.000000 %
epoch 11, iter 254000, train buffer error 0.600000 %
training @ iter =  254000 , cost =  0.0108104897663
training @ iter =  254100 , cost =  0.00262330030091
training @ iter =  254200 , cost =  0.0334147401154
training @ iter =  254300 , cost =  0.00281906570308
training @ iter =  254400 , cost =  0.0101652815938
training @ iter =  254500 , cost =  0.153947100043
training @ iter =  254600 , cost =  0.0342105925083
training @ iter =  254700 , cost =  0.00256021716632
training @ iter =  254800 , cost =  0.00148444145452
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  254900 , cost =  0.0197408422828
training @ iter =  255000 , cost =  0.0157871842384
training @ iter =  255100 , cost =  0.000688630039804
training @ iter =  255200 , cost =  0.0386884734035
training @ iter =  255300 , cost =  0.00379552412778
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  255400 , cost =  0.0106350211427
training @ iter =  255500 , cost =  0.0019938214682
--> train minibatch error =  0.12
-->  8 16700 chunk_18_50000.pkl
training @ iter =  255600 , cost =  0.0235134884715
training @ iter =  255700 , cost =  0.0664412900805
training @ iter =  255800 , cost =  0.033991239965
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.32
-->  8 30350 chunk_18_50000.pkl
training @ iter =  255900 , cost =  0.00327175250277
iter  255999  validation
epoch 11, iter 256000, validation loss 0.023552
epoch 11, iter 256000, validation error 0.731000 %
epoch 11, iter 256000, train minibatch error 0.000000 %
epoch 11, iter 256000, train buffer error 0.800000 %
training @ iter =  256000 , cost =  0.0041403635405
training @ iter =  256100 , cost =  0.00374272931367
training @ iter =  256200 , cost =  0.00290665426292
training @ iter =  256300 , cost =  0.0450018420815
training @ iter =  256400 , cost =  0.0394154824317
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  256500 , cost =  0.0483387336135
training @ iter =  256600 , cost =  0.00685964385048
training @ iter =  256700 , cost =  0.0117937764153
training @ iter =  256800 , cost =  0.0148236909881
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  256900 , cost =  0.00961616635323
training @ iter =  257000 , cost =  0.00563439307734
training @ iter =  257100 , cost =  0.00777600053698
training @ iter =  257200 , cost =  0.0559894219041
training @ iter =  257300 , cost =  0.0019150855951
training @ iter =  257400 , cost =  0.017633875832
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  257500 , cost =  0.00163751456421
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  257600 , cost =  0.0109231378883
training @ iter =  257700 , cost =  0.00264836824499
training @ iter =  257800 , cost =  0.0130723230541
training @ iter =  257900 , cost =  0.00250847870484
iter  257999  validation
epoch 11, iter 258000, validation loss 0.023457
epoch 11, iter 258000, validation error 0.727000 %
epoch 11, iter 258000, train minibatch error 4.000000 %
epoch 11, iter 258000, train buffer error 1.400000 %
training @ iter =  258000 , cost =  0.0528188236058
training @ iter =  258100 , cost =  0.00500897411257
training @ iter =  258200 , cost =  0.0208325274289
training @ iter =  258300 , cost =  0.00413543265313
training @ iter =  258400 , cost =  0.00296953879297
training @ iter =  258500 , cost =  0.00386805064045
training @ iter =  258600 , cost =  0.0217534061521
training @ iter =  258700 , cost =  0.0172289870679
training @ iter =  258800 , cost =  0.00192337809131
training @ iter =  258900 , cost =  0.00547372084111
training @ iter =  259000 , cost =  0.0053390734829
training @ iter =  259100 , cost =  0.0143599454314
training @ iter =  259200 , cost =  0.00218599010259
--> train minibatch error =  0.16
-->  12 750 chunk_22_50000.pkl
training @ iter =  259300 , cost =  0.0707409158349
training @ iter =  259400 , cost =  0.0175059754401
training @ iter =  259500 , cost =  0.0166172496974
training @ iter =  259600 , cost =  0.0433162115514
training @ iter =  259700 , cost =  0.0105304587632
training @ iter =  259800 , cost =  0.00232950155623
training @ iter =  259900 , cost =  0.00876615848392
iter  259999  validation
epoch 11, iter 260000, validation loss 0.023554
epoch 11, iter 260000, validation error 0.738000 %
epoch 11, iter 260000, train minibatch error 0.000000 %
epoch 11, iter 260000, train buffer error 0.600000 %
training @ iter =  260000 , cost =  0.00339607545175
training @ iter =  260100 , cost =  0.0142981791869
training @ iter =  260200 , cost =  0.102369479835
training @ iter =  260300 , cost =  0.00326395127922
training @ iter =  260400 , cost =  0.00249862601049
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.00148911133874
training @ iter =  260600 , cost =  0.0661895498633
training @ iter =  260700 , cost =  0.00927775539458
training @ iter =  260800 , cost =  0.0106583163142
training @ iter =  260900 , cost =  0.00976840592921
training @ iter =  261000 , cost =  0.0113377096131
training @ iter =  261100 , cost =  0.0326794087887
training @ iter =  261200 , cost =  0.00181029678788
training @ iter =  261300 , cost =  0.0244803112
training @ iter =  261400 , cost =  0.00288189714774
training @ iter =  261500 , cost =  0.0298863891512
training @ iter =  261600 , cost =  0.00937742460519
training @ iter =  261700 , cost =  0.119987271726
training @ iter =  261800 , cost =  0.0214918870479
training @ iter =  261900 , cost =  0.0126799978316
--> train minibatch error =  0.12
-->  14 36450 chunk_24_50000.pkl
iter  261999  validation
epoch 11, iter 262000, validation loss 0.023647
epoch 11, iter 262000, validation error 0.735000 %
epoch 11, iter 262000, train minibatch error 0.000000 %
epoch 11, iter 262000, train buffer error 0.500000 %
training @ iter =  262000 , cost =  0.00807539187372
training @ iter =  262100 , cost =  0.00326884025708
training @ iter =  262200 , cost =  0.00430879276246
training @ iter =  262300 , cost =  0.0040648044087
training @ iter =  262400 , cost =  0.00142177077942
training @ iter =  262500 , cost =  0.00145509873983
training @ iter =  262600 , cost =  0.0128985689953
training @ iter =  262700 , cost =  0.00248758774251
training @ iter =  262800 , cost =  0.0113702174276
training @ iter =  262900 , cost =  0.0586134009063
training @ iter =  263000 , cost =  0.00285186432302
training @ iter =  263100 , cost =  0.00239610066637
training @ iter =  263200 , cost =  0.00687079271302
training @ iter =  263300 , cost =  0.00280728610232
training @ iter =  263400 , cost =  0.0394410975277
training @ iter =  263500 , cost =  0.026271186769
training @ iter =  263600 , cost =  0.00458799535409
training @ iter =  263700 , cost =  0.00230224523693
training @ iter =  263800 , cost =  0.00174987944774
training @ iter =  263900 , cost =  0.00839179102331
iter  263999  validation
epoch 11, iter 264000, validation loss 0.023427
epoch 11, iter 264000, validation error 0.725000 %
epoch 11, iter 264000, train minibatch error 0.000000 %
epoch 11, iter 264000, train buffer error 0.300000 %
training @ iter =  264000 , cost =  0.0816477388144
training @ iter =  264100 , cost =  0.0178406443447
training @ iter =  264200 , cost =  0.00917569268495
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  264300 , cost =  0.00964935310185
training @ iter =  264400 , cost =  0.00264551769942
training @ iter =  264500 , cost =  0.0143777187914
training @ iter =  264600 , cost =  0.00210930220783
training @ iter =  264700 , cost =  0.0420199930668
training @ iter =  264800 , cost =  0.00570649374276
training @ iter =  264900 , cost =  0.000921119062696
training @ iter =  265000 , cost =  0.0942303836346
--> train minibatch error =  0.12
-->  17 40700 chunk_27_50000.pkl
training @ iter =  265100 , cost =  0.000570980773773
training @ iter =  265200 , cost =  0.00700089707971
training @ iter =  265300 , cost =  0.0145567012951
training @ iter =  265400 , cost =  0.00139606487937
training @ iter =  265500 , cost =  0.0659807994962
training @ iter =  265600 , cost =  0.000612700649071
training @ iter =  265700 , cost =  0.0734647214413
training @ iter =  265800 , cost =  0.0814392119646
training @ iter =  265900 , cost =  0.00754832848907
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
iter  265999  validation
epoch 11, iter 266000, validation loss 0.023947
epoch 11, iter 266000, validation error 0.744000 %
epoch 11, iter 266000, train minibatch error 2.000000 %
epoch 11, iter 266000, train buffer error 0.800000 %
training @ iter =  266000 , cost =  0.0767604038119
training @ iter =  266100 , cost =  0.0568320639431
training @ iter =  266200 , cost =  0.0121497465298
training @ iter =  266300 , cost =  0.00182632135693
training @ iter =  266400 , cost =  0.0041395383887
training @ iter =  266500 , cost =  0.00397193292156
training @ iter =  266600 , cost =  0.00778860971332
training @ iter =  266700 , cost =  0.0139348804951
training @ iter =  266800 , cost =  0.0445934385061
training @ iter =  266900 , cost =  0.0796736702323
training @ iter =  267000 , cost =  0.0304406620562
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  267100 , cost =  0.0365071408451
training @ iter =  267200 , cost =  0.0270557068288
training @ iter =  267300 , cost =  0.00321551691741
training @ iter =  267400 , cost =  0.00704410206527
training @ iter =  267500 , cost =  0.00315465801395
training @ iter =  267600 , cost =  0.000868608476594
training @ iter =  267700 , cost =  0.00254967692308
training @ iter =  267800 , cost =  0.0727345719934
training @ iter =  267900 , cost =  0.00906526111066
iter  267999  validation
epoch 11, iter 268000, validation loss 0.024028
epoch 11, iter 268000, validation error 0.746000 %
epoch 11, iter 268000, train minibatch error 0.000000 %
epoch 11, iter 268000, train buffer error 0.700000 %
training @ iter =  268000 , cost =  0.00209668395109
training @ iter =  268100 , cost =  0.0276047606021
training @ iter =  268200 , cost =  0.0742423832417
training @ iter =  268300 , cost =  0.00202450319193
training @ iter =  268400 , cost =  0.00987178832293
training @ iter =  268500 , cost =  0.104826793075
training @ iter =  268600 , cost =  0.0134926103055
training @ iter =  268700 , cost =  0.00233718752861
training @ iter =  268800 , cost =  0.000504757510498
training @ iter =  268900 , cost =  0.0294746346772
training @ iter =  269000 , cost =  0.027134263888
training @ iter =  269100 , cost =  0.115446023643
training @ iter =  269200 , cost =  0.0449235998094
training @ iter =  269300 , cost =  0.0132268872112
training @ iter =  269400 , cost =  0.118574507535
training @ iter =  269500 , cost =  0.0628830641508
training @ iter =  269600 , cost =  0.00788508914411
training @ iter =  269700 , cost =  0.0319644734263
training @ iter =  269800 , cost =  0.019817635417
training @ iter =  269900 , cost =  0.156193390489
iter  269999  validation
epoch 11, iter 270000, validation loss 0.023426
epoch 11, iter 270000, validation error 0.718000 %
epoch 11, iter 270000, train minibatch error 0.000000 %
epoch 11, iter 270000, train buffer error 0.500000 %
patience =  369999 0.99 539998
training @ iter =  270000 , cost =  0.00068171689054
training @ iter =  270100 , cost =  0.00259420811199
training @ iter =  270200 , cost =  0.0147739602253
training @ iter =  270300 , cost =  0.0495136082172
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  270400 , cost =  0.00164698425215
training @ iter =  270500 , cost =  0.0038152791094
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31950 chunk_8_50000.pkl
training @ iter =  270600 , cost =  0.10773602128
training @ iter =  270700 , cost =  0.0151582751423
training @ iter =  270800 , cost =  0.00236361729912
training @ iter =  270900 , cost =  0.00276726880111
training @ iter =  271000 , cost =  0.00841557141393
training @ iter =  271100 , cost =  0.0022398037836
training @ iter =  271200 , cost =  0.00406819814816
training @ iter =  271300 , cost =  0.0215481165797
training @ iter =  271400 , cost =  0.0158477388322
training @ iter =  271500 , cost =  0.100246407092
training @ iter =  271600 , cost =  0.0206010658294
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  271700 , cost =  0.04640680179
training @ iter =  271800 , cost =  0.0364334881306
training @ iter =  271900 , cost =  0.0362098924816
iter  271999  validation
epoch 12, iter 272000, validation loss 0.023365
epoch 12, iter 272000, validation error 0.723000 %
epoch 12, iter 272000, train minibatch error 2.000000 %
epoch 12, iter 272000, train buffer error 1.700000 %
training @ iter =  272000 , cost =  0.0784037709236
training @ iter =  272100 , cost =  0.0112880803645
training @ iter =  272200 , cost =  0.016384895891
training @ iter =  272300 , cost =  0.00508481403813
training @ iter =  272400 , cost =  0.0157552137971
training @ iter =  272500 , cost =  0.000833356578369
training @ iter =  272600 , cost =  0.0156593751162
training @ iter =  272700 , cost =  0.00441214069724
training @ iter =  272800 , cost =  0.00247284420766
training @ iter =  272900 , cost =  0.00398472417146
training @ iter =  273000 , cost =  0.0106127988547
training @ iter =  273100 , cost =  0.00342410686426
training @ iter =  273200 , cost =  0.0030601369217
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  273300 , cost =  0.0988030657172
training @ iter =  273400 , cost =  0.0178354922682
training @ iter =  273500 , cost =  0.0084900893271
training @ iter =  273600 , cost =  0.0500264838338
training @ iter =  273700 , cost =  0.0417547896504
training @ iter =  273800 , cost =  0.00831319298595
training @ iter =  273900 , cost =  0.00561572983861
iter  273999  validation
epoch 12, iter 274000, validation loss 0.023649
epoch 12, iter 274000, validation error 0.738000 %
epoch 12, iter 274000, train minibatch error 0.000000 %
epoch 12, iter 274000, train buffer error 0.500000 %
training @ iter =  274000 , cost =  0.000851290242281
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 6650 chunk_12_50000.pkl
training @ iter =  274100 , cost =  0.0587743483484
training @ iter =  274200 , cost =  0.00360363861546
training @ iter =  274300 , cost =  0.0547284372151
training @ iter =  274400 , cost =  0.0216975994408
training @ iter =  274500 , cost =  0.0173896104097
training @ iter =  274600 , cost =  0.00668551260605
training @ iter =  274700 , cost =  0.00268184300512
training @ iter =  274800 , cost =  0.00167986610904
--> train minibatch error =  0.18
-->  2 44550 chunk_12_50000.pkl
training @ iter =  274900 , cost =  0.00367824290879
training @ iter =  275000 , cost =  0.00110675778706
training @ iter =  275100 , cost =  0.0922236219049
training @ iter =  275200 , cost =  0.106718756258
training @ iter =  275300 , cost =  0.0680870339274
training @ iter =  275400 , cost =  0.00102509185672
training @ iter =  275500 , cost =  0.0039091501385
--> train minibatch error =  0.14
-->  3 27500 chunk_13_50000.pkl
training @ iter =  275600 , cost =  0.00973706040531
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  275700 , cost =  0.00417545810342
training @ iter =  275800 , cost =  0.0233100671321
training @ iter =  275900 , cost =  0.0625060498714
iter  275999  validation
epoch 12, iter 276000, validation loss 0.023468
epoch 12, iter 276000, validation error 0.730000 %
epoch 12, iter 276000, train minibatch error 0.000000 %
epoch 12, iter 276000, train buffer error 0.300000 %
training @ iter =  276000 , cost =  0.0305421464145
training @ iter =  276100 , cost =  0.114036560059
training @ iter =  276200 , cost =  0.00425707083195
training @ iter =  276300 , cost =  0.00100620451849
training @ iter =  276400 , cost =  0.00966745894402
training @ iter =  276500 , cost =  0.00912478845567
training @ iter =  276600 , cost =  0.0175641532987
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  276700 , cost =  0.00173737853765
training @ iter =  276800 , cost =  0.0439280234277
training @ iter =  276900 , cost =  0.116055324674
training @ iter =  277000 , cost =  0.0226547960192
training @ iter =  277100 , cost =  0.0027570896782
training @ iter =  277200 , cost =  0.0418146811426
training @ iter =  277300 , cost =  0.000849404721521
training @ iter =  277400 , cost =  0.00749052176252
training @ iter =  277500 , cost =  0.0136188874021
training @ iter =  277600 , cost =  0.0897900089622
training @ iter =  277700 , cost =  0.0126920137554
training @ iter =  277800 , cost =  0.00604171166196
training @ iter =  277900 , cost =  0.00507743936032
iter  277999  validation
epoch 12, iter 278000, validation loss 0.023424
epoch 12, iter 278000, validation error 0.729000 %
epoch 12, iter 278000, train minibatch error 2.000000 %
epoch 12, iter 278000, train buffer error 0.600000 %
training @ iter =  278000 , cost =  0.00712390290573
training @ iter =  278100 , cost =  0.00646847905591
training @ iter =  278200 , cost =  0.0332849994302
training @ iter =  278300 , cost =  0.00630061188713
training @ iter =  278400 , cost =  0.138606831431
training @ iter =  278500 , cost =  0.00609841756523
training @ iter =  278600 , cost =  0.00115750462282
training @ iter =  278700 , cost =  0.00287107611075
training @ iter =  278800 , cost =  0.0173680726439
training @ iter =  278900 , cost =  0.00717713590711
training @ iter =  279000 , cost =  0.000598103797529
training @ iter =  279100 , cost =  0.002705312334
training @ iter =  279200 , cost =  0.114940844476
training @ iter =  279300 , cost =  0.00125216867309
training @ iter =  279400 , cost =  0.00101471913513
training @ iter =  279500 , cost =  0.000593805219978
training @ iter =  279600 , cost =  0.00451558642089
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  279700 , cost =  0.0264133121818
training @ iter =  279800 , cost =  0.0119423083961
training @ iter =  279900 , cost =  0.117616936564
iter  279999  validation
epoch 12, iter 280000, validation loss 0.023438
epoch 12, iter 280000, validation error 0.723000 %
epoch 12, iter 280000, train minibatch error 2.000000 %
epoch 12, iter 280000, train buffer error 0.800000 %
training @ iter =  280000 , cost =  0.0269683934748
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  280100 , cost =  0.02422016114
training @ iter =  280200 , cost =  0.00829389784485
--> train minibatch error =  0.12
-->  8 16700 chunk_18_50000.pkl
training @ iter =  280300 , cost =  0.0996362864971
training @ iter =  280400 , cost =  0.0404250472784
training @ iter =  280500 , cost =  0.0173939596862
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.32
-->  8 30350 chunk_18_50000.pkl
training @ iter =  280600 , cost =  0.00421195384115
training @ iter =  280700 , cost =  0.0104579329491
training @ iter =  280800 , cost =  0.00520426593721
training @ iter =  280900 , cost =  0.0226378701627
training @ iter =  281000 , cost =  0.0145763801411
training @ iter =  281100 , cost =  0.00253944448195
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  281200 , cost =  0.115102536976
training @ iter =  281300 , cost =  0.0017605596222
training @ iter =  281400 , cost =  0.0766611546278
training @ iter =  281500 , cost =  0.276388555765
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  281600 , cost =  0.153222069144
training @ iter =  281700 , cost =  0.0898390710354
training @ iter =  281800 , cost =  0.00280276173726
training @ iter =  281900 , cost =  0.00203450350091
iter  281999  validation
epoch 12, iter 282000, validation loss 0.023577
epoch 12, iter 282000, validation error 0.740000 %
epoch 12, iter 282000, train minibatch error 0.000000 %
epoch 12, iter 282000, train buffer error 0.500000 %
training @ iter =  282000 , cost =  0.0456336289644
training @ iter =  282100 , cost =  0.00815848540515
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  282200 , cost =  0.0633454620838
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  282300 , cost =  0.119831353426
training @ iter =  282400 , cost =  0.0620510466397
training @ iter =  282500 , cost =  0.00145460036583
training @ iter =  282600 , cost =  0.0375097505748
training @ iter =  282700 , cost =  0.00384394824505
training @ iter =  282800 , cost =  0.093441054225
training @ iter =  282900 , cost =  0.00207497179508
training @ iter =  283000 , cost =  0.0160949025303
training @ iter =  283100 , cost =  0.0083775492385
training @ iter =  283200 , cost =  0.00244000158273
training @ iter =  283300 , cost =  0.103066056967
training @ iter =  283400 , cost =  0.0017163438024
training @ iter =  283500 , cost =  0.00223511829972
training @ iter =  283600 , cost =  0.110142439604
training @ iter =  283700 , cost =  0.00292570586316
training @ iter =  283800 , cost =  0.00154538219795
training @ iter =  283900 , cost =  0.0861437693238
--> train minibatch error =  0.16
-->  12 750 chunk_22_50000.pkl
iter  283999  validation
epoch 12, iter 284000, validation loss 0.023468
epoch 12, iter 284000, validation error 0.722000 %
epoch 12, iter 284000, train minibatch error 0.000000 %
epoch 12, iter 284000, train buffer error 0.100000 %
training @ iter =  284000 , cost =  0.000913184427191
training @ iter =  284100 , cost =  0.0018864289159
training @ iter =  284200 , cost =  0.00333918840624
training @ iter =  284300 , cost =  0.0252610966563
training @ iter =  284400 , cost =  0.00626412034035
training @ iter =  284500 , cost =  0.0539139136672
training @ iter =  284600 , cost =  0.0827920734882
training @ iter =  284700 , cost =  0.0162335373461
training @ iter =  284800 , cost =  0.0333846844733
training @ iter =  284900 , cost =  0.0678342804313
training @ iter =  285000 , cost =  0.02404772304
training @ iter =  285100 , cost =  0.0351029410958
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  285200 , cost =  0.00519911013544
training @ iter =  285300 , cost =  0.0264654383063
training @ iter =  285400 , cost =  0.0519485659897
training @ iter =  285500 , cost =  0.0068964897655
training @ iter =  285600 , cost =  0.00382430432364
training @ iter =  285700 , cost =  0.00727110961452
training @ iter =  285800 , cost =  0.00158473162446
training @ iter =  285900 , cost =  0.0018837028183
iter  285999  validation
epoch 12, iter 286000, validation loss 0.023407
epoch 12, iter 286000, validation error 0.729000 %
epoch 12, iter 286000, train minibatch error 0.000000 %
epoch 12, iter 286000, train buffer error 0.800000 %
training @ iter =  286000 , cost =  0.027650307864
training @ iter =  286100 , cost =  0.00369371124543
training @ iter =  286200 , cost =  0.111344978213
training @ iter =  286300 , cost =  0.0147499013692
training @ iter =  286400 , cost =  0.0277899317443
training @ iter =  286500 , cost =  0.0339298285544
training @ iter =  286600 , cost =  0.00329585559666
--> train minibatch error =  0.12
-->  14 36450 chunk_24_50000.pkl
training @ iter =  286700 , cost =  0.000999123556539
training @ iter =  286800 , cost =  0.00234090024605
training @ iter =  286900 , cost =  0.00161287421361
training @ iter =  287000 , cost =  0.00406218832359
training @ iter =  287100 , cost =  0.0316690318286
training @ iter =  287200 , cost =  0.00540255056694
training @ iter =  287300 , cost =  0.0328251495957
training @ iter =  287400 , cost =  0.00126842712052
training @ iter =  287500 , cost =  0.000881018175278
training @ iter =  287600 , cost =  0.0141303064302
training @ iter =  287700 , cost =  0.00200232374482
training @ iter =  287800 , cost =  0.116358861327
training @ iter =  287900 , cost =  0.047615788877
iter  287999  validation
epoch 12, iter 288000, validation loss 0.023494
epoch 12, iter 288000, validation error 0.729000 %
epoch 12, iter 288000, train minibatch error 0.000000 %
epoch 12, iter 288000, train buffer error 0.200000 %
training @ iter =  288000 , cost =  0.0165214519948
training @ iter =  288100 , cost =  0.0204426050186
training @ iter =  288200 , cost =  0.00694849062711
training @ iter =  288300 , cost =  0.0468860864639
training @ iter =  288400 , cost =  0.00372356479056
training @ iter =  288500 , cost =  0.0432432368398
training @ iter =  288600 , cost =  0.0039911903441
training @ iter =  288700 , cost =  0.0325323790312
training @ iter =  288800 , cost =  0.0051510380581
training @ iter =  288900 , cost =  0.0262347385287
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  289000 , cost =  0.0948756039143
training @ iter =  289100 , cost =  0.00470147188753
training @ iter =  289200 , cost =  0.0168002434075
training @ iter =  289300 , cost =  0.0127086602151
training @ iter =  289400 , cost =  0.113619931042
training @ iter =  289500 , cost =  0.0775315985084
training @ iter =  289600 , cost =  0.0723247975111
training @ iter =  289700 , cost =  0.00120568054263
training @ iter =  289800 , cost =  0.00764267565683
training @ iter =  289900 , cost =  0.0142545448616
iter  289999  validation
epoch 12, iter 290000, validation loss 0.023553
epoch 12, iter 290000, validation error 0.739000 %
epoch 12, iter 290000, train minibatch error 0.000000 %
epoch 12, iter 290000, train buffer error 0.900000 %
training @ iter =  290000 , cost =  0.00616108672693
training @ iter =  290100 , cost =  0.0261387228966
training @ iter =  290200 , cost =  0.0454183965921
training @ iter =  290300 , cost =  0.00310683902353
training @ iter =  290400 , cost =  0.0152055202052
training @ iter =  290500 , cost =  0.000986715895124
training @ iter =  290600 , cost =  0.0030942291487
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  290700 , cost =  0.00294198910706
training @ iter =  290800 , cost =  0.00290394644253
training @ iter =  290900 , cost =  0.0397642999887
training @ iter =  291000 , cost =  0.0087165273726
training @ iter =  291100 , cost =  0.0436745025218
training @ iter =  291200 , cost =  0.0833388417959
training @ iter =  291300 , cost =  0.00256797275506
training @ iter =  291400 , cost =  0.0224573835731
training @ iter =  291500 , cost =  0.0122659923509
training @ iter =  291600 , cost =  0.0065389261581
training @ iter =  291700 , cost =  0.00129560183268
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  291800 , cost =  0.0021137080621
training @ iter =  291900 , cost =  0.0206176824868
iter  291999  validation
epoch 12, iter 292000, validation loss 0.023541
epoch 12, iter 292000, validation error 0.731000 %
epoch 12, iter 292000, train minibatch error 0.000000 %
epoch 12, iter 292000, train buffer error 0.700000 %
training @ iter =  292000 , cost =  0.0125712528825
training @ iter =  292100 , cost =  0.00385220372118
training @ iter =  292200 , cost =  0.139979034662
training @ iter =  292300 , cost =  0.0619454905391
training @ iter =  292400 , cost =  0.013552647084
training @ iter =  292500 , cost =  0.0089779375121
training @ iter =  292600 , cost =  0.0210954491049
training @ iter =  292700 , cost =  0.0197517145425
training @ iter =  292800 , cost =  0.00679028080776
training @ iter =  292900 , cost =  0.0209882371128
training @ iter =  293000 , cost =  0.133662045002
training @ iter =  293100 , cost =  0.0274758413434
training @ iter =  293200 , cost =  0.0119226761162
