Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
training @ iter =  214500 , cost =  0.0144321108237
training @ iter =  214600 , cost =  0.00248459191062
training @ iter =  214700 , cost =  0.0158619526774
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  214800 , cost =  0.00734280282632
training @ iter =  214900 , cost =  0.000459034577943
training @ iter =  215000 , cost =  0.00183324737009
training @ iter =  215100 , cost =  0.00766115123406
training @ iter =  215200 , cost =  0.000973888789304
training @ iter =  215300 , cost =  0.00300147826783
training @ iter =  215400 , cost =  0.00128467113245
training @ iter =  215500 , cost =  0.0424756370485
training @ iter =  215600 , cost =  0.00795293413103
training @ iter =  215700 , cost =  0.000259950873442
training @ iter =  215800 , cost =  0.000331652117893
training @ iter =  215900 , cost =  0.00745767354965
iter  215999  validation
epoch 9, iter 216000, validation error 0.661000 %
epoch 9, iter 216000, train minibatch error 0.000000 %
epoch 9, iter 216000, train buffer error 0.400000 %
training @ iter =  216000 , cost =  0.000878237653524
training @ iter =  216100 , cost =  0.00240539293736
training @ iter =  216200 , cost =  0.000981408520602
training @ iter =  216300 , cost =  0.120654813945
training @ iter =  216400 , cost =  0.0645943284035
training @ iter =  216500 , cost =  0.00070621597115
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  216600 , cost =  0.0269568022341
training @ iter =  216700 , cost =  0.00209389813244
training @ iter =  216800 , cost =  0.0873073190451
training @ iter =  216900 , cost =  0.000928699388169
training @ iter =  217000 , cost =  0.00325975427404
training @ iter =  217100 , cost =  0.00296771293506
training @ iter =  217200 , cost =  0.00275112059899
training @ iter =  217300 , cost =  0.071993291378
training @ iter =  217400 , cost =  0.0895055606961
training @ iter =  217500 , cost =  0.00055567821255
training @ iter =  217600 , cost =  0.00734286569059
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  217700 , cost =  0.000576035352424
training @ iter =  217800 , cost =  0.00772791495547
training @ iter =  217900 , cost =  0.000388307933463
iter  217999  validation
epoch 9, iter 218000, validation error 0.634000 %
epoch 9, iter 218000, train minibatch error 0.000000 %
epoch 9, iter 218000, train buffer error 0.500000 %
training @ iter =  218000 , cost =  0.0257486514747
training @ iter =  218100 , cost =  0.00437940936536
training @ iter =  218200 , cost =  0.154045164585
training @ iter =  218300 , cost =  0.0249010808766
training @ iter =  218400 , cost =  0.00314233684912
training @ iter =  218500 , cost =  0.00301905395463
training @ iter =  218600 , cost =  0.00464757997543
training @ iter =  218700 , cost =  0.019568990916
training @ iter =  218800 , cost =  0.00181756098755
training @ iter =  218900 , cost =  0.0118027413264
training @ iter =  219000 , cost =  0.108807891607
training @ iter =  219100 , cost =  0.00232887710445
training @ iter =  219200 , cost =  0.00056071561994
training @ iter =  219300 , cost =  0.038183260709
training @ iter =  219400 , cost =  0.066205509007
training @ iter =  219500 , cost =  0.00434382073581
training @ iter =  219600 , cost =  0.00408351607621
training @ iter =  219700 , cost =  0.0820660293102
training @ iter =  219800 , cost =  0.017266003415
training @ iter =  219900 , cost =  0.00489426311105
iter  219999  validation
epoch 9, iter 220000, validation error 0.636000 %
epoch 9, iter 220000, train minibatch error 0.000000 %
epoch 9, iter 220000, train buffer error 0.100000 %
training @ iter =  220000 , cost =  0.00131221441552
training @ iter =  220100 , cost =  0.0025656670332
training @ iter =  220200 , cost =  0.000584042689297
training @ iter =  220300 , cost =  7.8809884144e-05
training @ iter =  220400 , cost =  0.0114735141397
training @ iter =  220500 , cost =  0.00978514458984
training @ iter =  220600 , cost =  0.00428031664342
training @ iter =  220700 , cost =  0.00785514712334
training @ iter =  220800 , cost =  0.0704560875893
training @ iter =  220900 , cost =  0.00273325946182
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  221000 , cost =  0.0145770432428
training @ iter =  221100 , cost =  0.00312382075936
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31950 chunk_8_50000.pkl
training @ iter =  221200 , cost =  0.117625743151
training @ iter =  221300 , cost =  0.000659000128508
training @ iter =  221400 , cost =  0.0180653817952
training @ iter =  221500 , cost =  0.00356209208257
training @ iter =  221600 , cost =  0.00291486433707
training @ iter =  221700 , cost =  0.00309054693207
training @ iter =  221800 , cost =  0.00128740561195
training @ iter =  221900 , cost =  0.00125431583729
iter  221999  validation
epoch 9, iter 222000, validation error 0.631000 %
epoch 9, iter 222000, train minibatch error 0.000000 %
epoch 9, iter 222000, train buffer error 0.500000 %
training @ iter =  222000 , cost =  0.00109122111462
training @ iter =  222100 , cost =  0.00770587660372
training @ iter =  222200 , cost =  0.0300054792315
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34800 chunk_9_50000.pkl
training @ iter =  222300 , cost =  0.000212243641727
training @ iter =  222400 , cost =  0.0117165902629
training @ iter =  222500 , cost =  0.000492485822178
training @ iter =  222600 , cost =  0.0296080093831
training @ iter =  222700 , cost =  0.00869865342975
training @ iter =  222800 , cost =  0.0164401549846
training @ iter =  222900 , cost =  0.0910059735179
training @ iter =  223000 , cost =  0.00104042282328
training @ iter =  223100 , cost =  0.00310492096469
training @ iter =  223200 , cost =  0.00171036017127
training @ iter =  223300 , cost =  0.0249193813652
training @ iter =  223400 , cost =  0.0300930887461
training @ iter =  223500 , cost =  0.00194786267821
training @ iter =  223600 , cost =  0.0119544090703
training @ iter =  223700 , cost =  0.132235512137
training @ iter =  223800 , cost =  0.00227554352023
training @ iter =  223900 , cost =  0.00104156695306
iter  223999  validation
epoch 10, iter 224000, validation error 0.639000 %
epoch 10, iter 224000, train minibatch error 0.000000 %
epoch 10, iter 224000, train buffer error 0.700000 %
training @ iter =  224000 , cost =  0.00123398588039
training @ iter =  224100 , cost =  0.0276441927999
training @ iter =  224200 , cost =  0.115732230246
training @ iter =  224300 , cost =  0.00442935386673
training @ iter =  224400 , cost =  0.00183450663462
training @ iter =  224500 , cost =  0.00350979855284
training @ iter =  224600 , cost =  0.106653243303
training @ iter =  224700 , cost =  0.00897803157568
training @ iter =  224800 , cost =  0.00108735065442
training @ iter =  224900 , cost =  0.00396609771997
training @ iter =  225000 , cost =  0.0459008924663
training @ iter =  225100 , cost =  0.00548475142568
training @ iter =  225200 , cost =  0.024675976485
training @ iter =  225300 , cost =  0.019887804985
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  225400 , cost =  0.018496979028
training @ iter =  225500 , cost =  0.000778445741162
training @ iter =  225600 , cost =  0.0307508725673
training @ iter =  225700 , cost =  0.00423413980752
training @ iter =  225800 , cost =  0.00272601912729
training @ iter =  225900 , cost =  0.0107385767624
iter  225999  validation
epoch 10, iter 226000, validation error 0.642000 %
epoch 10, iter 226000, train minibatch error 0.000000 %
epoch 10, iter 226000, train buffer error 0.300000 %
training @ iter =  226000 , cost =  0.0664065107703
training @ iter =  226100 , cost =  0.000844100723043
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  226200 , cost =  0.000948303262703
training @ iter =  226300 , cost =  0.0733781158924
training @ iter =  226400 , cost =  0.00956695061177
training @ iter =  226500 , cost =  0.010751247406
training @ iter =  226600 , cost =  0.00177333410829
training @ iter =  226700 , cost =  0.000883428845555
training @ iter =  226800 , cost =  0.000170887200511
training @ iter =  226900 , cost =  0.000439582014224
training @ iter =  227000 , cost =  0.143296912313
training @ iter =  227100 , cost =  0.00787549931556
training @ iter =  227200 , cost =  0.000792663369793
training @ iter =  227300 , cost =  0.000490399077535
training @ iter =  227400 , cost =  0.000329475471517
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  227500 , cost =  0.0331413000822
training @ iter =  227600 , cost =  0.000411948101828
training @ iter =  227700 , cost =  0.0500846579671
training @ iter =  227800 , cost =  0.016159851104
training @ iter =  227900 , cost =  0.00535002211109
iter  227999  validation
epoch 10, iter 228000, validation error 0.631000 %
epoch 10, iter 228000, train minibatch error 2.000000 %
epoch 10, iter 228000, train buffer error 1.000000 %
training @ iter =  228000 , cost =  0.00222932943143
training @ iter =  228100 , cost =  0.00321362377144
training @ iter =  228200 , cost =  0.0117792515084
training @ iter =  228300 , cost =  0.000918972946238
training @ iter =  228400 , cost =  0.00567703554407
training @ iter =  228500 , cost =  0.0146258939058
training @ iter =  228600 , cost =  0.0133401658386
training @ iter =  228700 , cost =  0.0656756833196
training @ iter =  228800 , cost =  0.00726251024753
training @ iter =  228900 , cost =  0.0617215111852
training @ iter =  229000 , cost =  0.0204015094787
training @ iter =  229100 , cost =  0.0831752419472
training @ iter =  229200 , cost =  0.00260400702246
training @ iter =  229300 , cost =  0.00851856637746
training @ iter =  229400 , cost =  0.00186056469101
training @ iter =  229500 , cost =  0.00264533306472
training @ iter =  229600 , cost =  0.0074562933296
training @ iter =  229700 , cost =  0.0333450399339
training @ iter =  229800 , cost =  0.132449358702
training @ iter =  229900 , cost =  0.00555930659175
iter  229999  validation
epoch 10, iter 230000, validation error 0.645000 %
epoch 10, iter 230000, train minibatch error 0.000000 %
epoch 10, iter 230000, train buffer error 0.200000 %
training @ iter =  230000 , cost =  0.0172602254897
training @ iter =  230100 , cost =  0.0582923553884
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  230200 , cost =  0.000721897755284
training @ iter =  230300 , cost =  0.0814812853932
training @ iter =  230400 , cost =  0.00401441706344
training @ iter =  230500 , cost =  0.000733063789085
training @ iter =  230600 , cost =  0.0416632927954
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  230700 , cost =  0.00435596611351
training @ iter =  230800 , cost =  0.0204135999084
training @ iter =  230900 , cost =  0.00126211205497
training @ iter =  231000 , cost =  0.00172483129427
training @ iter =  231100 , cost =  0.00154437567107
--> train minibatch error =  0.2
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  231200 , cost =  0.00156216742471
training @ iter =  231300 , cost =  0.0405111648142
training @ iter =  231400 , cost =  0.0350850261748
training @ iter =  231500 , cost =  0.00826732348651
training @ iter =  231600 , cost =  0.00248702801764
training @ iter =  231700 , cost =  0.000201193819521
training @ iter =  231800 , cost =  0.000525920419022
training @ iter =  231900 , cost =  0.00299467914738
iter  231999  validation
epoch 10, iter 232000, validation error 0.647000 %
epoch 10, iter 232000, train minibatch error 2.000000 %
epoch 10, iter 232000, train buffer error 0.300000 %
training @ iter =  232000 , cost =  0.00328734447248
training @ iter =  232100 , cost =  0.00182065111585
training @ iter =  232200 , cost =  0.00248112715781
training @ iter =  232300 , cost =  0.0269084144384
training @ iter =  232400 , cost =  0.00148143991828
training @ iter =  232500 , cost =  0.0032823428046
training @ iter =  232600 , cost =  0.00236997101456
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  232700 , cost =  0.00357744563371
training @ iter =  232800 , cost =  0.000193556581507
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  232900 , cost =  0.000864073343109
training @ iter =  233000 , cost =  0.00897113885731
training @ iter =  233100 , cost =  0.00253092357889
training @ iter =  233200 , cost =  0.0091137746349
training @ iter =  233300 , cost =  0.0614679306746
training @ iter =  233400 , cost =  0.0104572288692
training @ iter =  233500 , cost =  0.00749011151493
training @ iter =  233600 , cost =  0.00385766290128
training @ iter =  233700 , cost =  0.00252206204459
training @ iter =  233800 , cost =  0.00674928119406
training @ iter =  233900 , cost =  0.0617834627628
iter  233999  validation
epoch 10, iter 234000, validation error 0.630000 %
epoch 10, iter 234000, train minibatch error 0.000000 %
epoch 10, iter 234000, train buffer error 0.600000 %
training @ iter =  234000 , cost =  0.02015093714
training @ iter =  234100 , cost =  0.0198863837868
training @ iter =  234200 , cost =  0.000219380483031
training @ iter =  234300 , cost =  0.00487961573526
training @ iter =  234400 , cost =  0.00075161253335
training @ iter =  234500 , cost =  0.0224955063313
training @ iter =  234600 , cost =  0.0149305975065
training @ iter =  234700 , cost =  0.0102028660476
training @ iter =  234800 , cost =  0.00279635167681
training @ iter =  234900 , cost =  0.00283570867032
training @ iter =  235000 , cost =  0.00746716419235
training @ iter =  235100 , cost =  0.0010915735038
training @ iter =  235200 , cost =  0.000284285924863
training @ iter =  235300 , cost =  0.000368748151232
training @ iter =  235400 , cost =  0.000766286917496
training @ iter =  235500 , cost =  0.00576556799933
training @ iter =  235600 , cost =  0.00235121906735
training @ iter =  235700 , cost =  0.000774610845838
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  235800 , cost =  0.000182527059224
training @ iter =  235900 , cost =  0.0155891738832
iter  235999  validation
epoch 10, iter 236000, validation error 0.636000 %
epoch 10, iter 236000, train minibatch error 0.000000 %
epoch 10, iter 236000, train buffer error 0.300000 %
training @ iter =  236000 , cost =  0.0649840533733
training @ iter =  236100 , cost =  0.0453512445092
training @ iter =  236200 , cost =  0.0380943082273
training @ iter =  236300 , cost =  0.00293769780546
training @ iter =  236400 , cost =  0.00174079684075
training @ iter =  236500 , cost =  0.0272046588361
training @ iter =  236600 , cost =  0.00936314556748
training @ iter =  236700 , cost =  0.100812681019
training @ iter =  236800 , cost =  0.00114413525444
training @ iter =  236900 , cost =  0.0302053615451
training @ iter =  237000 , cost =  0.00228031538427
training @ iter =  237100 , cost =  0.000409642467275
training @ iter =  237200 , cost =  0.118370831013
training @ iter =  237300 , cost =  0.00879836920649
training @ iter =  237400 , cost =  0.118090718985
training @ iter =  237500 , cost =  0.0036679438781
training @ iter =  237600 , cost =  0.0177614465356
training @ iter =  237700 , cost =  0.0125284111127
training @ iter =  237800 , cost =  0.00135085533839
training @ iter =  237900 , cost =  0.0103855105117
iter  237999  validation
epoch 10, iter 238000, validation error 0.619000 %
epoch 10, iter 238000, train minibatch error 0.000000 %
epoch 10, iter 238000, train buffer error 0.200000 %
training @ iter =  238000 , cost =  0.048365354538
training @ iter =  238100 , cost =  0.00145982787944
training @ iter =  238200 , cost =  0.00375271285884
training @ iter =  238300 , cost =  0.000311200885335
training @ iter =  238400 , cost =  0.0549014769495
training @ iter =  238500 , cost =  0.0108054904267
training @ iter =  238600 , cost =  0.0160002466291
training @ iter =  238700 , cost =  0.00378102622926
training @ iter =  238800 , cost =  0.00153177906759
training @ iter =  238900 , cost =  0.000361675833119
training @ iter =  239000 , cost =  0.00930173601955
training @ iter =  239100 , cost =  0.0548000633717
training @ iter =  239200 , cost =  0.017593825236
training @ iter =  239300 , cost =  0.00308796833269
training @ iter =  239400 , cost =  0.0119055071846
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  239500 , cost =  3.92005495087e-05
training @ iter =  239600 , cost =  0.00371665833518
training @ iter =  239700 , cost =  0.0141676794738
training @ iter =  239800 , cost =  0.00355802476406
training @ iter =  239900 , cost =  0.000766062585171
iter  239999  validation
epoch 10, iter 240000, validation error 0.621000 %
epoch 10, iter 240000, train minibatch error 0.000000 %
epoch 10, iter 240000, train buffer error 0.200000 %
training @ iter =  240000 , cost =  0.00680410396308
training @ iter =  240100 , cost =  0.000948195927776
training @ iter =  240200 , cost =  0.0389635749161
training @ iter =  240300 , cost =  6.54913601466e-05
training @ iter =  240400 , cost =  0.000310393981636
training @ iter =  240500 , cost =  0.0114549184218
training @ iter =  240600 , cost =  0.00915293116122
training @ iter =  240700 , cost =  0.0152527391911
training @ iter =  240800 , cost =  0.0104304561391
training @ iter =  240900 , cost =  0.000308552116621
training @ iter =  241000 , cost =  0.017732731998
training @ iter =  241100 , cost =  0.00201104045846
training @ iter =  241200 , cost =  0.00196121865883
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  241300 , cost =  0.00169791514054
training @ iter =  241400 , cost =  0.00174873287324
training @ iter =  241500 , cost =  0.000435061345343
training @ iter =  241600 , cost =  0.000479481852381
training @ iter =  241700 , cost =  0.00748224789277
training @ iter =  241800 , cost =  0.0209061838686
training @ iter =  241900 , cost =  0.000589656759985
iter  241999  validation
epoch 10, iter 242000, validation error 0.628000 %
epoch 10, iter 242000, train minibatch error 0.000000 %
epoch 10, iter 242000, train buffer error 0.300000 %
training @ iter =  242000 , cost =  0.0019412386464
training @ iter =  242100 , cost =  0.00267770141363
training @ iter =  242200 , cost =  0.00252576521598
training @ iter =  242300 , cost =  0.0110211018473
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  242400 , cost =  0.0276486538351
training @ iter =  242500 , cost =  0.0156818460673
training @ iter =  242600 , cost =  0.155132561922
training @ iter =  242700 , cost =  0.0299868583679
training @ iter =  242800 , cost =  0.00146599533036
training @ iter =  242900 , cost =  0.000825144408736
training @ iter =  243000 , cost =  0.000362356950063
training @ iter =  243100 , cost =  0.00055748806335
training @ iter =  243200 , cost =  0.00794240925461
training @ iter =  243300 , cost =  0.000956894538831
training @ iter =  243400 , cost =  0.00392811885104
training @ iter =  243500 , cost =  0.0117439972237
training @ iter =  243600 , cost =  0.0120494179428
training @ iter =  243700 , cost =  0.0219877902418
training @ iter =  243800 , cost =  0.0004360031744
training @ iter =  243900 , cost =  0.000304029905237
iter  243999  validation
epoch 10, iter 244000, validation error 0.611000 %
epoch 10, iter 244000, train minibatch error 0.000000 %
epoch 10, iter 244000, train buffer error 0.600000 %
training @ iter =  244000 , cost =  0.00957683194429
training @ iter =  244100 , cost =  0.0221022218466
training @ iter =  244200 , cost =  0.00403887173161
training @ iter =  244300 , cost =  0.000401622586651
training @ iter =  244400 , cost =  0.00896814651787
training @ iter =  244500 , cost =  0.00206494005397
training @ iter =  244600 , cost =  0.000713305082172
training @ iter =  244700 , cost =  0.000347318942659
training @ iter =  244800 , cost =  0.00958325807005
training @ iter =  244900 , cost =  0.120612695813
training @ iter =  245000 , cost =  0.0098011335358
training @ iter =  245100 , cost =  0.0697997882962
training @ iter =  245200 , cost =  0.0159033779055
training @ iter =  245300 , cost =  0.00816474482417
training @ iter =  245400 , cost =  0.0616124011576
training @ iter =  245500 , cost =  0.00351496157236
training @ iter =  245600 , cost =  0.000112601512228
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  245700 , cost =  0.00035932668834
training @ iter =  245800 , cost =  0.00683959713206
training @ iter =  245900 , cost =  0.0190929099917
iter  245999  validation
epoch 10, iter 246000, validation error 0.653000 %
epoch 10, iter 246000, train minibatch error 0.000000 %
epoch 10, iter 246000, train buffer error 0.800000 %
training @ iter =  246000 , cost =  0.00942764617503
training @ iter =  246100 , cost =  0.00273257028311
training @ iter =  246200 , cost =  0.0857485234737
training @ iter =  246300 , cost =  0.00615762546659
training @ iter =  246400 , cost =  0.00171600002795
training @ iter =  246500 , cost =  0.00913156662136
training @ iter =  246600 , cost =  0.0280873663723
training @ iter =  246700 , cost =  6.81910169078e-05
training @ iter =  246800 , cost =  0.0043278131634
training @ iter =  246900 , cost =  0.00208590808325
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34800 chunk_9_50000.pkl
training @ iter =  247000 , cost =  0.0415027141571
training @ iter =  247100 , cost =  0.0315207205713
training @ iter =  247200 , cost =  0.000132101893541
training @ iter =  247300 , cost =  0.000379585224437
training @ iter =  247400 , cost =  0.00142746418715
training @ iter =  247500 , cost =  0.0073977583088
training @ iter =  247600 , cost =  0.000742013624404
training @ iter =  247700 , cost =  0.000110585868242
training @ iter =  247800 , cost =  0.00186745345127
training @ iter =  247900 , cost =  0.000558009196538
iter  247999  validation
epoch 11, iter 248000, validation error 0.644000 %
epoch 11, iter 248000, train minibatch error 0.000000 %
epoch 11, iter 248000, train buffer error 0.300000 %
training @ iter =  248000 , cost =  0.0153197143227
training @ iter =  248100 , cost =  0.0844901353121
training @ iter =  248200 , cost =  0.000283164001303
training @ iter =  248300 , cost =  0.00431457022205
training @ iter =  248400 , cost =  0.00284405681305
training @ iter =  248500 , cost =  0.00442205090076
training @ iter =  248600 , cost =  0.00307937385514
training @ iter =  248700 , cost =  0.000457273970824
training @ iter =  248800 , cost =  0.00461700512096
training @ iter =  248900 , cost =  0.000730610569008
training @ iter =  249000 , cost =  0.00187208736315
training @ iter =  249100 , cost =  0.000330156151904
training @ iter =  249200 , cost =  0.00849605724216
training @ iter =  249300 , cost =  0.021147262305
training @ iter =  249400 , cost =  0.0057922960259
training @ iter =  249500 , cost =  0.000850863754749
training @ iter =  249600 , cost =  0.00237225019373
training @ iter =  249700 , cost =  0.000531884899829
training @ iter =  249800 , cost =  0.00392597494647
training @ iter =  249900 , cost =  0.0266493279487
Learning rate:  0.003125
iter  249999  validation
epoch 11, iter 250000, validation error 0.655000 %
epoch 11, iter 250000, train minibatch error 2.000000 %
epoch 11, iter 250000, train buffer error 1.500000 %
training @ iter =  250000 , cost =  0.0108226751909
training @ iter =  250100 , cost =  0.000810119730886
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  250200 , cost =  0.000803886796348
training @ iter =  250300 , cost =  0.00377414678223
training @ iter =  250400 , cost =  0.00535494461656
training @ iter =  250500 , cost =  0.0052124178037
training @ iter =  250600 , cost =  0.00162633787841
training @ iter =  250700 , cost =  0.000185543714906
training @ iter =  250800 , cost =  0.0466126911342
training @ iter =  250900 , cost =  0.00203319173306
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  251000 , cost =  0.0850064978004
training @ iter =  251100 , cost =  0.00433294009417
training @ iter =  251200 , cost =  0.00135632778984
training @ iter =  251300 , cost =  0.00323232053779
training @ iter =  251400 , cost =  0.0790348127484
training @ iter =  251500 , cost =  0.0208411160856
training @ iter =  251600 , cost =  0.000686017854605
training @ iter =  251700 , cost =  0.159315630794
training @ iter =  251800 , cost =  0.00389089761302
training @ iter =  251900 , cost =  0.000302934349747
iter  251999  validation
epoch 11, iter 252000, validation error 0.633000 %
epoch 11, iter 252000, train minibatch error 0.000000 %
epoch 11, iter 252000, train buffer error 0.900000 %
training @ iter =  252000 , cost =  0.000612934527453
training @ iter =  252100 , cost =  0.00300476164557
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  252200 , cost =  0.00409028539434
training @ iter =  252300 , cost =  0.00730008911341
training @ iter =  252400 , cost =  0.0033139816951
training @ iter =  252500 , cost =  0.00548733072355
training @ iter =  252600 , cost =  0.00199541635811
training @ iter =  252700 , cost =  0.0122334817424
training @ iter =  252800 , cost =  0.0377566702664
training @ iter =  252900 , cost =  0.0673051774502
training @ iter =  253000 , cost =  0.000266797112999
training @ iter =  253100 , cost =  0.00779592525214
training @ iter =  253200 , cost =  0.00137368112337
training @ iter =  253300 , cost =  0.00315693370067
training @ iter =  253400 , cost =  0.0025465816725
training @ iter =  253500 , cost =  0.00223666196689
training @ iter =  253600 , cost =  0.00447880849242
training @ iter =  253700 , cost =  0.00748848635703
training @ iter =  253800 , cost =  0.00730255851522
training @ iter =  253900 , cost =  0.000119980963063
iter  253999  validation
epoch 11, iter 254000, validation error 0.624000 %
epoch 11, iter 254000, train minibatch error 0.000000 %
epoch 11, iter 254000, train buffer error 0.300000 %
training @ iter =  254000 , cost =  0.0208624508232
training @ iter =  254100 , cost =  0.000973788788542
training @ iter =  254200 , cost =  0.0130990352482
training @ iter =  254300 , cost =  0.00822182372212
training @ iter =  254400 , cost =  0.0127894580364
training @ iter =  254500 , cost =  0.0325606055558
training @ iter =  254600 , cost =  0.0158367268741
training @ iter =  254700 , cost =  0.00675982935354
training @ iter =  254800 , cost =  0.000855656282511
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  254900 , cost =  0.0370707884431
training @ iter =  255000 , cost =  0.0375990122557
training @ iter =  255100 , cost =  0.000101787823951
training @ iter =  255200 , cost =  0.0454222932458
training @ iter =  255300 , cost =  0.000236579537159
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  255400 , cost =  0.0109503399581
training @ iter =  255500 , cost =  0.000206364275073
training @ iter =  255600 , cost =  0.0183287058026
training @ iter =  255700 , cost =  0.0414267331362
training @ iter =  255800 , cost =  0.0348053984344
--> train minibatch error =  0.22
-->  8 30350 chunk_18_50000.pkl
training @ iter =  255900 , cost =  0.00297420029528
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
iter  255999  validation
epoch 11, iter 256000, validation error 0.630000 %
epoch 11, iter 256000, train minibatch error 0.000000 %
epoch 11, iter 256000, train buffer error 0.500000 %
training @ iter =  256000 , cost =  0.00280522415414
training @ iter =  256100 , cost =  0.00151688279584
training @ iter =  256200 , cost =  0.000830462551676
training @ iter =  256300 , cost =  0.0276641584933
training @ iter =  256400 , cost =  0.0133724538609
training @ iter =  256500 , cost =  0.0533144660294
training @ iter =  256600 , cost =  0.00687285838649
training @ iter =  256700 , cost =  0.0563844405115
training @ iter =  256800 , cost =  0.0415582321584
training @ iter =  256900 , cost =  0.00939352065325
training @ iter =  257000 , cost =  0.0156911034137
training @ iter =  257100 , cost =  0.00500507792458
training @ iter =  257200 , cost =  0.0138759482652
training @ iter =  257300 , cost =  0.000689938489813
training @ iter =  257400 , cost =  0.00851720198989
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  257500 , cost =  0.00144406734034
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  257600 , cost =  0.00473275221884
training @ iter =  257700 , cost =  0.000384410464903
training @ iter =  257800 , cost =  0.00527242850512
training @ iter =  257900 , cost =  0.00137696380261
iter  257999  validation
epoch 11, iter 258000, validation error 0.623000 %
epoch 11, iter 258000, train minibatch error 2.000000 %
epoch 11, iter 258000, train buffer error 0.700000 %
training @ iter =  258000 , cost =  0.0237308852375
training @ iter =  258100 , cost =  0.00526088429615
training @ iter =  258200 , cost =  0.0175357442349
training @ iter =  258300 , cost =  0.0033913734369
training @ iter =  258400 , cost =  0.000949531502556
training @ iter =  258500 , cost =  0.00118417968042
training @ iter =  258600 , cost =  0.0708624720573
training @ iter =  258700 , cost =  0.00385590782389
training @ iter =  258800 , cost =  0.000893989519682
training @ iter =  258900 , cost =  0.000709467334673
training @ iter =  259000 , cost =  0.000366162945284
training @ iter =  259100 , cost =  0.00224513048306
training @ iter =  259200 , cost =  0.00145553203765
training @ iter =  259300 , cost =  0.00859830528498
training @ iter =  259400 , cost =  0.00475482083857
training @ iter =  259500 , cost =  0.00911544915289
training @ iter =  259600 , cost =  0.0186437126249
training @ iter =  259700 , cost =  0.0180300716311
training @ iter =  259800 , cost =  0.00205082213506
training @ iter =  259900 , cost =  0.00691748596728
iter  259999  validation
epoch 11, iter 260000, validation error 0.622000 %
epoch 11, iter 260000, train minibatch error 0.000000 %
epoch 11, iter 260000, train buffer error 0.200000 %
training @ iter =  260000 , cost =  0.00483748549595
training @ iter =  260100 , cost =  0.00975553039461
training @ iter =  260200 , cost =  0.031815584749
training @ iter =  260300 , cost =  0.000863319553901
training @ iter =  260400 , cost =  0.00173115846701
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.000290309631964
training @ iter =  260600 , cost =  0.0351236723363
training @ iter =  260700 , cost =  0.00598889449611
training @ iter =  260800 , cost =  0.00143103895243
