nkerns =  [20 50] (2,)
iter  353999  validation
epoch 15, iter 354000, validation error 0.885000 %
epoch 15, iter 354000, train minibatch error 0.000000 %
epoch 15, iter 354000, train buffer error 0.400000 %
training @ iter =  354000 , cost =  0.00269642239437
training @ iter =  354100 , cost =  0.000870584393851
training @ iter =  354200 , cost =  0.000812435057014
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  354300 , cost =  0.00644328072667
training @ iter =  354400 , cost =  0.0120870396495
training @ iter =  354500 , cost =  0.00427775969729
training @ iter =  354600 , cost =  0.0293656419963
training @ iter =  354700 , cost =  0.0454691834748
--> train minibatch error =  0.26
-->  8 30350 chunk_18_50000.pkl
training @ iter =  354800 , cost =  0.140361562371
training @ iter =  354900 , cost =  0.0099676521495
training @ iter =  355000 , cost =  0.032254461199
training @ iter =  355100 , cost =  0.0811859443784
training @ iter =  355200 , cost =  0.00595097662881
training @ iter =  355300 , cost =  0.0223123449832
training @ iter =  355400 , cost =  0.00144116114825
training @ iter =  355500 , cost =  0.0444398783147
training @ iter =  355600 , cost =  0.00222236802801
training @ iter =  355700 , cost =  0.018422588706
training @ iter =  355800 , cost =  0.00146624585614
training @ iter =  355900 , cost =  0.00115100853145
iter  355999  validation
epoch 15, iter 356000, validation error 0.885000 %
epoch 15, iter 356000, train minibatch error 2.000000 %
epoch 15, iter 356000, train buffer error 0.300000 %
training @ iter =  356000 , cost =  0.0375856533647
training @ iter =  356100 , cost =  0.0134105132893
training @ iter =  356200 , cost =  0.138783335686
training @ iter =  356300 , cost =  0.0676512941718
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  356400 , cost =  0.06444337219
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  356500 , cost =  0.00253149308264
training @ iter =  356600 , cost =  0.0898107588291
training @ iter =  356700 , cost =  0.0238844156265
training @ iter =  356800 , cost =  0.0215721614659
training @ iter =  356900 , cost =  0.0111921522766
training @ iter =  357000 , cost =  0.00554823735729
training @ iter =  357100 , cost =  0.0214201975614
training @ iter =  357200 , cost =  0.0038914619945
training @ iter =  357300 , cost =  0.000988593907095
training @ iter =  357400 , cost =  0.00851447321475
training @ iter =  357500 , cost =  0.00187955796719
training @ iter =  357600 , cost =  0.165960237384
training @ iter =  357700 , cost =  0.042160730809
training @ iter =  357800 , cost =  0.0108907138929
training @ iter =  357900 , cost =  0.179436087608
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
iter  357999  validation
epoch 15, iter 358000, validation error 0.888000 %
epoch 15, iter 358000, train minibatch error 0.000000 %
epoch 15, iter 358000, train buffer error 0.900000 %
training @ iter =  358000 , cost =  0.116614371538
training @ iter =  358100 , cost =  0.00649345992133
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  358200 , cost =  0.0056784725748
training @ iter =  358300 , cost =  0.00251965457574
training @ iter =  358400 , cost =  0.0328692682087
training @ iter =  358500 , cost =  0.048753734678
training @ iter =  358600 , cost =  0.0028946227394
training @ iter =  358700 , cost =  0.00216972152703
training @ iter =  358800 , cost =  0.0540638677776
training @ iter =  358900 , cost =  0.122489474714
training @ iter =  359000 , cost =  0.00169011589605
training @ iter =  359100 , cost =  0.0196451004595
training @ iter =  359200 , cost =  0.0695785582066
training @ iter =  359300 , cost =  0.0184024069458
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  359400 , cost =  0.0085883513093
training @ iter =  359500 , cost =  0.00908775534481
training @ iter =  359600 , cost =  0.228447854519
training @ iter =  359700 , cost =  0.0675927251577
training @ iter =  359800 , cost =  0.00368086458184
training @ iter =  359900 , cost =  0.0124222645536
iter  359999  validation
epoch 15, iter 360000, validation error 0.904000 %
epoch 15, iter 360000, train minibatch error 0.000000 %
epoch 15, iter 360000, train buffer error 1.100000 %
training @ iter =  360000 , cost =  0.0135359875858
training @ iter =  360100 , cost =  0.0782999247313
training @ iter =  360200 , cost =  0.0178704932332
training @ iter =  360300 , cost =  0.181947514415
training @ iter =  360400 , cost =  0.114621028304
training @ iter =  360500 , cost =  0.0818636864424
training @ iter =  360600 , cost =  0.0268277190626
training @ iter =  360700 , cost =  0.00473424233496
training @ iter =  360800 , cost =  0.00279797427356
--> train minibatch error =  0.14
-->  14 36450 chunk_24_50000.pkl
training @ iter =  360900 , cost =  0.0442732051015
training @ iter =  361000 , cost =  0.0361714549363
training @ iter =  361100 , cost =  0.00135592301376
training @ iter =  361200 , cost =  0.0479298457503
training @ iter =  361300 , cost =  0.0164945144206
training @ iter =  361400 , cost =  0.014692411758
training @ iter =  361500 , cost =  0.112096093595
training @ iter =  361600 , cost =  0.00451973453164
training @ iter =  361700 , cost =  0.00281795207411
training @ iter =  361800 , cost =  0.011713527143
training @ iter =  361900 , cost =  0.00316492142156
iter  361999  validation
epoch 15, iter 362000, validation error 0.889000 %
epoch 15, iter 362000, train minibatch error 0.000000 %
epoch 15, iter 362000, train buffer error 0.300000 %
training @ iter =  362000 , cost =  0.00262707681395
training @ iter =  362100 , cost =  0.00295102200471
training @ iter =  362200 , cost =  0.0612991377711
training @ iter =  362300 , cost =  0.00705156801268
training @ iter =  362400 , cost =  0.00209384132177
training @ iter =  362500 , cost =  0.00342331826687
training @ iter =  362600 , cost =  0.052533775568
training @ iter =  362700 , cost =  0.0137045262381
training @ iter =  362800 , cost =  0.0119879730046
training @ iter =  362900 , cost =  0.0122284041718
training @ iter =  363000 , cost =  0.0306348893791
training @ iter =  363100 , cost =  0.0526790320873
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  363200 , cost =  0.00272951088846
training @ iter =  363300 , cost =  0.11613958329
training @ iter =  363400 , cost =  0.0339373499155
training @ iter =  363500 , cost =  0.0188377480954
training @ iter =  363600 , cost =  0.00171362073161
training @ iter =  363700 , cost =  0.00436473498121
training @ iter =  363800 , cost =  0.0337964706123
training @ iter =  363900 , cost =  0.00196226127446
iter  363999  validation
epoch 15, iter 364000, validation error 0.891000 %
epoch 15, iter 364000, train minibatch error 0.000000 %
epoch 15, iter 364000, train buffer error 1.400000 %
training @ iter =  364000 , cost =  0.110127933323
training @ iter =  364100 , cost =  0.00511965015903
training @ iter =  364200 , cost =  0.0220694486052
training @ iter =  364300 , cost =  0.0172562636435
training @ iter =  364400 , cost =  0.0178418047726
training @ iter =  364500 , cost =  0.0149185908958
training @ iter =  364600 , cost =  0.069408133626
training @ iter =  364700 , cost =  0.00760474381968
training @ iter =  364800 , cost =  0.00934373866767
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  364900 , cost =  0.00134857231751
training @ iter =  365000 , cost =  0.00272876094095
training @ iter =  365100 , cost =  0.0597456172109
training @ iter =  365200 , cost =  0.002878037747
training @ iter =  365300 , cost =  0.00121286220383
training @ iter =  365400 , cost =  0.0326158702374
training @ iter =  365500 , cost =  0.00443651061505
training @ iter =  365600 , cost =  0.00223116250709
training @ iter =  365700 , cost =  0.109903261065
training @ iter =  365800 , cost =  0.00783399492502
training @ iter =  365900 , cost =  0.00202397932298
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
iter  365999  validation
epoch 15, iter 366000, validation error 0.886000 %
epoch 15, iter 366000, train minibatch error 0.000000 %
epoch 15, iter 366000, train buffer error 0.400000 %
training @ iter =  366000 , cost =  0.0274716988206
training @ iter =  366100 , cost =  0.041001662612
training @ iter =  366200 , cost =  0.0693546533585
training @ iter =  366300 , cost =  0.00435763038695
training @ iter =  366400 , cost =  0.015031770803
training @ iter =  366500 , cost =  0.0842410549521
training @ iter =  366600 , cost =  0.000207502860576
training @ iter =  366700 , cost =  0.00362788001075
training @ iter =  366800 , cost =  0.0680925548077
training @ iter =  366900 , cost =  0.00774725200608
training @ iter =  367000 , cost =  0.00529873231426
training @ iter =  367100 , cost =  0.0161258596927
training @ iter =  367200 , cost =  0.0388970151544
training @ iter =  367300 , cost =  0.00148300942965
training @ iter =  367400 , cost =  0.00206014863215
training @ iter =  367500 , cost =  0.0157734788954
training @ iter =  367600 , cost =  0.0230436734855
training @ iter =  367700 , cost =  0.00136908725835
training @ iter =  367800 , cost =  0.00445835012943
training @ iter =  367900 , cost =  0.00408660853282
--> train minibatch error =  0.12
-->  22 7650 chunk_7_50000.pkl
iter  367999  validation
epoch 15, iter 368000, validation error 0.904000 %
epoch 15, iter 368000, train minibatch error 0.000000 %
epoch 15, iter 368000, train buffer error 1.200000 %
training @ iter =  368000 , cost =  0.0715983659029
training @ iter =  368100 , cost =  0.152241751552
training @ iter =  368200 , cost =  0.168838992715
training @ iter =  368300 , cost =  0.00452734297141
training @ iter =  368400 , cost =  0.00164702523034
training @ iter =  368500 , cost =  0.0482797250152
training @ iter =  368600 , cost =  0.0340377539396
training @ iter =  368700 , cost =  0.170180544257
training @ iter =  368800 , cost =  0.14504224062
training @ iter =  368900 , cost =  0.116348721087
training @ iter =  369000 , cost =  0.0695551857352
training @ iter =  369100 , cost =  0.00989503506571
training @ iter =  369200 , cost =  0.0265852268785
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
training @ iter =  369300 , cost =  0.00595160247758
training @ iter =  369400 , cost =  0.133931130171
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
training @ iter =  369500 , cost =  0.00233265152201
training @ iter =  369600 , cost =  0.0135860117152
training @ iter =  369700 , cost =  0.0261318404227
--> train minibatch error =  0.12
-->  23 44900 chunk_8_50000.pkl
training @ iter =  369800 , cost =  0.00970836728811
training @ iter =  369900 , cost =  0.00113285507541
iter  369999  validation
epoch 15, iter 370000, validation error 0.889000 %
epoch 15, iter 370000, train minibatch error 0.000000 %
epoch 15, iter 370000, train buffer error 0.300000 %
training @ iter =  370000 , cost =  0.00188920798246
training @ iter =  370100 , cost =  0.0196017734706
training @ iter =  370200 , cost =  0.00461273826659
training @ iter =  370300 , cost =  0.0557526983321
training @ iter =  370400 , cost =  0.0052564619109
training @ iter =  370500 , cost =  0.00201951968484
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  370600 , cost =  0.0821728408337
training @ iter =  370700 , cost =  0.00799404084682
training @ iter =  370800 , cost =  0.0355397947133
training @ iter =  370900 , cost =  0.00330245075747
training @ iter =  371000 , cost =  0.0141351250932
training @ iter =  371100 , cost =  0.0031211564783
training @ iter =  371200 , cost =  0.00134310591966
training @ iter =  371300 , cost =  0.00869065802544
training @ iter =  371400 , cost =  0.103286124766
training @ iter =  371500 , cost =  0.0607326067984
training @ iter =  371600 , cost =  0.0324785262346
training @ iter =  371700 , cost =  0.000761552015319
training @ iter =  371800 , cost =  0.00910315662622
training @ iter =  371900 , cost =  0.00324877211824
--> train minibatch error =  0.12
-->  1 5450 chunk_11_50000.pkl
iter  371999  validation
epoch 16, iter 372000, validation error 0.892000 %
epoch 16, iter 372000, train minibatch error 2.000000 %
epoch 16, iter 372000, train buffer error 0.600000 %
training @ iter =  372000 , cost =  0.00733987567946
training @ iter =  372100 , cost =  0.0174663551152
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  372200 , cost =  0.0335664711893
training @ iter =  372300 , cost =  0.0544485934079
training @ iter =  372400 , cost =  0.0222381446511
training @ iter =  372500 , cost =  0.000865376961883
training @ iter =  372600 , cost =  0.0212112609297
training @ iter =  372700 , cost =  0.0937899202108
training @ iter =  372800 , cost =  0.00176152528729
training @ iter =  372900 , cost =  0.0448202714324
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
training @ iter =  373000 , cost =  0.00267586181872
training @ iter =  373100 , cost =  0.0171220228076
training @ iter =  373200 , cost =  0.0485314503312
training @ iter =  373300 , cost =  0.00927023682743
training @ iter =  373400 , cost =  0.016269672662
training @ iter =  373500 , cost =  0.0143742524087
training @ iter =  373600 , cost =  0.081037349999
training @ iter =  373700 , cost =  0.00468478305265
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  373800 , cost =  0.000503529969137
training @ iter =  373900 , cost =  0.0136507935822
iter  373999  validation
epoch 16, iter 374000, validation error 0.882000 %
epoch 16, iter 374000, train minibatch error 4.000000 %
epoch 16, iter 374000, train buffer error 0.800000 %
FPR, FNR =  0.00991426640749 0.00768416016363
training @ iter =  374000 , cost =  0.0269028283656
training @ iter =  374100 , cost =  0.132059916854
training @ iter =  374200 , cost =  0.0364856757224
training @ iter =  374300 , cost =  0.0250518415123
--> train minibatch error =  0.14
-->  3 27500 chunk_13_50000.pkl
training @ iter =  374400 , cost =  0.00497409701347
training @ iter =  374500 , cost =  0.00221653003246
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  374600 , cost =  0.00540560763329
training @ iter =  374700 , cost =  0.0823458582163
training @ iter =  374800 , cost =  0.00449700886384
training @ iter =  374900 , cost =  0.00191949261352
training @ iter =  375000 , cost =  0.00395546341315
training @ iter =  375100 , cost =  0.0118048433214
training @ iter =  375200 , cost =  0.0512786358595
training @ iter =  375300 , cost =  0.130102172494
training @ iter =  375400 , cost =  0.00902566872537
training @ iter =  375500 , cost =  0.0679780468345
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  375600 , cost =  0.16504240036
training @ iter =  375700 , cost =  0.00442757364362
training @ iter =  375800 , cost =  0.0827001854777
training @ iter =  375900 , cost =  0.0430520549417
iter  375999  validation
epoch 16, iter 376000, validation error 0.882000 %
epoch 16, iter 376000, train minibatch error 0.000000 %
epoch 16, iter 376000, train buffer error 1.000000 %
training @ iter =  376000 , cost =  0.0403942093253
training @ iter =  376100 , cost =  0.118471764028
training @ iter =  376200 , cost =  0.0214140471071
training @ iter =  376300 , cost =  0.00471278140321
training @ iter =  376400 , cost =  0.0310264900327
training @ iter =  376500 , cost =  0.0221862476319
training @ iter =  376600 , cost =  0.0255273133516
training @ iter =  376700 , cost =  0.0409674011171
training @ iter =  376800 , cost =  0.150472611189
training @ iter =  376900 , cost =  0.0838998109102
training @ iter =  377000 , cost =  0.0548200234771
training @ iter =  377100 , cost =  0.0393421575427
training @ iter =  377200 , cost =  0.00436038896441
training @ iter =  377300 , cost =  0.0206959936768
training @ iter =  377400 , cost =  0.117233380675
training @ iter =  377500 , cost =  0.0127193750814
training @ iter =  377600 , cost =  0.0194648206234
training @ iter =  377700 , cost =  0.0173924732953
training @ iter =  377800 , cost =  0.0127600571141
training @ iter =  377900 , cost =  0.00327939121053
iter  377999  validation
epoch 16, iter 378000, validation error 0.888000 %
epoch 16, iter 378000, train minibatch error 2.000000 %
epoch 16, iter 378000, train buffer error 1.300000 %
training @ iter =  378000 , cost =  0.00152821931988
training @ iter =  378100 , cost =  0.0269159618765
training @ iter =  378200 , cost =  0.0049318545498
training @ iter =  378300 , cost =  0.0110855698586
training @ iter =  378400 , cost =  0.00546305673197
training @ iter =  378500 , cost =  0.0175079256296
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  378600 , cost =  0.00888170395046
training @ iter =  378700 , cost =  0.042212381959
training @ iter =  378800 , cost =  0.00337371998467
training @ iter =  378900 , cost =  0.00447033625096
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  379000 , cost =  0.0591378025711
training @ iter =  379100 , cost =  0.00728423707187
training @ iter =  379200 , cost =  0.0107887331396
training @ iter =  379300 , cost =  0.0102321123704
training @ iter =  379400 , cost =  0.0533321015537
--> train minibatch error =  0.26
-->  8 30350 chunk_18_50000.pkl
training @ iter =  379500 , cost =  0.00347081245854
training @ iter =  379600 , cost =  0.00259932642803
training @ iter =  379700 , cost =  0.133637696505
training @ iter =  379800 , cost =  0.0138467215002
training @ iter =  379900 , cost =  0.00263405870646
iter  379999  validation
epoch 16, iter 380000, validation error 0.886000 %
epoch 16, iter 380000, train minibatch error 2.000000 %
epoch 16, iter 380000, train buffer error 1.300000 %
training @ iter =  380000 , cost =  0.0917253792286
training @ iter =  380100 , cost =  0.0115989949554
training @ iter =  380200 , cost =  0.0293343923986
training @ iter =  380300 , cost =  0.0850300565362
training @ iter =  380400 , cost =  0.0220686979592
training @ iter =  380500 , cost =  0.00648118555546
training @ iter =  380600 , cost =  0.00298076542094
training @ iter =  380700 , cost =  0.00726277101785
training @ iter =  380800 , cost =  0.079812027514
training @ iter =  380900 , cost =  0.00124390597921
training @ iter =  381000 , cost =  0.00114349834621
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  381100 , cost =  0.0140888877213
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  381200 , cost =  0.0456890836358
training @ iter =  381300 , cost =  0.00711022689939
training @ iter =  381400 , cost =  0.195171907544
training @ iter =  381500 , cost =  0.00140056607779
training @ iter =  381600 , cost =  0.00217985245399
training @ iter =  381700 , cost =  0.0184606928378
training @ iter =  381800 , cost =  0.00417849840596
training @ iter =  381900 , cost =  0.00433930801228
iter  381999  validation
epoch 16, iter 382000, validation error 0.893000 %
epoch 16, iter 382000, train minibatch error 0.000000 %
epoch 16, iter 382000, train buffer error 0.400000 %
training @ iter =  382000 , cost =  0.0263992305845
training @ iter =  382100 , cost =  0.00105613889173
training @ iter =  382200 , cost =  0.0132984267548
training @ iter =  382300 , cost =  0.00597862666473
training @ iter =  382400 , cost =  0.0135099319741
training @ iter =  382500 , cost =  0.00282917916775
training @ iter =  382600 , cost =  0.00574214104563
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
training @ iter =  382700 , cost =  0.108744218946
training @ iter =  382800 , cost =  0.00643817288801
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  382900 , cost =  0.0197224505246
training @ iter =  383000 , cost =  0.0356887206435
training @ iter =  383100 , cost =  0.00369543256238
training @ iter =  383200 , cost =  0.00289196427912
training @ iter =  383300 , cost =  0.0130647197366
training @ iter =  383400 , cost =  0.0753298252821
training @ iter =  383500 , cost =  0.0197188705206
training @ iter =  383600 , cost =  0.0191207006574
training @ iter =  383700 , cost =  0.00720693357289
training @ iter =  383800 , cost =  0.00265548238531
training @ iter =  383900 , cost =  0.0138660203665
iter  383999  validation
epoch 16, iter 384000, validation error 0.903000 %
epoch 16, iter 384000, train minibatch error 0.000000 %
epoch 16, iter 384000, train buffer error 1.000000 %
training @ iter =  384000 , cost =  0.00207260902971
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  384100 , cost =  0.0164035223424
training @ iter =  384200 , cost =  0.00468728225678
training @ iter =  384300 , cost =  0.00579839479178
training @ iter =  384400 , cost =  0.00342459161766
training @ iter =  384500 , cost =  0.0242859553546
training @ iter =  384600 , cost =  0.010774991475
training @ iter =  384700 , cost =  0.00935489218682
training @ iter =  384800 , cost =  0.00336319650523
training @ iter =  384900 , cost =  0.00193967204541
training @ iter =  385000 , cost =  0.164325594902
training @ iter =  385100 , cost =  0.00373657257296
training @ iter =  385200 , cost =  0.00892729498446
training @ iter =  385300 , cost =  0.00772765325382
training @ iter =  385400 , cost =  0.00181643967517
training @ iter =  385500 , cost =  0.0934188961983
--> train minibatch error =  0.14
-->  14 36450 chunk_24_50000.pkl
training @ iter =  385600 , cost =  0.00280247023329
training @ iter =  385700 , cost =  0.00716767273843
training @ iter =  385800 , cost =  0.0233379714191
training @ iter =  385900 , cost =  0.0181147195399
iter  385999  validation
epoch 16, iter 386000, validation error 0.892000 %
epoch 16, iter 386000, train minibatch error 0.000000 %
epoch 16, iter 386000, train buffer error 1.200000 %
training @ iter =  386000 , cost =  0.00107137905434
training @ iter =  386100 , cost =  0.10703472048
training @ iter =  386200 , cost =  0.050489615649
training @ iter =  386300 , cost =  0.00168236391619
training @ iter =  386400 , cost =  0.00225259456784
training @ iter =  386500 , cost =  0.040065523237
training @ iter =  386600 , cost =  0.0206883177161
training @ iter =  386700 , cost =  0.0292533040047
training @ iter =  386800 , cost =  0.00448386417702
training @ iter =  386900 , cost =  0.0308482721448
training @ iter =  387000 , cost =  0.00806297082454
training @ iter =  387100 , cost =  0.00289062014781
training @ iter =  387200 , cost =  0.00552609981969
training @ iter =  387300 , cost =  0.000824581540655
training @ iter =  387400 , cost =  0.0352422632277
training @ iter =  387500 , cost =  0.0497298128903
training @ iter =  387600 , cost =  0.0145793640986
training @ iter =  387700 , cost =  0.00247650989331
training @ iter =  387800 , cost =  0.036024119705
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  387900 , cost =  0.0280301626772
iter  387999  validation
epoch 16, iter 388000, validation error 0.888000 %
epoch 16, iter 388000, train minibatch error 0.000000 %
epoch 16, iter 388000, train buffer error 0.500000 %
training @ iter =  388000 , cost =  0.00229899492115
training @ iter =  388100 , cost =  0.0244319345802
training @ iter =  388200 , cost =  0.00203721341677
training @ iter =  388300 , cost =  0.00277240155265
training @ iter =  388400 , cost =  0.00870471727103
training @ iter =  388500 , cost =  0.0173814669251
training @ iter =  388600 , cost =  0.00477037439123
training @ iter =  388700 , cost =  0.130764618516
training @ iter =  388800 , cost =  0.0568313598633
training @ iter =  388900 , cost =  0.00184517237358
training @ iter =  389000 , cost =  0.00253301579505
training @ iter =  389100 , cost =  0.00243526417762
training @ iter =  389200 , cost =  0.00323392637074
training @ iter =  389300 , cost =  0.0178614910692
training @ iter =  389400 , cost =  0.00652649533004
training @ iter =  389500 , cost =  0.037583515048
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  389600 , cost =  0.00638841371983
training @ iter =  389700 , cost =  0.0580251328647
training @ iter =  389800 , cost =  0.013504258357
training @ iter =  389900 , cost =  0.0021487781778
iter  389999  validation
epoch 16, iter 390000, validation error 0.901000 %
epoch 16, iter 390000, train minibatch error 4.000000 %
epoch 16, iter 390000, train buffer error 0.800000 %
training @ iter =  390000 , cost =  0.000737006950658
training @ iter =  390100 , cost =  0.26659360528
training @ iter =  390200 , cost =  0.033427849412
training @ iter =  390300 , cost =  0.0066580362618
training @ iter =  390400 , cost =  0.00293185585178
training @ iter =  390500 , cost =  0.00141413835809
training @ iter =  390600 , cost =  0.0826982855797
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  390700 , cost =  0.000847766408697
training @ iter =  390800 , cost =  0.0479473508894
training @ iter =  390900 , cost =  0.0082685938105
training @ iter =  391000 , cost =  0.00141220167279
training @ iter =  391100 , cost =  0.0138369165361
training @ iter =  391200 , cost =  0.0117482636124
training @ iter =  391300 , cost =  0.0834806337953
training @ iter =  391400 , cost =  0.122018776834
training @ iter =  391500 , cost =  0.0119675323367
training @ iter =  391600 , cost =  0.000928596535232
training @ iter =  391700 , cost =  0.00895586702973
training @ iter =  391800 , cost =  0.0374259203672
training @ iter =  391900 , cost =  0.0014496560907
iter  391999  validation
epoch 16, iter 392000, validation error 0.905000 %
epoch 16, iter 392000, train minibatch error 0.000000 %
epoch 16, iter 392000, train buffer error 0.700000 %
training @ iter =  392000 , cost =  0.0500634461641
training @ iter =  392100 , cost =  0.00891457311809
training @ iter =  392200 , cost =  0.00619478942826
training @ iter =  392300 , cost =  0.0334500446916
training @ iter =  392400 , cost =  0.00721843959764
training @ iter =  392500 , cost =  0.0157093647867
training @ iter =  392600 , cost =  0.0286178477108
training @ iter =  392700 , cost =  0.169556558132
--> train minibatch error =  0.12
-->  22 7650 chunk_7_50000.pkl
training @ iter =  392800 , cost =  0.0197266824543
training @ iter =  392900 , cost =  0.0366669259965
training @ iter =  393000 , cost =  0.00530231697485
training @ iter =  393100 , cost =  0.0404613353312
training @ iter =  393200 , cost =  0.0637792050838
training @ iter =  393300 , cost =  0.00086768285837
training @ iter =  393400 , cost =  0.00433503556997
training @ iter =  393500 , cost =  0.00293831387535
training @ iter =  393600 , cost =  0.00798718910664
training @ iter =  393700 , cost =  0.0013719444396
training @ iter =  393800 , cost =  0.00233232788742
training @ iter =  393900 , cost =  0.0293550267816
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
iter  393999  validation
epoch 16, iter 394000, validation error 0.878000 %
epoch 16, iter 394000, train minibatch error 2.000000 %
epoch 16, iter 394000, train buffer error 2.000000 %
FPR, FNR =  0.00988980669715 0.00762106185406
training @ iter =  394000 , cost =  0.00787081383169
training @ iter =  394100 , cost =  0.0249680001289
training @ iter =  394200 , cost =  0.00111115444452
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
training @ iter =  394300 , cost =  0.0060051381588
training @ iter =  394400 , cost =  0.00818031933159
--> train minibatch error =  0.12
-->  23 44900 chunk_8_50000.pkl
training @ iter =  394500 , cost =  0.01053529419
training @ iter =  394600 , cost =  0.0943696796894
training @ iter =  394700 , cost =  0.0116516472772
training @ iter =  394800 , cost =  0.0882920622826
training @ iter =  394900 , cost =  0.00867201481014
training @ iter =  395000 , cost =  0.0785797908902
training @ iter =  395100 , cost =  0.00137025048025
training @ iter =  395200 , cost =  0.0068195736967
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34800 chunk_9_50000.pkl
training @ iter =  395300 , cost =  0.00987613946199
training @ iter =  395400 , cost =  0.0752305313945
training @ iter =  395500 , cost =  0.095373287797
training @ iter =  395600 , cost =  0.00318899098784
training @ iter =  395700 , cost =  0.00153383007273
training @ iter =  395800 , cost =  0.0198983270675
training @ iter =  395900 , cost =  0.00139253528323
iter  395999  validation
epoch 17, iter 396000, validation error 0.888000 %
epoch 17, iter 396000, train minibatch error 0.000000 %
epoch 17, iter 396000, train buffer error 0.600000 %
training @ iter =  396000 , cost =  0.00257230643183
training @ iter =  396100 , cost =  0.0275768749416
training @ iter =  396200 , cost =  0.172354266047
training @ iter =  396300 , cost =  0.00688797887415
training @ iter =  396400 , cost =  0.0197833459824
training @ iter =  396500 , cost =  0.0155487665907
training @ iter =  396600 , cost =  0.147992312908
--> train minibatch error =  0.12
-->  1 5450 chunk_11_50000.pkl
training @ iter =  396700 , cost =  0.00558970589191
training @ iter =  396800 , cost =  0.00711342692375
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  396900 , cost =  0.0775558426976
training @ iter =  397000 , cost =  0.00103337224573
training @ iter =  397100 , cost =  0.00411129789427
training @ iter =  397200 , cost =  0.00212375749834
training @ iter =  397300 , cost =  0.00590257998556
training @ iter =  397400 , cost =  0.00101990345865
training @ iter =  397500 , cost =  0.00887151155621
training @ iter =  397600 , cost =  0.00272610923275
training @ iter =  397700 , cost =  0.337835758924
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
training @ iter =  397800 , cost =  0.0552924759686
training @ iter =  397900 , cost =  0.0293284840882
iter  397999  validation
epoch 17, iter 398000, validation error 0.882000 %
epoch 17, iter 398000, train minibatch error 0.000000 %
epoch 17, iter 398000, train buffer error 0.500000 %
training @ iter =  398000 , cost =  0.00722768623382
training @ iter =  398100 , cost =  0.00851788185537
