Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
training @ iter =  234500 , cost =  0.0607401877642
training @ iter =  234600 , cost =  0.0283546634018
training @ iter =  234700 , cost =  0.0157265048474
training @ iter =  234800 , cost =  0.00113817956299
training @ iter =  234900 , cost =  0.00384241808206
training @ iter =  235000 , cost =  0.0215423777699
training @ iter =  235100 , cost =  0.00113606196828
training @ iter =  235200 , cost =  0.000557266001124
training @ iter =  235300 , cost =  0.000960487348493
training @ iter =  235400 , cost =  0.00178282801062
training @ iter =  235500 , cost =  0.00149797811173
training @ iter =  235600 , cost =  0.00155831966549
training @ iter =  235700 , cost =  0.00112325546797
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  235800 , cost =  0.000430804910138
training @ iter =  235900 , cost =  0.0122691607103
iter  235999  validation
epoch 10, iter 236000, validation error 0.629000 %
epoch 10, iter 236000, train minibatch error 0.000000 %
epoch 10, iter 236000, train buffer error 0.400000 %
training @ iter =  236000 , cost =  0.0166952963918
training @ iter =  236100 , cost =  0.0321363024414
training @ iter =  236200 , cost =  0.033198133111
training @ iter =  236300 , cost =  0.00208309292793
training @ iter =  236400 , cost =  0.00165274040774
training @ iter =  236500 , cost =  0.065002143383
training @ iter =  236600 , cost =  0.0102411201224
training @ iter =  236700 , cost =  0.0690541192889
training @ iter =  236800 , cost =  0.00194365892094
training @ iter =  236900 , cost =  0.012129329145
training @ iter =  237000 , cost =  0.00137709651608
training @ iter =  237100 , cost =  0.00124927016441
training @ iter =  237200 , cost =  0.164982616901
training @ iter =  237300 , cost =  0.00890222191811
training @ iter =  237400 , cost =  0.105675958097
training @ iter =  237500 , cost =  0.0127800730988
training @ iter =  237600 , cost =  0.00758749851957
training @ iter =  237700 , cost =  0.0114071182907
training @ iter =  237800 , cost =  0.00124348944519
training @ iter =  237900 , cost =  0.011467481032
iter  237999  validation
epoch 10, iter 238000, validation error 0.626000 %
epoch 10, iter 238000, train minibatch error 0.000000 %
epoch 10, iter 238000, train buffer error 0.200000 %
training @ iter =  238000 , cost =  0.0578286647797
training @ iter =  238100 , cost =  0.00165674323216
training @ iter =  238200 , cost =  0.00341692147776
training @ iter =  238300 , cost =  0.00114521337673
training @ iter =  238400 , cost =  0.0278741214424
training @ iter =  238500 , cost =  0.00437135156244
training @ iter =  238600 , cost =  0.0132048418745
training @ iter =  238700 , cost =  0.00339574133977
training @ iter =  238800 , cost =  0.00204246491194
training @ iter =  238900 , cost =  0.000712698267307
training @ iter =  239000 , cost =  0.0102112833411
training @ iter =  239100 , cost =  0.0354228392243
training @ iter =  239200 , cost =  0.00592152122408
training @ iter =  239300 , cost =  0.0071330415085
training @ iter =  239400 , cost =  0.0346570201218
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  239500 , cost =  0.000354965974111
training @ iter =  239600 , cost =  0.00114111881703
training @ iter =  239700 , cost =  0.0140966679901
training @ iter =  239800 , cost =  0.00252970098518
training @ iter =  239900 , cost =  0.00143934506923
iter  239999  validation
epoch 10, iter 240000, validation error 0.631000 %
epoch 10, iter 240000, train minibatch error 0.000000 %
epoch 10, iter 240000, train buffer error 0.100000 %
training @ iter =  240000 , cost =  0.0100493179634
training @ iter =  240100 , cost =  0.000580316060223
training @ iter =  240200 , cost =  0.0649811923504
training @ iter =  240300 , cost =  0.000327742018271
training @ iter =  240400 , cost =  0.000860063708387
training @ iter =  240500 , cost =  0.0107731679454
training @ iter =  240600 , cost =  0.00750027829781
training @ iter =  240700 , cost =  0.00544507848099
training @ iter =  240800 , cost =  0.00704803643748
training @ iter =  240900 , cost =  0.000542534689885
training @ iter =  241000 , cost =  0.0236010737717
training @ iter =  241100 , cost =  0.00985076930374
training @ iter =  241200 , cost =  0.00155857775826
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  241300 , cost =  0.00154695927631
training @ iter =  241400 , cost =  0.00249744625762
training @ iter =  241500 , cost =  0.000840578984935
training @ iter =  241600 , cost =  0.000597781094257
training @ iter =  241700 , cost =  0.00502063799649
training @ iter =  241800 , cost =  0.0466798208654
training @ iter =  241900 , cost =  0.000819277775008
iter  241999  validation
epoch 10, iter 242000, validation error 0.640000 %
epoch 10, iter 242000, train minibatch error 2.000000 %
epoch 10, iter 242000, train buffer error 0.400000 %
training @ iter =  242000 , cost =  0.00253894925117
training @ iter =  242100 , cost =  0.00381130166352
training @ iter =  242200 , cost =  0.0025652393233
training @ iter =  242300 , cost =  0.00855782069266
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  242400 , cost =  0.0267706830055
training @ iter =  242500 , cost =  0.00809218268842
training @ iter =  242600 , cost =  0.130081325769
training @ iter =  242700 , cost =  0.0303272102028
training @ iter =  242800 , cost =  0.000822554749902
training @ iter =  242900 , cost =  0.000613693904597
training @ iter =  243000 , cost =  0.000407453771913
training @ iter =  243100 , cost =  0.00103242974728
training @ iter =  243200 , cost =  0.0159403216094
training @ iter =  243300 , cost =  0.00183920387644
training @ iter =  243400 , cost =  0.00554664153606
training @ iter =  243500 , cost =  0.00569417187944
training @ iter =  243600 , cost =  0.00124989217147
training @ iter =  243700 , cost =  0.0421605482697
training @ iter =  243800 , cost =  0.000863496970851
training @ iter =  243900 , cost =  0.00115699728485
iter  243999  validation
epoch 10, iter 244000, validation error 0.623000 %
epoch 10, iter 244000, train minibatch error 0.000000 %
epoch 10, iter 244000, train buffer error 0.700000 %
training @ iter =  244000 , cost =  0.00346037279814
training @ iter =  244100 , cost =  0.00901057850569
training @ iter =  244200 , cost =  0.0046334322542
training @ iter =  244300 , cost =  0.000805294374004
training @ iter =  244400 , cost =  0.0104516986758
training @ iter =  244500 , cost =  0.00233669020236
training @ iter =  244600 , cost =  0.00115160737187
training @ iter =  244700 , cost =  0.000570272677578
training @ iter =  244800 , cost =  0.0312846563756
training @ iter =  244900 , cost =  0.0955703705549
training @ iter =  245000 , cost =  0.0157520528883
training @ iter =  245100 , cost =  0.109401360154
training @ iter =  245200 , cost =  0.0167319569737
training @ iter =  245300 , cost =  0.0017850829754
training @ iter =  245400 , cost =  0.0951519608498
training @ iter =  245500 , cost =  0.00625575892627
training @ iter =  245600 , cost =  0.000341269100318
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  245700 , cost =  0.00179673044477
training @ iter =  245800 , cost =  0.0113782193512
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
training @ iter =  245900 , cost =  0.0304695684463
iter  245999  validation
epoch 10, iter 246000, validation error 0.658000 %
epoch 10, iter 246000, train minibatch error 0.000000 %
epoch 10, iter 246000, train buffer error 0.900000 %
training @ iter =  246000 , cost =  0.00612240796909
training @ iter =  246100 , cost =  0.00483348825946
training @ iter =  246200 , cost =  0.104676835239
training @ iter =  246300 , cost =  0.00233882013708
training @ iter =  246400 , cost =  0.00103084999137
training @ iter =  246500 , cost =  0.0161744020879
training @ iter =  246600 , cost =  0.00949516985565
training @ iter =  246700 , cost =  0.000521553098224
training @ iter =  246800 , cost =  0.00357060367242
training @ iter =  246900 , cost =  0.00444185640663
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34800 chunk_9_50000.pkl
training @ iter =  247000 , cost =  0.0638125613332
training @ iter =  247100 , cost =  0.0719740092754
training @ iter =  247200 , cost =  0.0006360951229
training @ iter =  247300 , cost =  0.00179556687362
training @ iter =  247400 , cost =  0.00350744673051
training @ iter =  247500 , cost =  0.00169641943648
training @ iter =  247600 , cost =  0.000983907259069
training @ iter =  247700 , cost =  0.000297233986203
training @ iter =  247800 , cost =  0.00147638411727
training @ iter =  247900 , cost =  0.000923526939005
iter  247999  validation
epoch 11, iter 248000, validation error 0.653000 %
epoch 11, iter 248000, train minibatch error 0.000000 %
epoch 11, iter 248000, train buffer error 0.500000 %
training @ iter =  248000 , cost =  0.00315469363704
training @ iter =  248100 , cost =  0.0749834179878
training @ iter =  248200 , cost =  0.00136857654434
training @ iter =  248300 , cost =  0.00492362491786
training @ iter =  248400 , cost =  0.00167220842559
training @ iter =  248500 , cost =  0.00756374886259
training @ iter =  248600 , cost =  0.002039746847
training @ iter =  248700 , cost =  0.00118125218432
training @ iter =  248800 , cost =  0.0103372493759
training @ iter =  248900 , cost =  0.00298717315309
training @ iter =  249000 , cost =  0.00421608705074
training @ iter =  249100 , cost =  0.000926316366531
training @ iter =  249200 , cost =  0.017181545496
training @ iter =  249300 , cost =  0.00676103122532
training @ iter =  249400 , cost =  0.00478010671213
training @ iter =  249500 , cost =  0.000844862079248
training @ iter =  249600 , cost =  0.00193489273079
training @ iter =  249700 , cost =  0.000625535903964
training @ iter =  249800 , cost =  0.00205022282898
training @ iter =  249900 , cost =  0.0321266204119
Learning rate:  0.003125
iter  249999  validation
epoch 11, iter 250000, validation error 0.637000 %
epoch 11, iter 250000, train minibatch error 2.000000 %
epoch 11, iter 250000, train buffer error 1.600000 %
training @ iter =  250000 , cost =  0.0279764644802
training @ iter =  250100 , cost =  0.00128670071717
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  250200 , cost =  0.00415662396699
training @ iter =  250300 , cost =  0.00134957546834
training @ iter =  250400 , cost =  0.00953906960785
training @ iter =  250500 , cost =  0.0059327352792
training @ iter =  250600 , cost =  0.00112795922905
training @ iter =  250700 , cost =  0.000530869001523
training @ iter =  250800 , cost =  0.0750532373786
training @ iter =  250900 , cost =  0.00324473972432
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  251000 , cost =  0.0808493047953
training @ iter =  251100 , cost =  0.00275695929304
training @ iter =  251200 , cost =  0.0043848734349
training @ iter =  251300 , cost =  0.00264817499556
training @ iter =  251400 , cost =  0.0283606108278
training @ iter =  251500 , cost =  0.0206812378019
training @ iter =  251600 , cost =  0.00061015423853
training @ iter =  251700 , cost =  0.145453199744
training @ iter =  251800 , cost =  0.0123370885849
training @ iter =  251900 , cost =  0.000440573232481
iter  251999  validation
epoch 11, iter 252000, validation error 0.639000 %
epoch 11, iter 252000, train minibatch error 0.000000 %
epoch 11, iter 252000, train buffer error 1.000000 %
training @ iter =  252000 , cost =  0.000660196645185
training @ iter =  252100 , cost =  0.00241782446392
training @ iter =  252200 , cost =  0.00662699621171
training @ iter =  252300 , cost =  0.00739620625973
training @ iter =  252400 , cost =  0.00241332198493
training @ iter =  252500 , cost =  0.00633427267894
training @ iter =  252600 , cost =  0.000606944435276
training @ iter =  252700 , cost =  0.00369815994054
training @ iter =  252800 , cost =  0.0223925486207
training @ iter =  252900 , cost =  0.120998345315
training @ iter =  253000 , cost =  0.000899869774003
training @ iter =  253100 , cost =  0.0103474948555
training @ iter =  253200 , cost =  0.00375941814855
training @ iter =  253300 , cost =  0.00374626438133
training @ iter =  253400 , cost =  0.00866310205311
training @ iter =  253500 , cost =  0.00279119890183
training @ iter =  253600 , cost =  0.0075915819034
training @ iter =  253700 , cost =  0.00780414463952
training @ iter =  253800 , cost =  0.00166462198831
training @ iter =  253900 , cost =  0.000769596721511
iter  253999  validation
epoch 11, iter 254000, validation error 0.630000 %
epoch 11, iter 254000, train minibatch error 0.000000 %
epoch 11, iter 254000, train buffer error 0.400000 %
training @ iter =  254000 , cost =  0.00951755605638
training @ iter =  254100 , cost =  0.00127665128093
training @ iter =  254200 , cost =  0.0114155299962
training @ iter =  254300 , cost =  0.0104726850986
training @ iter =  254400 , cost =  0.0140645690262
training @ iter =  254500 , cost =  0.039016507566
training @ iter =  254600 , cost =  0.0145234726369
training @ iter =  254700 , cost =  0.00962514895946
training @ iter =  254800 , cost =  0.000999048585072
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  254900 , cost =  0.0191518142819
training @ iter =  255000 , cost =  0.00363577809185
training @ iter =  255100 , cost =  0.000347761873854
training @ iter =  255200 , cost =  0.0688753202558
training @ iter =  255300 , cost =  0.00104807433672
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  255400 , cost =  0.00320823607035
training @ iter =  255500 , cost =  0.000332251715008
training @ iter =  255600 , cost =  0.0314778424799
training @ iter =  255700 , cost =  0.0408774316311
training @ iter =  255800 , cost =  0.00529762962833
--> train minibatch error =  0.16
-->  8 30350 chunk_18_50000.pkl
training @ iter =  255900 , cost =  0.0014742158819
iter  255999  validation
epoch 11, iter 256000, validation error 0.633000 %
epoch 11, iter 256000, train minibatch error 0.000000 %
epoch 11, iter 256000, train buffer error 0.600000 %
training @ iter =  256000 , cost =  0.00845143757761
training @ iter =  256100 , cost =  0.00267938198522
training @ iter =  256200 , cost =  0.00126929697581
training @ iter =  256300 , cost =  0.0562640577555
training @ iter =  256400 , cost =  0.0177397206426
training @ iter =  256500 , cost =  0.0305120255798
training @ iter =  256600 , cost =  0.0104378629476
training @ iter =  256700 , cost =  0.0707498192787
training @ iter =  256800 , cost =  0.0356562957168
training @ iter =  256900 , cost =  0.010039226152
training @ iter =  257000 , cost =  0.0267131682485
training @ iter =  257100 , cost =  0.00418985774741
training @ iter =  257200 , cost =  0.0380239374936
training @ iter =  257300 , cost =  0.00129018619191
training @ iter =  257400 , cost =  0.0137393949553
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  257500 , cost =  0.00122973101679
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  257600 , cost =  0.0125567317009
training @ iter =  257700 , cost =  0.000941723585129
training @ iter =  257800 , cost =  0.0047314488329
training @ iter =  257900 , cost =  0.00155517761596
iter  257999  validation
epoch 11, iter 258000, validation error 0.644000 %
epoch 11, iter 258000, train minibatch error 2.000000 %
epoch 11, iter 258000, train buffer error 0.700000 %
training @ iter =  258000 , cost =  0.0465430133045
training @ iter =  258100 , cost =  0.00905342213809
training @ iter =  258200 , cost =  0.00928986351937
training @ iter =  258300 , cost =  0.00506457919255
training @ iter =  258400 , cost =  0.00146456900984
training @ iter =  258500 , cost =  0.00147094414569
training @ iter =  258600 , cost =  0.0326489582658
training @ iter =  258700 , cost =  0.00220330571756
training @ iter =  258800 , cost =  0.00182074517943
training @ iter =  258900 , cost =  0.00337257096544
training @ iter =  259000 , cost =  0.00042195111746
training @ iter =  259100 , cost =  0.00427149282768
training @ iter =  259200 , cost =  0.00120888603851
training @ iter =  259300 , cost =  0.051265720278
training @ iter =  259400 , cost =  0.00441597634926
training @ iter =  259500 , cost =  0.00580374058336
training @ iter =  259600 , cost =  0.0175037998706
training @ iter =  259700 , cost =  0.00514750555158
training @ iter =  259800 , cost =  0.00221544899978
training @ iter =  259900 , cost =  0.00797238014638
iter  259999  validation
epoch 11, iter 260000, validation error 0.618000 %
epoch 11, iter 260000, train minibatch error 0.000000 %
epoch 11, iter 260000, train buffer error 0.500000 %
training @ iter =  260000 , cost =  0.00502724666148
training @ iter =  260100 , cost =  0.0114383194596
training @ iter =  260200 , cost =  0.076753616333
training @ iter =  260300 , cost =  0.00174930423964
training @ iter =  260400 , cost =  0.00100726634264
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.000658223056234
training @ iter =  260600 , cost =  0.0429921336472
training @ iter =  260700 , cost =  0.00281435553916
training @ iter =  260800 , cost =  0.0013809442753
training @ iter =  260900 , cost =  0.0046825055033
training @ iter =  261000 , cost =  0.00132784340531
training @ iter =  261100 , cost =  0.00726485438645
training @ iter =  261200 , cost =  0.000741681840736
training @ iter =  261300 , cost =  0.00522258738056
training @ iter =  261400 , cost =  0.00214800541289
training @ iter =  261500 , cost =  0.00124036381021
training @ iter =  261600 , cost =  0.00701357470825
training @ iter =  261700 , cost =  0.147108450532
training @ iter =  261800 , cost =  0.0296569801867
training @ iter =  261900 , cost =  0.010940763168
iter  261999  validation
epoch 11, iter 262000, validation error 0.625000 %
epoch 11, iter 262000, train minibatch error 0.000000 %
epoch 11, iter 262000, train buffer error 0.200000 %
training @ iter =  262000 , cost =  0.00641635432839
training @ iter =  262100 , cost =  0.00535623496398
training @ iter =  262200 , cost =  0.0012916267151
training @ iter =  262300 , cost =  0.00774963479489
training @ iter =  262400 , cost =  0.000778507674113
training @ iter =  262500 , cost =  0.00234956899658
training @ iter =  262600 , cost =  0.00578804686666
training @ iter =  262700 , cost =  0.00147423858289
training @ iter =  262800 , cost =  0.00437233736739
training @ iter =  262900 , cost =  0.00308645237237
training @ iter =  263000 , cost =  0.00220314157195
training @ iter =  263100 , cost =  0.00180135597475
training @ iter =  263200 , cost =  0.00158211181406
training @ iter =  263300 , cost =  0.000844936817884
training @ iter =  263400 , cost =  0.0136336497962
training @ iter =  263500 , cost =  0.0174043849111
training @ iter =  263600 , cost =  0.00494157150388
training @ iter =  263700 , cost =  0.00144874956459
training @ iter =  263800 , cost =  0.00137476471718
training @ iter =  263900 , cost =  0.0242102090269
iter  263999  validation
epoch 11, iter 264000, validation error 0.631000 %
epoch 11, iter 264000, train minibatch error 0.000000 %
epoch 11, iter 264000, train buffer error 0.100000 %
training @ iter =  264000 , cost =  0.0511391498148
training @ iter =  264100 , cost =  0.00941287912428
training @ iter =  264200 , cost =  0.00380629929714
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  264300 , cost =  0.00202361843549
training @ iter =  264400 , cost =  0.00438699545339
training @ iter =  264500 , cost =  0.0292348749936
training @ iter =  264600 , cost =  0.000753177562729
training @ iter =  264700 , cost =  0.0163519736379
training @ iter =  264800 , cost =  0.00542337121442
training @ iter =  264900 , cost =  0.000618087884504
training @ iter =  265000 , cost =  0.0402111448348
training @ iter =  265100 , cost =  0.000881445419509
training @ iter =  265200 , cost =  0.00584467034787
training @ iter =  265300 , cost =  0.018735550344
training @ iter =  265400 , cost =  0.000737335009035
training @ iter =  265500 , cost =  0.134565025568
training @ iter =  265600 , cost =  0.000535362632945
training @ iter =  265700 , cost =  0.0108754849061
training @ iter =  265800 , cost =  0.103665739298
training @ iter =  265900 , cost =  0.00454468838871
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
iter  265999  validation
epoch 11, iter 266000, validation error 0.624000 %
epoch 11, iter 266000, train minibatch error 2.000000 %
epoch 11, iter 266000, train buffer error 0.700000 %
training @ iter =  266000 , cost =  0.159726947546
training @ iter =  266100 , cost =  0.0118817379698
training @ iter =  266200 , cost =  0.00355055462569
training @ iter =  266300 , cost =  0.00251591065899
training @ iter =  266400 , cost =  0.00148790236562
training @ iter =  266500 , cost =  0.0110859703273
training @ iter =  266600 , cost =  0.00242796074599
training @ iter =  266700 , cost =  0.00317110307515
training @ iter =  266800 , cost =  0.0181231517345
training @ iter =  266900 , cost =  0.0728172659874
training @ iter =  267000 , cost =  0.0101873986423
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  267100 , cost =  0.00930322799832
training @ iter =  267200 , cost =  0.0215282607824
training @ iter =  267300 , cost =  0.00132620031945
training @ iter =  267400 , cost =  0.015618677251
training @ iter =  267500 , cost =  0.000838693056721
training @ iter =  267600 , cost =  0.000664930790663
training @ iter =  267700 , cost =  0.00176934851333
training @ iter =  267800 , cost =  0.0077102468349
training @ iter =  267900 , cost =  0.00200891983695
iter  267999  validation
epoch 11, iter 268000, validation error 0.633000 %
epoch 11, iter 268000, train minibatch error 0.000000 %
epoch 11, iter 268000, train buffer error 1.100000 %
training @ iter =  268000 , cost =  0.00099762273021
training @ iter =  268100 , cost =  0.0114596998319
training @ iter =  268200 , cost =  0.094390489161
training @ iter =  268300 , cost =  0.000706521444954
training @ iter =  268400 , cost =  0.00504201930016
training @ iter =  268500 , cost =  0.126588314772
training @ iter =  268600 , cost =  0.00333901681006
training @ iter =  268700 , cost =  0.000689625449013
training @ iter =  268800 , cost =  0.000477256689919
training @ iter =  268900 , cost =  0.0257017724216
training @ iter =  269000 , cost =  0.0151080656797
training @ iter =  269100 , cost =  0.132255256176
training @ iter =  269200 , cost =  0.0298359040171
training @ iter =  269300 , cost =  0.013820791617
training @ iter =  269400 , cost =  0.0711844414473
training @ iter =  269500 , cost =  0.0407950878143
training @ iter =  269600 , cost =  0.00193910778034
training @ iter =  269700 , cost =  0.00700078951195
training @ iter =  269800 , cost =  0.00675741909072
training @ iter =  269900 , cost =  0.137872070074
iter  269999  validation
epoch 11, iter 270000, validation error 0.622000 %
epoch 11, iter 270000, train minibatch error 0.000000 %
epoch 11, iter 270000, train buffer error 0.300000 %
training @ iter =  270000 , cost =  0.000520384695847
training @ iter =  270100 , cost =  0.000843523128424
training @ iter =  270200 , cost =  0.0100077427924
training @ iter =  270300 , cost =  0.0187889095396
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  270400 , cost =  0.00154205213767
training @ iter =  270500 , cost =  0.000826086674351
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31950 chunk_8_50000.pkl
training @ iter =  270600 , cost =  0.0655887573957
training @ iter =  270700 , cost =  0.0146382506937
training @ iter =  270800 , cost =  0.00164647295605
training @ iter =  270900 , cost =  0.00104434369132
training @ iter =  271000 , cost =  0.00272368825972
training @ iter =  271100 , cost =  0.000854463549331
training @ iter =  271200 , cost =  0.0185394529253
training @ iter =  271300 , cost =  0.0133852399886
training @ iter =  271400 , cost =  0.0101260114461
training @ iter =  271500 , cost =  0.0577234663069
training @ iter =  271600 , cost =  0.00780427083373
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34800 chunk_9_50000.pkl
training @ iter =  271700 , cost =  0.00344867934473
training @ iter =  271800 , cost =  0.0262405928224
training @ iter =  271900 , cost =  0.00587721215561
iter  271999  validation
epoch 12, iter 272000, validation error 0.637000 %
epoch 12, iter 272000, train minibatch error 2.000000 %
epoch 12, iter 272000, train buffer error 1.400000 %
training @ iter =  272000 , cost =  0.0242931954563
training @ iter =  272100 , cost =  0.00372783630155
training @ iter =  272200 , cost =  0.00965929124504
training @ iter =  272300 , cost =  0.00215532560833
training @ iter =  272400 , cost =  0.0297831539065
training @ iter =  272500 , cost =  0.00127498712391
training @ iter =  272600 , cost =  0.0032592988573
training @ iter =  272700 , cost =  0.00442989356816
training @ iter =  272800 , cost =  0.00116237113252
training @ iter =  272900 , cost =  0.0018367288867
training @ iter =  273000 , cost =  0.00600321404636
training @ iter =  273100 , cost =  0.00412782793865
training @ iter =  273200 , cost =  0.00105486076791
training @ iter =  273300 , cost =  0.101548440754
training @ iter =  273400 , cost =  0.00490792375058
training @ iter =  273500 , cost =  0.0115823624656
training @ iter =  273600 , cost =  0.0763199776411
training @ iter =  273700 , cost =  0.0120269777253
training @ iter =  273800 , cost =  0.00271014892496
training @ iter =  273900 , cost =  0.00119446695317
iter  273999  validation
epoch 12, iter 274000, validation error 0.631000 %
epoch 12, iter 274000, train minibatch error 0.000000 %
epoch 12, iter 274000, train buffer error 0.300000 %
training @ iter =  274000 , cost =  0.00176249281503
training @ iter =  274100 , cost =  0.0101133408025
training @ iter =  274200 , cost =  0.0112215885893
training @ iter =  274300 , cost =  0.0316546596587
training @ iter =  274400 , cost =  0.0397669039667
training @ iter =  274500 , cost =  0.00985438469797
training @ iter =  274600 , cost =  0.00178870221134
training @ iter =  274700 , cost =  0.00960954278708
training @ iter =  274800 , cost =  0.0015615002485
--> train minibatch error =  0.16
-->  2 44550 chunk_12_50000.pkl
training @ iter =  274900 , cost =  0.000961553538218
training @ iter =  275000 , cost =  0.000571305397898
training @ iter =  275100 , cost =  0.0560711249709
training @ iter =  275200 , cost =  0.00668624602258
training @ iter =  275300 , cost =  0.158279031515
training @ iter =  275400 , cost =  0.00086088234093
training @ iter =  275500 , cost =  0.000941103848163
training @ iter =  275600 , cost =  0.00304503715597
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  275700 , cost =  0.00668070092797
training @ iter =  275800 , cost =  0.00745784630999
training @ iter =  275900 , cost =  0.0131447603926
iter  275999  validation
epoch 12, iter 276000, validation error 0.626000 %
epoch 12, iter 276000, train minibatch error 2.000000 %
epoch 12, iter 276000, train buffer error 0.600000 %
training @ iter =  276000 , cost =  0.00571431592107
training @ iter =  276100 , cost =  0.0635666102171
training @ iter =  276200 , cost =  0.00205563404597
training @ iter =  276300 , cost =  0.00301670143381
training @ iter =  276400 , cost =  0.00397634133697
training @ iter =  276500 , cost =  0.00653458340093
training @ iter =  276600 , cost =  0.017877433449
training @ iter =  276700 , cost =  0.000563076813705
training @ iter =  276800 , cost =  0.0230547897518
training @ iter =  276900 , cost =  0.114175751805
training @ iter =  277000 , cost =  0.00406970642507
training @ iter =  277100 , cost =  0.00191246031318
training @ iter =  277200 , cost =  0.0639319345355
training @ iter =  277300 , cost =  0.00252608652227
training @ iter =  277400 , cost =  0.00133889773861
training @ iter =  277500 , cost =  0.0233295205981
training @ iter =  277600 , cost =  0.100598208606
training @ iter =  277700 , cost =  0.0046494086273
training @ iter =  277800 , cost =  0.00740146404132
training @ iter =  277900 , cost =  0.0104593150318
iter  277999  validation
epoch 12, iter 278000, validation error 0.632000 %
epoch 12, iter 278000, train minibatch error 2.000000 %
epoch 12, iter 278000, train buffer error 0.400000 %
training @ iter =  278000 , cost =  0.0042052809149
training @ iter =  278100 , cost =  0.00533987162635
training @ iter =  278200 , cost =  0.00389766693115
training @ iter =  278300 , cost =  0.0040830061771
training @ iter =  278400 , cost =  0.125702902675
training @ iter =  278500 , cost =  0.00247931713238
training @ iter =  278600 , cost =  0.000808954762761
training @ iter =  278700 , cost =  0.0030521908775
training @ iter =  278800 , cost =  0.000767984252889
training @ iter =  278900 , cost =  0.00294681102969
training @ iter =  279000 , cost =  0.000308631075313
training @ iter =  279100 , cost =  0.00352425104938
training @ iter =  279200 , cost =  0.111886255443
training @ iter =  279300 , cost =  0.000859644031152
training @ iter =  279400 , cost =  0.00195731362328
training @ iter =  279500 , cost =  0.00030825191061
training @ iter =  279600 , cost =  0.00574659602717
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  279700 , cost =  0.0687152817845
training @ iter =  279800 , cost =  0.00281618232839
training @ iter =  279900 , cost =  0.0309638753533
iter  279999  validation
epoch 12, iter 280000, validation error 0.638000 %
epoch 12, iter 280000, train minibatch error 2.000000 %
epoch 12, iter 280000, train buffer error 0.500000 %
training @ iter =  280000 , cost =  0.00370282912627
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  280100 , cost =  0.0280900076032
training @ iter =  280200 , cost =  0.00160810293164
training @ iter =  280300 , cost =  0.0294983815402
training @ iter =  280400 , cost =  0.0108343875036
training @ iter =  280500 , cost =  0.00943210162222
--> train minibatch error =  0.16
-->  8 30350 chunk_18_50000.pkl
training @ iter =  280600 , cost =  0.0018471875228
training @ iter =  280700 , cost =  0.00107397418469
training @ iter =  280800 , cost =  0.00290647265501
training @ iter =  280900 , cost =  0.00291226268746
training @ iter =  281000 , cost =  0.0101734921336
training @ iter =  281100 , cost =  0.00156254414469
training @ iter =  281200 , cost =  0.108675442636
training @ iter =  281300 , cost =  0.000651640351862
training @ iter =  281400 , cost =  0.0272570271045
training @ iter =  281500 , cost =  0.205292969942
training @ iter =  281600 , cost =  0.172201156616
